,Anchorage_100,Anchorage_101,mean,std
1070,0.0,12.81,6.405,6.405
1071,0.0,9.59,4.795,4.795
1072,12.0,10.92,11.46,0.54
1073,11.0,21.79,16.395,5.395
1074,11.0,25.16,18.08,7.08
1075,11.0,22.05,16.525,5.525
1076,11.0,2.0,6.5,4.5
1077,11.0,2.0,6.5,4.5
1078,9.0,2.0,5.5,3.5
1079,13.0,2.99,7.995,5.005
1080,10.0,2.0,6.0,4.0
1081,11.0,0.0,5.5,5.5
1082,7.0,1.98,4.49,2.5100000000000002
1083,10.31,1.1,5.705,4.605
1084,11.08,2.86,6.97,4.11
1085,11.18,4.0,7.59,3.59
1086,10.83,1.0,5.915,4.915
1087,12.7,0.0,6.35,6.35
1088,24.46,1.0,12.73,11.729999999999999
1089,8.97,14.0,11.485,2.5149999999999997
1090,0.0,14.0,7.0,7.0
1091,0.0,15.0,7.5,7.5
1092,0.0,14.0,7.0,7.0
1093,3.47,13.0,8.235,4.765
1094,3.41,11.01,7.21,3.8
1095,2.0,11.0,6.5,4.5
1096,0.0,14.0,7.0,7.0
1097,1.0,15.27,8.135,7.135
1098,1.0,8.0,4.5,3.5
1099,2.0,12.81,7.405,5.405
1100,0.0,11.76,5.88,5.88
1101,1.75,10.75,6.25,4.5
1102,1.8,12.54,7.17,5.37
1103,1.83,10.8,6.315,4.485
1104,0.0,12.08,6.04,6.04
1105,0.0,11.98,5.99,5.99
1106,0.0,25.16,12.58,12.58
1107,0.0,26.39,13.195,13.195
1108,11.0,23.68,17.34,6.34
1109,16.99,22.78,19.884999999999998,2.8950000000000014
1110,11.0,0.0,5.5,5.5
1111,10.0,0.0,5.0,5.0
1112,16.32,0.0,8.16,8.16
1113,7.0,0.0,3.5,3.5
1114,11.0,0.0,5.5,5.5
1115,10.13,0.0,5.065,5.065
1116,10.52,0.0,5.26,5.26
1117,10.6,0.0,5.3,5.3
1118,8.85,0.0,4.425,4.425
1119,7.94,1.0,4.470000000000001,3.47
1120,9.12,0.0,4.56,4.56
1121,7.65,12.0,9.825,2.175
1122,8.14,13.0,10.57,2.4299999999999997
1123,0.0,13.0,6.5,6.5
1124,0.0,15.0,7.5,7.5
1125,0.0,13.0,6.5,6.5
1126,1.0,10.0,5.5,4.5
1127,0.0,9.65,4.825,4.825
1128,2.48,9.87,6.175,3.695
1129,1.0,9.96,5.48,4.48
1130,0.0,9.11,4.555,4.555
1131,0.0,8.83,4.415,4.415
1132,0.0,10.19,5.095,5.095
1133,13.0,10.18,11.59,1.4100000000000001
1134,0.0,10.23,5.115,5.115
1135,11.0,9.91,10.455,0.5449999999999999
1136,11.0,10.46,10.73,0.2699999999999996
1137,12.0,10.24,11.120000000000001,0.8799999999999999
1138,0.0,10.04,5.02,5.02
1139,10.0,9.31,9.655000000000001,0.34499999999999975
1140,10.0,9.72,9.86,0.13999999999999968
1141,12.0,6.66,9.33,2.67
1142,12.0,9.79,10.895,1.1050000000000004
1143,11.0,9.93,10.465,0.5350000000000001
1144,9.0,5.59,7.295,1.705
1145,10.0,1.0,5.5,4.5
1146,7.0,0.0,3.5,3.5
1147,11.63,1.0,6.315,5.315
1148,7.0,2.66,4.83,2.17
1149,11.63,0.0,5.815,5.815
1150,9.54,0.0,4.77,4.77
1151,9.82,0.0,4.91,4.91
1152,9.1,0.0,4.55,4.55
1153,9.48,0.0,4.74,4.74
1154,9.52,13.0,11.26,1.7400000000000002
1155,7.95,13.0,10.475,2.525
1156,4.95,11.0,7.975,3.0249999999999995
1157,0.0,10.0,5.0,5.0
1158,4.0,10.0,7.0,3.0
1159,0.0,7.0,3.5,3.5
1160,6.36,7.0,6.68,0.31999999999999984
1161,2.0,9.0,5.5,3.5
1162,4.640000000000001,7.0,5.82,1.1799999999999997
1163,0.0,10.01,5.005,5.005
1164,0.0,11.0,5.5,5.5
1165,16.09,9.92,13.004999999999999,3.085
1166,1.0,10.49,5.745,4.745
1167,16.0,10.33,13.165,2.835
1168,0.0,9.87,4.935,4.935
1169,0.0,9.97,4.985,4.985
1170,13.0,9.95,11.475,1.5250000000000004
1171,0.0,2.0,1.0,1.0
1172,12.0,0.0,6.0,6.0
1173,12.0,0.0,6.0,6.0
1174,11.0,0.0,5.5,5.5
1175,10.0,1.0,5.5,4.5
1176,8.0,0.0,4.0,4.0
1177,10.0,1.0,5.5,4.5
1178,10.0,0.0,5.0,5.0
1179,8.0,0.0,4.0,4.0
1180,6.0,12.0,9.0,3.0
1181,11.6,12.0,11.8,0.2000000000000002
1182,10.82,13.0,11.91,1.0899999999999999
1183,10.96,11.0,10.98,0.019999999999999574
1184,9.05,13.0,11.025,1.9749999999999996
1185,9.59,14.0,11.795,2.205
1186,6.46,0.0,3.23,3.23
1187,6.1,12.0,9.05,2.95
1188,6.83,11.0,8.915,2.085
1189,5.31,11.0,8.155,2.845
1190,0.0,10.0,5.0,5.0
1191,2.0,13.0,7.5,5.5
1192,1.0,8.0,4.5,3.5
1193,0.0,12.0,6.0,6.0
1194,2.0,9.0,5.5,3.5
1195,0.0,0.0,0.0,0.0
1196,1.0,10.4,5.7,4.7
1197,1.0,11.29,6.145,5.145
1198,1.0,10.65,5.825,4.825
1199,0.0,9.31,4.655,4.655
1200,1.0,10.83,5.915,4.915
1201,1.0,11.62,6.31,5.31
1202,1.49,10.51,6.0,4.51
1203,2.0,11.35,6.675,4.675
1204,0.0,9.620000000000001,4.8100000000000005,4.8100000000000005
1205,0.0,8.1,4.05,4.05
1206,12.0,1.0,6.5,5.5
1207,12.0,0.0,6.0,6.0
1208,9.0,1.0,5.0,4.0
1209,10.0,0.0,5.0,5.0
1210,9.0,1.0,5.0,4.0
1211,10.0,0.0,5.0,5.0
1212,0.0,1.0,0.5,0.5
1213,6.56,0.0,3.28,3.28
1214,11.73,1.0,6.365,5.365
1215,9.530000000000001,2.0,5.765000000000001,3.7650000000000006
1216,8.79,0.0,4.395,4.395
1217,7.37,1.0,4.1850000000000005,3.185
1218,7.3,0.48,3.8899999999999997,3.41
1219,6.42,0.0,3.21,3.2099999999999995
1220,7.06,0.0,3.53,3.53
1221,0.0,2.0,1.0,1.0
1222,0.0,0.0,0.0,0.0
1223,0.0,0.0,0.0,0.0
1224,0.0,13.0,6.5,6.5
1225,0.0,0.0,0.0,0.0
1226,0.0,12.0,6.0,6.0
1227,3.0,10.0,6.5,3.5
1228,2.0,9.0,5.5,3.5
1229,0.0,10.0,5.0,5.0
1230,2.0,9.0,5.5,3.5
1231,1.0,8.0,4.5,3.5
1232,1.0,9.92,5.46,4.46
1233,0.0,8.82,4.41,4.41
1234,12.0,10.44,11.219999999999999,0.7800000000000004
1235,14.0,11.79,12.895,1.1050000000000004
1236,10.0,11.33,10.665,0.665
1237,11.0,9.93,10.465,0.5350000000000001
1238,9.0,25.24,17.119999999999997,8.12
1239,8.0,11.48,9.74,1.7400000000000002
1240,10.0,22.36,16.18,6.18
1241,8.0,22.17,15.085,7.085000000000001
1242,9.88,0.0,4.94,4.94
1243,29.45,1.0,15.225,14.225
1244,10.41,0.0,5.205,5.205
1245,9.36,0.0,4.68,4.68
1246,9.84,0.0,4.92,4.92
1247,11.92,0.0,5.96,5.96
1248,10.45,1.0,5.725,4.725
1249,10.69,2.0,6.345,4.345
1250,10.11,0.0,5.055,5.055
1251,11.1,1.0,6.05,5.05
1252,11.09,1.0,6.045,5.045
1253,23.14,0.0,11.57,11.57
1254,27.04,3.0,15.02,12.02
1255,23.0,1.0,12.0,11.0
1256,22.76,0.0,11.38,11.38
1257,23.4,0.0,11.7,11.7
1258,23.1,0.0,11.55,11.55
1259,0.0,1.0,0.5,0.5
1260,3.0,1.0,2.0,1.0
1261,2.0,13.0,7.5,5.5
1262,0.0,11.0,5.5,5.5
1263,0.0,11.0,5.5,5.5
1264,1.0,12.0,6.5,5.5
1265,1.0,10.0,5.5,4.5
1266,0.0,0.0,0.0,0.0
1267,0.0,9.0,4.5,4.5
1268,0.0,10.0,5.0,5.0
1269,1.0,8.0,4.5,3.5
1270,0.0,9.33,4.665,4.665
1271,0.0,9.63,4.815,4.815
1272,11.0,10.07,10.535,0.46499999999999986
1273,10.0,9.16,9.58,0.41999999999999993
1274,11.05,9.44,10.245000000000001,0.8050000000000006
1275,2.42,10.36,6.39,3.9699999999999998
1276,10.38,1.0,5.69,4.69
1277,11.66,0.0,5.83,5.83
1278,12.49,1.0,6.745,5.745
1279,12.95,0.0,6.475,6.475
1280,12.22,1.0,6.61,5.61
1281,11.63,1.0,6.315,5.315
1282,10.94,0.0,5.47,5.47
1283,12.32,1.0,6.66,5.66
1284,11.27,1.0,6.135,5.135
1285,10.91,0.0,5.455,5.455
1286,25.88,0.0,12.94,12.94
1287,11.38,0.0,5.69,5.69
1288,25.73,12.0,18.865000000000002,6.865
1289,11.56,0.0,5.78,5.78
1290,10.69,13.0,11.844999999999999,1.1550000000000002
1291,25.29,0.0,12.645,12.645
1292,10.17,11.0,10.585,0.41500000000000004
1293,4.720000000000001,10.0,7.36,2.6399999999999997
1294,25.25,10.0,17.625,7.625
1295,0.0,8.0,4.0,4.0
1296,3.0,9.0,6.0,3.0
1297,0.0,8.0,4.0,4.0
1298,1.0,9.0,5.0,4.0
1299,2.0,10.0,6.0,4.0
1300,5.0,8.27,6.635,1.6349999999999998
1301,0.0,10.4,5.2,5.2
1302,1.0,11.15,6.075,5.075
1303,0.0,10.19,5.095,5.095
1304,1.0,9.57,5.285,4.285
1305,0.0,9.21,4.605,4.605
1306,0.0,9.36,4.68,4.68
1307,2.0,9.85,5.925,3.925
1308,15.0,11.12,13.059999999999999,1.9400000000000004
1309,0.0,25.38,12.69,12.69
1310,17.0,10.67,13.835,3.165
1311,13.0,9.28,11.14,1.8600000000000003
1312,12.0,9.5,10.75,1.25
1313,12.0,9.47,10.735,1.2649999999999997
1314,14.0,23.04,18.52,4.52
1315,10.0,0.0,5.0,5.0
1316,10.0,1.0,5.5,4.5
1317,9.93,0.0,4.965,4.965
1318,11.72,0.0,5.86,5.86
1319,12.65,4.69,8.67,3.98
1320,12.37,1.0,6.685,5.685
1321,12.52,0.0,6.26,6.260000000000001
1322,23.27,0.0,11.635,11.635
1323,10.21,1.0,5.605,4.605
1324,0.0,2.11,1.055,1.055
1325,0.0,17.26,8.63,8.63
1326,0.0,0.0,0.0,0.0
1327,0.0,0.92,0.46,0.46
1328,1.0,1.0,1.0,0.0
1329,0.0,12.0,6.0,6.0
1330,0.0,0.0,0.0,0.0
1331,0.0,10.0,5.0,5.0
1332,1.71,8.0,4.855,3.145
1333,3.13,9.0,6.0649999999999995,2.935
1334,1.0,9.0,5.0,4.0
1335,0.0,7.0,3.5,3.5
1336,1.0,8.07,4.535,3.535
1337,0.0,7.47,3.735,3.735
1338,0.0,7.36,3.68,3.68
1339,0.0,8.18,4.09,4.09
1340,12.0,7.72,9.86,2.14
1341,13.0,9.17,11.085,1.915
1342,12.0,8.51,10.254999999999999,1.745
1343,11.0,9.2,10.1,0.9000000000000004
1344,11.0,0.0,5.5,5.5
1345,12.0,0.0,6.0,6.0
1346,12.0,1.0,6.5,5.5
1347,12.0,0.0,6.0,6.0
1348,11.0,0.0,5.5,5.5
1349,10.0,0.0,5.0,5.0
1350,9.0,0.0,4.5,4.5
1351,11.0,0.0,5.5,5.5
1352,10.0,10.0,10.0,0.0
1353,9.0,13.0,11.0,2.0
1354,10.0,9.0,9.5,0.5
1355,11.13,11.0,11.065000000000001,0.06500000000000039
1356,10.95,10.0,10.475,0.47499999999999964
1357,12.73,8.0,10.365,2.365
1358,11.42,9.0,10.21,1.21
1359,11.39,6.0,8.695,2.6950000000000003
1360,24.88,0.0,12.44,12.44
1361,0.0,6.94,3.47,3.47
1362,2.0,6.41,4.205,2.205
1363,2.0,6.45,4.225,2.225
1364,0.0,5.19,2.595,2.595
1365,0.0,6.92,3.46,3.46
1366,14.0,4.93,9.465,4.535
1367,14.0,0.0,7.0,7.0
1368,13.0,0.0,6.5,6.5
1369,0.0,0.0,0.0,0.0
1370,13.0,1.0,7.0,6.0
1371,14.0,0.0,7.0,7.0
1372,11.0,0.0,5.5,5.5
1373,11.0,0.0,5.5,5.5
1374,7.0,0.0,3.5,3.5
1375,8.0,10.0,9.0,1.0
1376,6.0,10.0,8.0,2.0
1377,9.0,0.0,4.5,4.5
1378,8.969999999999999,7.0,7.984999999999999,0.9849999999999994
1379,7.5,5.0,6.25,1.25
1380,8.26,3.0,5.63,2.63
1381,9.09,3.0,6.045,3.045
1382,8.31,3.0,5.655,2.6550000000000002
1383,11.26,5.91,8.585,2.675
1384,6.3,5.79,6.045,0.2549999999999999
1385,0.0,7.14,3.57,3.57
1386,3.0,0.0,1.5,1.5
1387,1.0,1.0,1.0,0.0
1388,1.0,0.0,0.5,0.5
1389,0.0,2.0,1.0,1.0
1390,1.0,1.0,1.0,0.0
1391,2.0,0.0,1.0,1.0
1392,0.0,0.0,0.0,0.0
1393,0.0,0.0,0.0,0.0
1394,0.0,0.0,0.0,0.0
1395,13.0,0.0,6.5,6.5
1396,12.0,0.0,6.0,6.0
1397,12.0,12.0,12.0,0.0
1398,12.0,0.0,6.0,6.0
1399,8.0,12.0,10.0,2.0
1400,0.0,0.0,0.0,0.0
1401,7.0,12.0,9.5,2.5
1402,6.0,10.0,8.0,2.0
1403,5.0,9.0,7.0,2.0
1404,5.0,8.0,6.5,1.5
1405,4.13,8.0,6.0649999999999995,1.935
1406,4.5,9.0,6.75,2.25
1407,5.83,7.0,6.415,0.585
1408,6.83,9.0,7.915,1.085
1409,6.55,6.51,6.529999999999999,0.020000000000000018
1410,5.54,6.57,6.055,0.5150000000000001
1411,5.48,6.33,5.905,0.4249999999999998
1412,4.84,4.38,4.609999999999999,0.22999999999999998
1413,4.49,5.22,4.855,0.36499999999999977
1414,4.17,5.08,4.625,0.45500000000000007
1415,5.17,3.34,4.255,0.915
1416,0.0,5.640000000000001,2.8200000000000003,2.8200000000000003
1417,0.0,4.81,2.405,2.405
1418,0.0,1.0,0.5,0.5
1419,0.0,2.0,1.0,1.0
1420,0.0,1.0,0.5,0.5
1421,0.0,1.0,0.5,0.5
1422,0.0,0.0,0.0,0.0
1423,0.0,1.0,0.5,0.5
1424,12.0,0.0,6.0,6.0
1425,8.0,1.0,4.5,3.5
1426,8.0,0.0,4.0,4.0
1427,0.0,0.0,0.0,0.0
1428,8.0,0.0,4.0,4.0
1429,8.0,0.0,4.0,4.0
1430,9.0,0.0,4.5,4.5
1431,5.0,0.0,2.5,2.5
1432,7.65,12.0,9.825,2.175
1433,7.54,12.0,9.77,2.23
1434,9.05,11.0,10.025,0.9749999999999996
1435,6.77,9.0,7.885,1.1150000000000002
1436,5.88,12.0,8.94,3.0600000000000005
1437,5.55,10.0,7.775,2.225
1438,1.0,6.0,3.5,2.5
1439,0.0,7.0,3.5,3.5
1440,0.0,6.0,3.0,3.0
1441,0.0,5.0,2.5,2.5
1442,2.0,7.35,4.675,2.675
1443,1.0,7.96,4.48,3.48
1444,1.0,7.74,4.37,3.37
1445,1.0,8.83,4.915,3.915
1446,0.0,7.83,3.915,3.915
1447,1.0,7.05,4.025,3.0249999999999995
1448,0.0,6.36,3.18,3.18
1449,0.0,1.0,0.5,0.5
1450,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.0,0.0
1452,12.0,1.0,6.5,5.5
1453,10.0,0.0,5.0,5.0
1454,10.0,0.0,5.0,5.0
1455,10.0,0.0,5.0,5.0
1456,11.0,0.0,5.5,5.5
1457,10.0,12.0,11.0,1.0
1458,9.0,13.0,11.0,2.0
1459,8.0,12.0,10.0,2.0
1460,9.0,11.0,10.0,1.0
1461,12.08,11.0,11.54,0.54
1462,12.63,12.0,12.315000000000001,0.3150000000000004
1463,10.6,8.0,9.3,1.2999999999999998
1464,9.94,12.0,10.969999999999999,1.0300000000000002
1465,10.12,7.0,8.559999999999999,1.5599999999999996
1466,10.24,10.0,10.120000000000001,0.1200000000000001
1467,10.05,12.23,11.14,1.0899999999999999
1468,11.4,14.08,12.74,1.3399999999999999
1469,10.18,11.82,11.0,0.8200000000000003
1470,10.16,11.48,10.82,0.6600000000000001
1471,10.3,12.61,11.455,1.1549999999999994
1472,10.22,11.69,10.955,0.7349999999999994
1473,10.28,12.18,11.23,0.9500000000000002
1474,11.49,12.06,11.775,0.28500000000000014
1475,23.64,11.38,17.51,6.13
1476,10.5,11.14,10.82,0.3200000000000003
1477,10.16,11.38,10.77,0.6100000000000003
1478,9.99,12.37,11.18,1.1899999999999995
1479,26.06,12.46,19.259999999999998,6.799999999999999
1480,22.72,11.59,17.155,5.5649999999999995
1481,22.3,11.77,17.035,5.265000000000001
1482,21.79,7.47,14.629999999999999,7.159999999999999
1483,0.0,23.93,11.965,11.965
1484,3.98,22.51,13.245000000000001,9.265
1485,0.0,23.43,11.715,11.715
1486,3.22,22.32,12.77,9.55
1487,0.0,0.0,0.0,0.0
1488,1.0,6.48,3.74,2.74
1489,0.0,0.0,0.0,0.0
1490,13.0,0.0,6.5,6.5
1491,12.0,20.2,16.1,4.1
1492,11.0,0.0,5.5,5.5
1493,11.0,1.0,6.0,5.0
1494,9.0,1.0,5.0,4.0
1495,11.0,1.0,6.0,5.0
1496,11.03,0.0,5.515,5.515
1497,9.65,12.0,10.825,1.1749999999999998
1498,11.52,15.76,13.64,2.12
1499,10.13,12.0,11.065000000000001,0.9349999999999996
1500,10.56,14.0,12.280000000000001,1.7199999999999998
1501,8.67,12.0,10.335,1.665
1502,9.43,11.07,10.25,0.8200000000000003
1503,0.0,17.87,8.935,8.935
1504,0.0,13.73,6.865,6.865
1505,1.0,14.22,7.61,6.61
1506,1.0,13.38,7.19,6.19
1507,1.0,13.37,7.185,6.185
1508,4.49,15.47,9.98,5.49
1509,16.9,14.06,15.48,1.419999999999999
1510,0.0,16.66,8.33,8.33
1511,0.0,27.76,13.88,13.88
1512,1.0,27.39,14.195,13.195
1513,0.0,25.99,12.995,12.995
1514,12.0,27.01,19.505000000000003,7.505000000000001
1515,12.0,28.08,20.04,8.04
1516,11.0,25.59,18.295,7.295
1517,12.0,25.32,18.66,6.66
1518,11.04,27.03,19.035,7.995000000000001
1519,0.0,24.7,12.35,12.35
1520,10.0,26.22,18.11,8.11
1521,11.0,0.0,5.5,5.5
1522,11.0,1.0,6.0,5.0
1523,11.0,3.77,7.385,3.615
1524,9.0,1.0,5.0,4.0
1525,11.34,4.1,7.72,3.62
1526,13.21,0.0,6.605,6.605
1527,12.05,4.470000000000001,8.260000000000002,3.79
1528,12.53,4.93,8.73,3.8
1529,9.52,0.0,4.76,4.76
1530,9.52,0.7,5.109999999999999,4.409999999999999
1531,9.18,2.54,5.859999999999999,3.32
1532,9.69,0.0,4.845,4.845
1533,11.06,2.0,6.53,4.53
1534,9.79,14.0,11.895,2.1050000000000004
1535,11.65,1.0,6.325,5.325
1536,11.58,0.0,5.79,5.79
1537,11.11,15.47,13.29,2.1800000000000006
1538,10.11,0.0,5.055,5.055
1539,9.41,12.0,10.705,1.295
1540,2.45,10.0,6.225,3.775
1541,7.33,17.0,12.165,4.835
1542,9.26,11.0,10.129999999999999,0.8700000000000001
1543,22.94,12.0,17.47,5.470000000000001
1544,9.66,14.53,12.094999999999999,2.4349999999999996
1545,2.0,12.0,7.0,5.0
1546,0.0,16.0,8.0,8.0
1547,1.0,11.56,6.28,5.28
1548,20.29,12.63,16.46,3.829999999999999
1549,0.0,13.92,6.96,6.96
1550,18.81,13.94,16.375,2.4349999999999996
1551,1.0,11.42,6.21,5.21
1552,0.0,11.79,5.895,5.895
1553,0.0,29.02,14.51,14.51
1554,18.17,27.05,22.61,4.4399999999999995
1555,17.5,28.29,22.895,5.395
1556,0.0,11.46,5.73,5.73
1557,16.09,24.33,20.21,4.119999999999999
1558,0.0,10.84,5.42,5.42
1559,0.0,23.32,11.66,11.66
1560,16.76,26.93,21.845,5.084999999999999
1561,0.0,26.83,13.415,13.415
1562,13.75,27.56,20.655,6.904999999999999
1563,11.0,5.0,8.0,3.0
1564,12.27,2.8,7.535,4.734999999999999
1565,12.86,4.81,8.834999999999999,4.0249999999999995
1566,13.18,2.29,7.734999999999999,5.444999999999999
1567,18.52,4.21,11.365,7.154999999999999
1568,15.18,0.0,7.59,7.59
1569,14.79,2.0,8.395,6.395
1570,14.31,1.67,7.99,6.32
1571,15.78,0.0,7.89,7.89
1572,32.51,15.47,23.99,8.519999999999998
1573,15.16,1.0,8.08,7.08
1574,14.78,13.0,13.89,0.8899999999999997
1575,15.39,14.0,14.695,0.6950000000000003
1576,28.89,13.0,20.945,7.945
1577,27.29,11.01,19.15,8.139999999999999
1578,26.13,11.69,18.91,7.22
1579,0.0,11.77,5.885,5.885
1580,0.0,11.95,5.975,5.9750000000000005
1581,4.3,12.49,8.395,4.095000000000001
1582,16.17,13.17,14.670000000000002,1.5000000000000009
1583,0.0,13.21,6.605,6.605
1584,1.0,12.33,6.665,5.665
1585,0.0,11.34,5.67,5.67
1586,14.0,28.1,21.05,7.050000000000001
1587,13.0,23.36,18.18,5.18
1588,12.76,23.06,17.91,5.1499999999999995
1589,12.0,0.0,6.0,6.0
1590,9.31,3.0,6.155,3.1550000000000002
1591,8.76,1.0,4.88,3.88
1592,11.75,1.0,6.375,5.375
1593,9.4,0.0,4.7,4.7
1594,11.32,1.0,6.16,5.16
1595,10.99,5.0,7.995,2.995
1596,11.03,2.0,6.515,4.515
1597,11.9,0.0,5.95,5.95
1598,11.68,2.0,6.84,4.84
1599,9.52,0.0,4.76,4.76
1600,8.98,0.0,4.49,4.49
1601,8.77,2.0,5.385,3.385
1602,9.82,15.47,12.645,2.825
1603,9.08,1.0,5.04,4.04
1604,9.34,1.0,5.17,4.17
1605,9.58,0.0,4.79,4.79
1606,8.93,0.0,4.465,4.465
1607,9.73,13.0,11.365,1.6349999999999998
1608,1.7,13.0,7.35,5.65
1609,0.0,15.39,7.695,7.695
1610,2.0,13.15,7.575,5.575
1611,3.0,13.98,8.49,5.49
1612,1.0,12.0,6.5,5.5
1613,1.0,12.0,6.5,5.5
1614,0.0,11.0,5.5,5.5
1615,1.0,13.0,7.0,6.0
1616,0.0,10.58,5.29,5.29
1617,0.0,15.29,7.645,7.645
1618,11.0,12.54,11.77,0.7699999999999996
1619,10.83,14.29,12.559999999999999,1.7299999999999995
1620,10.7,12.92,11.809999999999999,1.1100000000000003
1621,13.94,29.63,21.785,7.845
1622,9.0,12.76,10.879999999999999,1.88
1623,8.0,12.54,10.27,2.2699999999999996
1624,8.0,12.28,10.14,2.1399999999999997
1625,8.0,24.7,16.35,8.35
1626,10.24,23.31,16.775,6.534999999999999
1627,9.67,12.14,10.905000000000001,1.2350000000000003
1628,9.83,24.43,17.13,7.3
1629,24.93,22.68,23.805,1.125
1630,11.08,1.0,6.04,5.04
1631,10.88,3.0,6.94,3.9400000000000004
1632,9.46,0.0,4.73,4.73
1633,9.23,0.0,4.615,4.615
1634,9.46,0.0,4.73,4.73
1635,23.27,2.95,13.11,10.16
1636,0.0,0.0,0.0,0.0
1637,0.0,1.0,0.5,0.5
1638,0.0,0.0,0.0,0.0
1639,0.0,0.0,0.0,0.0
1640,0.0,11.0,5.5,5.5
1641,0.0,11.0,5.5,5.5
1642,0.0,9.27,4.635,4.635
1643,1.0,11.0,6.0,5.0
1644,0.0,9.45,4.725,4.725
1645,0.0,9.33,4.665,4.665
1646,12.0,10.48,11.24,0.7599999999999998
1647,13.0,9.77,11.385,1.6150000000000002
1648,12.0,10.14,11.07,0.9299999999999997
1649,11.0,11.45,11.225,0.22499999999999964
1650,11.0,8.96,9.98,1.0199999999999996
1651,11.0,9.35,10.175,0.8250000000000002
1652,12.0,8.62,10.309999999999999,1.6900000000000004
1653,10.0,10.46,10.23,0.23000000000000043
1654,8.0,23.04,15.52,7.52
1655,8.0,1.0,4.5,3.5
1656,3.0,1.0,2.0,1.0
1657,4.0,1.0,2.5,1.5
1658,5.0,0.0,2.5,2.5
1659,7.0,0.0,3.5,3.5
1660,5.0,1.0,3.0,2.0
1661,8.41,0.0,4.205,4.205
1662,7.05,11.0,9.025,1.975
1663,5.34,14.0,9.67,4.33
1664,5.19,10.0,7.595000000000001,2.405
1665,4.13,11.0,7.5649999999999995,3.435
1666,0.0,9.0,4.5,4.5
1667,0.0,9.0,4.5,4.5
1668,0.0,10.0,5.0,5.0
1669,0.0,9.0,4.5,4.5
1670,0.0,8.0,4.0,4.0
1671,0.0,12.12,6.06,6.06
1672,0.0,10.41,5.205,5.205
1673,13.0,11.97,12.485,0.5149999999999997
1674,13.0,11.02,12.01,0.9900000000000002
1675,12.0,11.34,11.67,0.33000000000000007
1676,11.0,12.24,11.620000000000001,0.6200000000000001
1677,11.0,11.69,11.344999999999999,0.34499999999999975
1678,10.0,11.0,10.5,0.5
1679,11.0,13.03,12.015,1.0149999999999997
1680,11.0,12.12,11.559999999999999,0.5599999999999996
1681,9.0,24.71,16.855,7.855
1682,12.0,24.57,18.285,6.285
1683,7.0,4.03,5.515000000000001,1.4849999999999999
1684,7.0,0.0,3.5,3.5
1685,7.0,1.0,4.0,3.0
1686,8.0,0.0,4.0,4.0
1687,3.0,0.0,1.5,1.5
1688,5.81,1.21,3.51,2.3
1689,8.870000000000001,0.0,4.4350000000000005,4.4350000000000005
1690,10.14,0.0,5.07,5.07
1691,8.780000000000001,1.0,4.890000000000001,3.8900000000000006
1692,7.92,2.01,4.965,2.955
1693,6.4,1.0,3.7,2.7
1694,6.45,0.0,3.225,3.225
1695,3.0,0.0,1.5,1.5
1696,0.0,0.0,0.0,0.0
1697,1.0,14.0,7.5,6.5
1698,0.0,0.0,0.0,0.0
1699,2.0,0.0,1.0,1.0
1700,0.0,13.0,6.5,6.5
1701,1.0,11.0,6.0,5.0
1702,0.0,11.0,5.5,5.5
1703,1.0,10.0,5.5,4.5
1704,0.0,7.0,3.5,3.5
1705,2.0,9.0,5.5,3.5
1706,1.0,7.0,4.0,3.0
1707,2.61,9.0,5.805,3.195
1708,0.03,10.43,5.2299999999999995,5.2
1709,1.31,9.12,5.215,3.9049999999999994
1710,1.0,9.16,5.08,4.08
1711,12.0,9.08,10.54,1.46
1712,12.0,11.57,11.785,0.21499999999999986
1713,10.0,9.809999999999999,9.905,0.09500000000000064
1714,10.0,7.11,8.555,1.4449999999999998
1715,9.0,8.51,8.754999999999999,0.2450000000000001
1716,8.0,2.0,5.0,3.0
1717,7.0,0.0,3.5,3.5
1718,7.0,0.0,3.5,3.5
1719,14.35,1.0,7.675,6.675
1720,10.67,3.06,6.865,3.8049999999999997
1721,11.51,0.0,5.755,5.755
1722,10.54,1.0,5.77,4.77
1723,0.0,0.47,0.235,0.235
1724,0.0,1.0,0.5,0.5
1725,0.0,1.15,0.575,0.575
1726,0.0,0.0,0.0,0.0
1727,0.0,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0
1729,0.0,1.0,0.5,0.5
1730,0.0,0.0,0.0,0.0
1731,11.0,0.0,5.5,5.5
1732,10.0,11.84,10.92,0.9199999999999999
1733,11.0,17.99,14.495,3.494999999999999
1734,10.0,10.0,10.0,0.0
1735,10.0,17.81,13.905,3.9049999999999994
1736,10.0,10.0,10.0,0.0
1737,9.0,6.0,7.5,1.5
1738,12.0,6.0,9.0,3.0
1739,8.0,8.0,8.0,0.0
1740,8.0,11.73,9.865,1.8650000000000002
1741,6.0,10.21,8.105,2.1050000000000004
1742,8.0,10.54,9.27,1.2699999999999996
1743,7.0,13.7,10.35,3.3499999999999996
1744,9.64,13.7,11.67,2.0299999999999994
1745,8.95,12.48,10.715,1.7650000000000006
1746,7.36,9.95,8.655,1.2949999999999995
1747,8.42,9.75,9.085,0.665
1748,9.64,9.62,9.629999999999999,0.010000000000000675
1749,8.47,11.62,10.045,1.5749999999999993
