,Turn_100,Turn_101,mean,std
3011,37.34999999999991,38.68000000000029,38.0150000000001,0.665000000000191
3013,39.40999999999985,18.19999999999982,28.804999999999836,10.605000000000013
3016,39.21000000000004,34.19000000000005,36.700000000000045,2.509999999999998
3017,55.5,,55.5,0.0
3018,54.98000000000002,36.44000000000005,45.710000000000036,9.269999999999985
3019,37.98000000000002,33.12000000000035,35.55000000000018,2.4299999999998327
3021,28.41000000000031,37.05000000000018,32.730000000000246,4.319999999999936
3022,13.65000000000009,,13.65000000000009,0.0
3023,30.78999999999996,35.03999999999996,32.91499999999996,2.1249999999999982
3025,13.11999999999989,,13.11999999999989,0.0
3026,31.7800000000002,26.13000000000011,28.955000000000155,2.8250000000000455
3027,9.400000000000091,28.02999999999975,18.714999999999918,9.314999999999829
3028,34.81999999999971,24.53999999999996,29.679999999999836,5.1399999999998744
3030,54.20000000000027,23.03999999999996,38.62000000000012,15.580000000000156
3031,20.31999999999971,22.10000000000036,21.210000000000036,0.8900000000003256
3033,27.40999999999985,22.80999999999995,25.1099999999999,2.299999999999951
3035,25.98000000000002,,25.98000000000002,0.0
3036,43.01000000000022,42.21000000000004,42.61000000000013,0.4000000000000874
3039,17.0,24.99000000000024,20.99500000000012,3.99500000000012
3040,19.30999999999995,27.76999999999998,23.539999999999964,4.230000000000015
3042,37.12000000000035,38.57000000000016,37.845000000000255,0.724999999999902
3043,18.92000000000007,,18.92000000000007,0.0
3044,19.61999999999989,36.61999999999989,28.11999999999989,8.5
3045,37.46000000000004,14.71000000000004,26.085000000000043,11.375000000000002
3046,33.27999999999975,35.15000000000009,34.21499999999992,0.9350000000001693
3047,33.70000000000027,31.57000000000016,32.63500000000022,1.0650000000000563
3048,33.96000000000004,33.83999999999969,33.899999999999864,0.06000000000017636
3050,39.74000000000024,16.90999999999985,28.325000000000045,11.415000000000193
3051,30.91000000000031,29.5300000000002,30.220000000000255,0.6900000000000546
3052,53.39000000000033,33.82000000000016,43.605000000000246,9.785000000000085
3053,12.94999999999982,,12.94999999999982,0.0
3054,15.23999999999978,12.50999999999976,13.874999999999769,1.36500000000001
3056,9.809999999999945,,9.809999999999945,0.0
3057,35.11000000000013,24.19999999999982,29.654999999999973,5.455000000000153
3058,33.66000000000031,23.71000000000004,28.685000000000173,4.975000000000135
3059,25.81999999999971,,25.81999999999971,0.0
3063,33.38000000000011,21.5,27.440000000000055,5.940000000000055
3065,21.69000000000005,20.36000000000013,21.02500000000009,0.6649999999999601
3066,47.76999999999998,22.50999999999976,35.13999999999987,12.630000000000111
3068,28.50999999999976,,28.50999999999976,0.0
3069,30.23000000000002,21.42999999999984,25.82999999999993,4.400000000000091
3070,17.94999999999982,,17.94999999999982,0.0
3072,42.55999999999995,36.35999999999967,39.45999999999981,3.1000000000001395
3074,38.92000000000007,36.23999999999978,37.57999999999993,1.3400000000001455
3075,19.55999999999995,31.84999999999991,25.704999999999927,6.14499999999998
3076,20.39000000000033,28.23999999999978,24.315000000000055,3.9249999999997254
3077,41.04999999999973,,41.04999999999973,0.0
3078,36.98000000000002,14.72000000000025,25.850000000000133,11.129999999999884
3080,35.2199999999998,,35.2199999999998,0.0
3081,18.2199999999998,30.07999999999993,24.149999999999864,5.930000000000065
3082,16.94000000000005,27.95000000000027,22.44500000000016,5.505000000000109
3083,18.63000000000011,25.23000000000002,21.930000000000064,3.2999999999999563
3084,33.65000000000009,33.41000000000031,33.5300000000002,0.11999999999989086
3086,35.08999999999969,21.11000000000013,28.09999999999991,6.98999999999978
3087,40.07999999999993,20.01000000000022,30.045000000000073,10.034999999999854
