,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
4154,0.0,,,,0.0,0.0
4155,2.0,,,,2.0,0.0
4173,6.53,,2.04,,4.285,2.245
4181,0.0,,,,0.0,0.0
4192,11.0,,,,11.0,0.0
4193,10.0,,,,10.0,0.0
4195,11.0,9.98,,11.0,10.66,0.4808326112068521
4196,9.0,,,8.0,8.5,0.5
4200,9.0,0.0,,,4.5,4.5
4218,0.0,,,,0.0,0.0
4227,9.0,8.39,,9.0,8.796666666666667,0.28755675768252903
4228,10.0,,,,10.0,0.0
4238,9.4,,12.0,,10.7,1.2999999999999998
4239,9.56,,13.0,,11.280000000000001,1.7199999999999998
4251,0.0,10.34,,9.0,6.446666666666666,4.591189630392347
4253,0.0,,9.59,,4.795,4.795
4266,9.0,,,,9.0,0.0
4272,10.33,6.38,,,8.355,1.975
4305,0.0,,,,0.0,0.0
4316,2.0,,,,2.0,0.0
4318,2.73,,,,2.73,0.0
4325,1.0,,9.53,,5.265,4.265
4327,0.0,9.16,,,4.58,4.58
4330,0.0,,9.77,8.83,6.2,4.400825680104435
4332,0.0,,9.43,,4.715,4.715
4336,11.0,,,0.0,5.5,5.5
4343,8.0,,,2.0,5.0,3.0
4345,7.64,,10.0,,8.82,1.1800000000000002
4350,10.27,,,,10.27,0.0
