,liq_100,liq_101,liq_102,liq_103
1518,47.0,13.0,29.0,39.0
1519,47.0,12.0,27.0,35.0
1520,44.0,10.0,24.0,34.0
1521,45.0,7.0,24.0,34.0
1522,45.0,5.0,24.0,34.0
1523,43.0,6.0,24.0,33.0
1524,41.0,6.0,25.0,33.0
1525,38.0,6.0,24.0,31.0
1526,37.0,3.0,24.0,29.0
1527,36.0,2.0,23.0,24.0
1528,35.0,2.0,24.0,26.0
1529,34.0,3.0,23.0,28.0
1530,35.0,2.0,18.0,27.0
1531,36.0,3.0,19.0,28.0
1532,37.0,3.0,21.0,28.0
1533,39.0,4.0,21.0,29.0
1534,39.0,5.0,23.0,31.0
1535,40.0,5.0,24.0,31.0
1536,40.0,5.0,26.0,31.0
1537,40.0,5.0,26.0,31.0
1538,41.0,8.0,26.0,32.0
1539,41.0,9.0,27.0,32.0
1540,41.0,10.0,27.0,34.0
1541,41.0,10.0,29.0,35.0
1542,41.0,10.0,30.0,36.0
1543,38.0,9.0,25.0,33.0
1544,37.0,6.0,22.0,28.0
1545,34.0,5.0,22.0,26.0
1546,33.0,6.0,20.0,26.0
1547,33.0,6.0,17.0,24.0
1548,31.0,4.0,15.0,20.0
1549,27.0,2.0,17.0,20.0
1550,30.0,2.0,15.0,19.0
1551,28.0,5.0,14.0,19.0
1552,25.0,5.0,10.0,18.0
1553,24.0,3.0,10.0,16.0
1554,22.0,0.0,8.0,16.0
1555,24.0,1.0,8.0,16.0
1556,24.0,3.0,8.0,16.0
1557,24.0,3.0,8.0,16.0
1558,24.0,3.0,8.0,16.0
1559,24.0,3.0,10.0,16.0
1560,25.0,3.0,10.0,17.0
1561,27.0,3.0,11.0,18.0
1562,31.0,4.0,12.0,18.0
1563,33.0,4.0,12.0,20.0
1564,35.0,5.0,13.0,20.0
1565,37.0,7.0,13.0,20.0
1566,37.0,8.0,13.0,20.0
1567,36.0,6.0,10.0,15.0
1568,34.0,5.0,8.0,13.0
1569,37.0,6.0,6.0,12.0
1570,36.0,6.0,5.0,10.0
1571,34.0,5.0,5.0,9.0
1572,34.0,3.0,4.0,8.0
1573,31.0,2.0,4.0,8.0
1574,30.0,0.0,3.0,9.0
1575,30.0,0.0,2.0,7.0
1576,30.0,0.0,3.0,6.0
1577,27.0,0.0,3.0,6.0
1578,24.0,1.0,2.0,6.0
1579,26.0,1.0,2.0,8.0
1580,28.0,1.0,4.0,9.0
1581,28.0,2.0,5.0,10.0
1582,29.0,2.0,7.0,10.0
1583,31.0,2.0,9.0,12.0
1584,33.0,4.0,11.0,15.0
1585,34.0,4.0,12.0,16.0
1586,34.0,4.0,12.0,16.0
1587,34.0,5.0,14.0,17.0
1588,34.0,6.0,15.0,17.0
1589,35.0,7.0,17.0,18.0
1590,35.0,7.0,18.0,18.0
1591,30.0,5.0,13.0,18.0
1592,27.0,3.0,11.0,15.0
1593,25.0,1.0,12.0,16.0
1594,26.0,1.0,10.0,17.0
1595,25.0,2.0,10.0,15.0
1596,23.0,1.0,8.0,11.0
1597,23.0,2.0,7.0,8.0
1598,22.0,3.0,7.0,7.0
1599,21.0,5.0,6.0,8.0
1600,22.0,6.0,7.0,6.0
1601,20.0,4.0,5.0,5.0
1602,18.0,2.0,2.0,4.0
1603,20.0,4.0,2.0,6.0
1604,23.0,5.0,4.0,7.0
1605,23.0,5.0,5.0,7.0
1606,25.0,6.0,7.0,8.0
1607,25.0,7.0,7.0,9.0
1608,25.0,12.0,9.0,10.0
1609,26.0,13.0,10.0,11.0
1610,27.0,14.0,10.0,14.0
1611,28.0,14.0,10.0,15.0
1612,29.0,15.0,10.0,15.0
1613,30.0,15.0,11.0,15.0
1614,31.0,16.0,11.0,15.0
1615,27.0,12.0,8.0,12.0
1616,23.0,7.0,5.0,10.0
1617,22.0,8.0,5.0,13.0
1618,24.0,10.0,7.0,10.0
1619,22.0,10.0,6.0,10.0
1620,21.0,8.0,5.0,9.0
1621,19.0,4.0,5.0,10.0
1622,18.0,1.0,5.0,9.0
1623,17.0,1.0,4.0,8.0
1624,16.0,1.0,4.0,8.0
1625,16.0,0.0,5.0,7.0
1626,15.0,2.0,7.0,7.0
1627,15.0,2.0,7.0,7.0
1628,16.0,4.0,7.0,8.0
1629,16.0,6.0,7.0,8.0
1630,17.0,8.0,9.0,8.0
1631,19.0,9.0,9.0,8.0
1632,20.0,10.0,12.0,11.0
1633,22.0,10.0,15.0,13.0
1634,23.0,13.0,16.0,15.0
1635,24.0,13.0,20.0,16.0
1636,25.0,13.0,22.0,17.0
1637,27.0,15.0,23.0,19.0
1638,30.0,15.0,23.0,19.0
1639,26.0,11.0,23.0,15.0
1640,24.0,8.0,19.0,13.0
1641,26.0,7.0,17.0,11.0
1642,25.0,7.0,17.0,13.0
1643,25.0,7.0,17.0,16.0
1644,22.0,6.0,12.0,16.0
1645,21.0,5.0,7.0,15.0
1646,22.0,4.0,3.0,13.0
1647,20.0,2.0,3.0,11.0
1648,19.0,1.0,3.0,9.0
1649,18.0,2.0,4.0,5.0
1650,15.0,3.0,2.0,5.0
1651,15.0,5.0,2.0,5.0
1652,16.0,5.0,2.0,5.0
1653,16.0,5.0,3.0,5.0
1654,17.0,5.0,3.0,6.0
1655,18.0,6.0,3.0,6.0
1656,20.0,6.0,4.0,7.0
1657,20.0,6.0,5.0,9.0
1658,23.0,6.0,6.0,9.0
1659,24.0,7.0,7.0,10.0
1660,25.0,11.0,8.0,12.0
1661,25.0,12.0,9.0,12.0
1662,25.0,13.0,11.0,12.0
1663,19.0,9.0,8.0,12.0
1664,16.0,8.0,9.0,10.0
1665,16.0,8.0,8.0,10.0
1666,16.0,6.0,10.0,11.0
1667,15.0,5.0,10.0,11.0
1668,15.0,5.0,10.0,9.0
1669,12.0,6.0,9.0,7.0
1670,12.0,4.0,8.0,7.0
1671,11.0,4.0,8.0,4.0
1672,9.0,4.0,6.0,3.0
1673,7.0,4.0,4.0,3.0
1674,5.0,4.0,3.0,4.0
1675,7.0,6.0,5.0,6.0
1676,7.0,6.0,5.0,7.0
1677,7.0,7.0,6.0,7.0
1678,10.0,7.0,7.0,8.0
1679,10.0,8.0,9.0,11.0
1680,13.0,8.0,12.0,11.0
1681,14.0,8.0,13.0,12.0
1682,14.0,12.0,15.0,14.0
1683,14.0,12.0,16.0,14.0
1684,18.0,13.0,17.0,14.0
1685,19.0,15.0,18.0,18.0
1686,19.0,17.0,18.0,18.0
1687,20.0,14.0,16.0,13.0
1688,17.0,13.0,16.0,12.0
1689,14.0,12.0,16.0,14.0
1690,15.0,12.0,13.0,17.0
1691,14.0,10.0,11.0,13.0
1692,14.0,9.0,12.0,10.0
1693,12.0,8.0,10.0,7.0
1694,10.0,7.0,8.0,6.0
1695,8.0,4.0,7.0,4.0
1696,8.0,4.0,6.0,5.0
1697,9.0,3.0,5.0,4.0
1698,10.0,1.0,5.0,3.0
1699,12.0,1.0,5.0,4.0
1700,13.0,2.0,7.0,4.0
1701,15.0,3.0,8.0,6.0
1702,17.0,4.0,8.0,9.0
1703,18.0,5.0,9.0,9.0
1704,20.0,5.0,9.0,9.0
1705,22.0,6.0,10.0,10.0
1706,22.0,6.0,10.0,10.0
1707,22.0,6.0,11.0,11.0
1708,24.0,7.0,13.0,12.0
1709,26.0,10.0,14.0,13.0
1710,26.0,10.0,15.0,15.0
1711,23.0,9.0,12.0,14.0
1712,21.0,7.0,8.0,14.0
1713,19.0,6.0,8.0,12.0
1714,16.0,5.0,8.0,12.0
1715,15.0,5.0,6.0,14.0
1716,15.0,5.0,5.0,12.0
1717,13.0,5.0,6.0,9.0
1718,15.0,5.0,4.0,8.0
1719,14.0,4.0,4.0,8.0
1720,12.0,3.0,3.0,7.0
1721,13.0,3.0,3.0,7.0
1722,10.0,5.0,2.0,6.0
1723,10.0,6.0,3.0,7.0
1724,11.0,7.0,4.0,8.0
1725,12.0,9.0,6.0,9.0
1726,12.0,10.0,6.0,10.0
1727,13.0,12.0,7.0,12.0
1728,13.0,12.0,9.0,14.0
1729,16.0,13.0,11.0,15.0
1730,17.0,16.0,11.0,16.0
1731,18.0,17.0,12.0,17.0
1732,18.0,19.0,12.0,17.0
1733,18.0,19.0,14.0,17.0
1734,19.0,21.0,14.0,17.0
1735,13.0,18.0,10.0,12.0
1736,13.0,13.0,4.0,9.0
1737,11.0,12.0,3.0,9.0
1738,11.0,9.0,4.0,9.0
1739,11.0,8.0,6.0,8.0
1740,11.0,5.0,6.0,10.0
1741,9.0,4.0,4.0,7.0
1742,7.0,2.0,2.0,7.0
1743,7.0,3.0,3.0,6.0
1744,7.0,4.0,2.0,4.0
1745,3.0,2.0,1.0,5.0
1746,1.0,0.0,1.0,3.0
1747,1.0,0.0,4.0,4.0
1748,3.0,0.0,8.0,4.0
1749,4.0,0.0,8.0,4.0
1750,4.0,2.0,8.0,4.0
1751,5.0,3.0,9.0,7.0
1752,8.0,4.0,11.0,8.0
1753,8.0,5.0,12.0,10.0
1754,12.0,7.0,12.0,12.0
1755,13.0,10.0,12.0,12.0
1756,13.0,10.0,14.0,13.0
1757,15.0,11.0,15.0,14.0
1758,15.0,11.0,16.0,14.0
1759,14.0,11.0,12.0,11.0
1760,12.0,13.0,9.0,11.0
1761,11.0,11.0,10.0,11.0
1762,13.0,9.0,9.0,11.0
1763,14.0,8.0,8.0,9.0
1764,15.0,8.0,8.0,7.0
1765,13.0,6.0,4.0,7.0
1766,13.0,4.0,6.0,5.0
1767,9.0,2.0,7.0,4.0
1768,7.0,2.0,7.0,2.0
1769,6.0,2.0,5.0,0.0
1770,2.0,2.0,3.0,1.0
1771,2.0,2.0,3.0,2.0
1772,3.0,3.0,6.0,3.0
1773,3.0,5.0,6.0,3.0
1774,4.0,7.0,7.0,5.0
1775,5.0,11.0,9.0,8.0
1776,5.0,11.0,9.0,10.0
1777,6.0,11.0,11.0,11.0
1778,6.0,12.0,12.0,14.0
1779,6.0,13.0,12.0,15.0
1780,9.0,14.0,13.0,16.0
1781,9.0,15.0,14.0,17.0
1782,9.0,16.0,15.0,18.0
1783,6.0,12.0,12.0,18.0
1784,5.0,13.0,12.0,15.0
1785,5.0,10.0,9.0,13.0
1786,6.0,7.0,9.0,12.0
1787,5.0,6.0,8.0,11.0
1788,3.0,8.0,6.0,12.0
1789,2.0,9.0,5.0,11.0
1790,2.0,7.0,4.0,10.0
1791,2.0,5.0,4.0,7.0
1792,3.0,3.0,3.0,4.0
1793,4.0,3.0,3.0,6.0
1794,5.0,3.0,1.0,6.0
1795,6.0,3.0,2.0,8.0
1796,9.0,3.0,3.0,10.0
1797,10.0,4.0,4.0,10.0
1798,11.0,8.0,5.0,10.0
1799,13.0,9.0,8.0,10.0
1800,14.0,10.0,8.0,13.0
1801,15.0,12.0,9.0,14.0
1802,15.0,13.0,9.0,14.0
1803,16.0,15.0,9.0,15.0
1804,16.0,16.0,10.0,18.0
1805,16.0,17.0,10.0,20.0
1806,16.0,19.0,11.0,20.0
1807,11.0,15.0,6.0,15.0
1808,6.0,12.0,4.0,10.0
1809,6.0,11.0,5.0,10.0
1810,6.0,14.0,5.0,12.0
1811,6.0,12.0,5.0,14.0
1812,6.0,11.0,4.0,11.0
1813,6.0,10.0,4.0,12.0
1814,5.0,9.0,5.0,13.0
1815,1.0,7.0,2.0,12.0
1816,0.0,4.0,2.0,9.0
1817,1.0,1.0,4.0,9.0
1818,1.0,1.0,6.0,7.0
1819,4.0,2.0,7.0,8.0
1820,5.0,2.0,8.0,9.0
1821,9.0,2.0,8.0,12.0
1822,9.0,2.0,8.0,12.0
1823,10.0,2.0,9.0,14.0
1824,12.0,2.0,10.0,14.0
1825,13.0,3.0,11.0,14.0
1826,15.0,3.0,12.0,16.0
1827,17.0,4.0,12.0,17.0
1828,17.0,6.0,14.0,19.0
1829,19.0,7.0,15.0,20.0
1830,19.0,10.0,17.0,20.0
1831,15.0,9.0,14.0,16.0
1832,14.0,9.0,11.0,12.0
1833,13.0,10.0,11.0,11.0
1834,14.0,8.0,7.0,12.0
1835,13.0,9.0,8.0,10.0
1836,15.0,7.0,7.0,11.0
1837,12.0,4.0,4.0,11.0
1838,9.0,1.0,6.0,10.0
1839,8.0,1.0,5.0,7.0
1840,6.0,3.0,6.0,7.0
1841,3.0,3.0,4.0,5.0
1842,1.0,2.0,4.0,6.0
1843,3.0,2.0,4.0,6.0
1844,4.0,5.0,4.0,7.0
1845,5.0,7.0,5.0,9.0
1846,6.0,7.0,5.0,10.0
1847,7.0,8.0,8.0,10.0
1848,7.0,8.0,9.0,10.0
1849,7.0,8.0,10.0,10.0
1850,7.0,8.0,11.0,10.0
1851,7.0,9.0,12.0,11.0
1852,10.0,9.0,14.0,11.0
1853,12.0,10.0,15.0,11.0
1854,14.0,10.0,15.0,12.0
1855,15.0,5.0,12.0,8.0
1856,16.0,5.0,9.0,7.0
1857,16.0,6.0,9.0,5.0
1858,14.0,5.0,10.0,4.0
1859,14.0,6.0,9.0,4.0
1860,14.0,4.0,5.0,4.0
1861,13.0,4.0,8.0,3.0
1862,10.0,4.0,6.0,3.0
1863,11.0,4.0,5.0,5.0
1864,8.0,4.0,4.0,3.0
1865,4.0,3.0,4.0,4.0
1866,2.0,3.0,4.0,2.0
1867,3.0,3.0,5.0,2.0
1868,7.0,6.0,5.0,2.0
1869,7.0,6.0,6.0,2.0
1870,8.0,6.0,7.0,2.0
1871,9.0,7.0,9.0,3.0
1872,12.0,7.0,9.0,4.0
1873,12.0,8.0,10.0,4.0
1874,15.0,8.0,12.0,6.0
1875,16.0,8.0,12.0,6.0
1876,19.0,8.0,13.0,8.0
1877,21.0,10.0,16.0,8.0
1878,21.0,12.0,17.0,8.0
1879,17.0,9.0,16.0,8.0
1880,17.0,10.0,11.0,7.0
1881,18.0,12.0,8.0,7.0
1882,16.0,13.0,8.0,6.0
1883,16.0,10.0,10.0,4.0
1884,17.0,8.0,9.0,1.0
1885,16.0,6.0,7.0,2.0
1886,14.0,6.0,8.0,3.0
1887,15.0,6.0,4.0,2.0
1888,12.0,6.0,0.0,2.0
1889,11.0,6.0,0.0,1.0
1890,10.0,7.0,0.0,3.0
1891,10.0,7.0,0.0,4.0
1892,14.0,9.0,1.0,6.0
1893,15.0,12.0,2.0,8.0
1894,15.0,14.0,2.0,9.0
1895,17.0,15.0,2.0,10.0
1896,18.0,15.0,4.0,11.0
1897,18.0,15.0,5.0,12.0
1898,20.0,15.0,7.0,13.0
1899,22.0,15.0,8.0,15.0
1900,23.0,18.0,10.0,15.0
1901,27.0,19.0,10.0,15.0
1902,30.0,22.0,13.0,16.0
1903,24.0,17.0,13.0,11.0
1904,25.0,14.0,14.0,10.0
1905,24.0,13.0,14.0,10.0
1906,23.0,12.0,14.0,10.0
1907,20.0,11.0,13.0,8.0
1908,17.0,11.0,12.0,6.0
1909,13.0,10.0,11.0,7.0
1910,11.0,8.0,12.0,4.0
1911,9.0,6.0,11.0,4.0
1912,6.0,5.0,7.0,5.0
1913,6.0,5.0,3.0,2.0
1914,5.0,5.0,3.0,1.0
1915,5.0,7.0,5.0,2.0
1916,5.0,8.0,5.0,3.0
1917,5.0,10.0,6.0,5.0
1918,6.0,11.0,6.0,6.0
1919,6.0,13.0,8.0,7.0
1920,7.0,13.0,9.0,9.0
1921,8.0,15.0,11.0,10.0
1922,8.0,16.0,12.0,11.0
1923,8.0,18.0,12.0,12.0
1924,8.0,18.0,14.0,14.0
1925,9.0,21.0,15.0,14.0
1926,9.0,23.0,16.0,16.0
1927,5.0,19.0,13.0,12.0
1928,5.0,17.0,13.0,11.0
1929,6.0,15.0,13.0,12.0
1930,5.0,15.0,11.0,12.0
1931,5.0,14.0,11.0,10.0
1932,4.0,14.0,9.0,11.0
1933,3.0,14.0,4.0,10.0
1934,2.0,15.0,6.0,6.0
1935,2.0,14.0,6.0,3.0
1936,2.0,12.0,8.0,2.0
1937,1.0,10.0,5.0,3.0
1938,2.0,9.0,4.0,6.0
1939,4.0,10.0,6.0,7.0
1940,4.0,10.0,6.0,7.0
1941,4.0,10.0,7.0,8.0
1942,5.0,10.0,7.0,9.0
1943,5.0,11.0,7.0,9.0
1944,7.0,12.0,7.0,12.0
1945,10.0,13.0,7.0,13.0
1946,10.0,17.0,8.0,14.0
1947,11.0,18.0,8.0,14.0
1948,11.0,18.0,8.0,16.0
1949,12.0,18.0,9.0,16.0
1950,12.0,18.0,11.0,19.0
1951,7.0,16.0,8.0,17.0
1952,6.0,16.0,7.0,15.0
1953,7.0,14.0,7.0,16.0
1954,7.0,16.0,5.0,15.0
1955,6.0,15.0,5.0,14.0
1956,7.0,16.0,4.0,11.0
1957,6.0,15.0,5.0,8.0
1958,5.0,17.0,7.0,7.0
1959,4.0,18.0,7.0,6.0
1960,4.0,16.0,5.0,7.0
1961,1.0,12.0,8.0,4.0
1962,3.0,10.0,6.0,3.0
1963,4.0,10.0,7.0,4.0
1964,4.0,10.0,7.0,4.0
1965,4.0,11.0,8.0,6.0
1966,5.0,11.0,8.0,7.0
1967,5.0,11.0,9.0,8.0
1968,6.0,11.0,10.0,9.0
1969,8.0,11.0,12.0,9.0
1970,8.0,12.0,13.0,9.0
1971,11.0,14.0,15.0,11.0
1972,11.0,14.0,15.0,12.0
1973,12.0,15.0,15.0,12.0
1974,12.0,17.0,15.0,14.0
1975,10.0,16.0,10.0,11.0
1976,6.0,15.0,5.0,10.0
1977,5.0,13.0,5.0,11.0
1978,7.0,11.0,4.0,11.0
1979,6.0,13.0,3.0,9.0
1980,5.0,13.0,0.0,10.0
1981,3.0,11.0,0.0,8.0
1982,2.0,9.0,0.0,9.0
1983,2.0,9.0,0.0,9.0
1984,2.0,8.0,0.0,9.0
1985,2.0,7.0,0.0,7.0
1986,3.0,5.0,1.0,6.0
1987,3.0,6.0,1.0,7.0
1988,5.0,6.0,1.0,10.0
1989,5.0,8.0,3.0,11.0
1990,6.0,9.0,4.0,13.0
1991,7.0,9.0,5.0,14.0
1992,7.0,10.0,5.0,16.0
1993,11.0,11.0,6.0,17.0
1994,13.0,12.0,7.0,17.0
1995,13.0,12.0,7.0,17.0
1996,14.0,12.0,8.0,17.0
1997,15.0,13.0,8.0,18.0
1998,16.0,14.0,9.0,22.0
1999,12.0,11.0,7.0,19.0
2000,9.0,8.0,6.0,17.0
2001,8.0,8.0,4.0,17.0
2002,8.0,10.0,2.0,15.0
2003,8.0,10.0,3.0,15.0
2004,6.0,9.0,3.0,14.0
2005,5.0,7.0,3.0,12.0
2006,3.0,5.0,4.0,11.0
2007,2.0,5.0,5.0,12.0
2008,2.0,8.0,8.0,12.0
2009,1.0,6.0,10.0,12.0
2010,1.0,6.0,6.0,11.0
2011,1.0,8.0,7.0,11.0
2012,3.0,9.0,8.0,13.0
2013,4.0,10.0,10.0,15.0
2014,5.0,11.0,10.0,17.0
2015,7.0,14.0,10.0,21.0
2016,7.0,16.0,13.0,21.0
2017,9.0,17.0,15.0,22.0
2018,11.0,18.0,15.0,22.0
2019,12.0,19.0,16.0,24.0
2020,14.0,20.0,19.0,25.0
2021,14.0,23.0,20.0,27.0
2022,15.0,24.0,21.0,27.0
2023,8.0,19.0,15.0,21.0
2024,8.0,14.0,13.0,17.0
2025,8.0,12.0,14.0,14.0
2026,7.0,12.0,13.0,16.0
2027,8.0,11.0,11.0,15.0
2028,6.0,10.0,8.0,15.0
2029,5.0,9.0,6.0,13.0
2030,3.0,8.0,7.0,13.0
2031,2.0,6.0,6.0,10.0
2032,1.0,7.0,4.0,8.0
2033,1.0,10.0,2.0,7.0
2034,0.0,10.0,3.0,9.0
2035,2.0,11.0,4.0,11.0
2036,2.0,12.0,4.0,13.0
2037,2.0,14.0,5.0,14.0
2038,2.0,14.0,7.0,15.0
2039,3.0,17.0,7.0,17.0
2040,4.0,18.0,8.0,19.0
2041,5.0,20.0,9.0,19.0
2042,5.0,20.0,10.0,19.0
2043,5.0,21.0,11.0,21.0
2044,5.0,24.0,11.0,22.0
2045,5.0,24.0,11.0,25.0
2046,7.0,25.0,11.0,25.0
2047,6.0,26.0,10.0,21.0
2048,6.0,24.0,8.0,20.0
2049,5.0,22.0,8.0,24.0
2050,7.0,19.0,8.0,23.0
2051,8.0,16.0,9.0,20.0
2052,6.0,14.0,8.0,17.0
2053,2.0,16.0,5.0,16.0
2054,2.0,14.0,4.0,17.0
2055,2.0,12.0,5.0,15.0
2056,2.0,12.0,5.0,12.0
2057,2.0,12.0,5.0,11.0
2058,3.0,10.0,4.0,11.0
2059,5.0,10.0,5.0,11.0
2060,5.0,10.0,6.0,12.0
2061,6.0,10.0,8.0,13.0
2062,6.0,12.0,11.0,13.0
2063,7.0,14.0,12.0,14.0
2064,7.0,14.0,14.0,18.0
2065,8.0,16.0,16.0,19.0
2066,8.0,18.0,19.0,20.0
2067,10.0,18.0,20.0,20.0
2068,10.0,19.0,21.0,20.0
2069,10.0,20.0,22.0,22.0
2070,10.0,20.0,24.0,23.0
2071,5.0,18.0,21.0,18.0
2072,7.0,17.0,17.0,15.0
2073,5.0,17.0,16.0,14.0
2074,7.0,15.0,16.0,14.0
2075,7.0,14.0,15.0,15.0
2076,4.0,11.0,14.0,15.0
2077,1.0,10.0,13.0,11.0
2078,2.0,10.0,12.0,10.0
2079,2.0,7.0,12.0,7.0
2080,2.0,7.0,8.0,7.0
2081,3.0,5.0,7.0,8.0
2082,5.0,8.0,5.0,6.0
2083,5.0,9.0,7.0,7.0
2084,6.0,9.0,7.0,9.0
2085,6.0,10.0,7.0,9.0
2086,7.0,10.0,8.0,12.0
2087,9.0,12.0,9.0,14.0
2088,10.0,14.0,10.0,15.0
2089,10.0,15.0,10.0,17.0
2090,11.0,16.0,11.0,18.0
2091,13.0,16.0,12.0,19.0
2092,14.0,18.0,13.0,19.0
2093,15.0,19.0,13.0,20.0
2094,17.0,19.0,13.0,21.0
2095,12.0,17.0,10.0,17.0
2096,10.0,16.0,7.0,17.0
2097,9.0,15.0,7.0,18.0
2098,8.0,13.0,8.0,18.0
2099,8.0,12.0,9.0,18.0
2100,9.0,10.0,6.0,17.0
2101,10.0,9.0,5.0,15.0
2102,10.0,7.0,6.0,12.0
2103,6.0,6.0,6.0,12.0
2104,5.0,3.0,6.0,10.0
2105,4.0,3.0,4.0,8.0
2106,4.0,6.0,1.0,6.0
2107,5.0,7.0,4.0,8.0
2108,9.0,9.0,4.0,8.0
2109,9.0,10.0,6.0,8.0
2110,9.0,10.0,10.0,9.0
2111,9.0,10.0,11.0,9.0
2112,11.0,11.0,12.0,9.0
2113,12.0,12.0,12.0,13.0
2114,12.0,12.0,14.0,13.0
2115,13.0,14.0,15.0,14.0
2116,14.0,15.0,15.0,16.0
2117,14.0,16.0,17.0,17.0
2118,16.0,17.0,18.0,18.0
2119,13.0,14.0,16.0,12.0
2120,11.0,14.0,18.0,11.0
2121,10.0,13.0,18.0,10.0
2122,11.0,10.0,15.0,12.0
2123,10.0,8.0,15.0,12.0
2124,8.0,9.0,11.0,13.0
2125,4.0,10.0,10.0,15.0
2126,3.0,10.0,10.0,12.0
2127,2.0,10.0,8.0,11.0
2128,0.0,13.0,8.0,10.0
2129,1.0,10.0,8.0,10.0
2130,2.0,9.0,8.0,9.0
2131,4.0,10.0,10.0,11.0
2132,5.0,10.0,10.0,13.0
2133,6.0,10.0,12.0,13.0
2134,6.0,10.0,13.0,16.0
2135,6.0,10.0,13.0,16.0
2136,7.0,11.0,14.0,17.0
2137,7.0,14.0,14.0,18.0
2138,7.0,15.0,15.0,20.0
2139,7.0,16.0,16.0,22.0
2140,8.0,17.0,16.0,22.0
2141,9.0,18.0,18.0,23.0
2142,11.0,19.0,20.0,23.0
2143,7.0,14.0,17.0,22.0
2144,4.0,11.0,13.0,21.0
2145,4.0,11.0,11.0,19.0
2146,5.0,12.0,12.0,19.0
2147,5.0,11.0,13.0,19.0
2148,6.0,9.0,13.0,14.0
2149,6.0,6.0,9.0,14.0
2150,4.0,4.0,7.0,11.0
2151,5.0,5.0,8.0,11.0
2152,6.0,4.0,6.0,8.0
2153,4.0,6.0,4.0,8.0
2154,3.0,3.0,7.0,7.0
2155,4.0,3.0,8.0,10.0
2156,4.0,3.0,10.0,12.0
2157,6.0,3.0,11.0,12.0
2158,6.0,5.0,11.0,13.0
2159,7.0,5.0,14.0,15.0
2160,7.0,6.0,14.0,15.0
2161,7.0,6.0,14.0,16.0
2162,7.0,6.0,15.0,19.0
2163,7.0,9.0,15.0,19.0
2164,8.0,11.0,15.0,20.0
2165,9.0,13.0,15.0,22.0
2166,9.0,14.0,17.0,23.0
2167,7.0,13.0,13.0,20.0
2168,6.0,13.0,9.0,19.0
2169,6.0,10.0,7.0,17.0
2170,5.0,10.0,8.0,14.0
2171,5.0,9.0,7.0,15.0
2172,3.0,7.0,6.0,14.0
2173,6.0,5.0,5.0,12.0
2174,6.0,3.0,4.0,12.0
2175,6.0,1.0,5.0,13.0
2176,4.0,1.0,4.0,12.0
2177,2.0,1.0,2.0,10.0
2178,3.0,2.0,2.0,13.0
2179,3.0,3.0,4.0,13.0
2180,3.0,3.0,5.0,15.0
2181,3.0,3.0,5.0,15.0
2182,3.0,4.0,9.0,15.0
2183,3.0,6.0,9.0,16.0
2184,5.0,6.0,9.0,17.0
2185,7.0,7.0,13.0,19.0
2186,7.0,12.0,13.0,20.0
2187,7.0,13.0,13.0,22.0
2188,7.0,13.0,13.0,22.0
2189,8.0,14.0,14.0,22.0
2190,8.0,15.0,14.0,22.0
2191,5.0,11.0,10.0,18.0
2192,5.0,12.0,10.0,15.0
2193,4.0,12.0,9.0,15.0
2194,3.0,11.0,8.0,14.0
2195,6.0,11.0,6.0,12.0
2196,6.0,13.0,5.0,12.0
2197,4.0,10.0,6.0,8.0
2198,6.0,8.0,6.0,5.0
2199,5.0,5.0,7.0,5.0
2200,4.0,4.0,5.0,4.0
2201,4.0,2.0,5.0,4.0
2202,4.0,3.0,4.0,5.0
2203,8.0,3.0,5.0,5.0
2204,11.0,4.0,7.0,6.0
2205,11.0,5.0,10.0,6.0
2206,13.0,6.0,11.0,7.0
2207,15.0,7.0,13.0,7.0
2208,16.0,8.0,13.0,8.0
2209,17.0,9.0,13.0,9.0
2210,19.0,9.0,13.0,10.0
2211,20.0,12.0,13.0,12.0
2212,21.0,13.0,13.0,13.0
2213,21.0,15.0,14.0,14.0
2214,21.0,16.0,15.0,17.0
2215,19.0,12.0,11.0,14.0
2216,15.0,10.0,8.0,13.0
2217,16.0,9.0,6.0,12.0
2218,16.0,10.0,7.0,12.0
2219,14.0,9.0,7.0,13.0
2220,11.0,9.0,9.0,12.0
2221,8.0,11.0,7.0,11.0
2222,10.0,11.0,7.0,10.0
2223,11.0,9.0,6.0,10.0
2224,7.0,9.0,8.0,8.0
2225,4.0,4.0,7.0,8.0
2226,3.0,1.0,5.0,5.0
2227,3.0,2.0,6.0,5.0
2228,3.0,3.0,6.0,6.0
2229,3.0,5.0,7.0,6.0
2230,3.0,5.0,7.0,6.0
2231,3.0,6.0,9.0,6.0
2232,3.0,7.0,9.0,7.0
2233,4.0,7.0,9.0,7.0
2234,5.0,8.0,9.0,8.0
2235,6.0,9.0,10.0,9.0
2236,6.0,10.0,12.0,11.0
2237,7.0,13.0,13.0,12.0
2238,7.0,15.0,14.0,12.0
2239,5.0,13.0,11.0,9.0
2240,6.0,13.0,9.0,8.0
2241,5.0,12.0,12.0,6.0
2242,5.0,11.0,10.0,5.0
2243,5.0,12.0,10.0,5.0
2244,7.0,12.0,9.0,4.0
2245,5.0,9.0,8.0,1.0
2246,4.0,7.0,7.0,1.0
2247,7.0,5.0,6.0,1.0
2248,7.0,4.0,6.0,2.0
2249,7.0,4.0,4.0,4.0
2250,6.0,2.0,2.0,4.0
2251,6.0,3.0,2.0,8.0
2252,7.0,3.0,3.0,8.0
