,channel_100,channel_101,channel_102,channel_103
1352,0,0,0,0
1353,12,12,7,10
1354,12,12,5,9
1355,6,8,7,8
1356,3,5,6,5
1357,2,3,2,6
1358,5,4,2,7
1359,5,7,4,6
1360,9,4,5,7
1361,10,6,5,7
1362,12,10,7,8
1363,12,7,3,7
1364,8,9,6,7
1365,2,4,4,4
1366,0,2,0,3
1367,0,0,0,0
1368,0,0,0,0
1369,0,0,0,0
1370,0,0,0,0
1371,0,0,0,0
1372,0,0,0,0
1373,0,0,0,0
1374,0,0,0,0
1375,0,0,0,0
1376,0,0,0,0
1377,6,10,8,5
1378,8,10,12,10
1379,5,7,10,10
1380,3,7,6,8
1381,5,4,5,3
1382,5,3,6,1
1383,6,9,7,6
1384,4,11,9,6
1385,3,12,9,8
1386,5,7,7,10
1387,1,12,9,5
1388,3,9,6,7
1389,1,2,1,4
1390,0,0,1,2
1391,0,0,0,0
1392,0,0,0,0
1393,0,0,0,0
1394,0,0,0,0
1395,0,0,0,0
1396,0,0,0,0
1397,0,0,0,0
1398,0,0,0,0
1399,0,0,0,0
1400,0,0,0,0
1401,7,11,9,9
1402,5,10,2,7
1403,7,9,6,2
1404,7,9,4,4
1405,7,5,6,9
1406,6,9,9,5
1407,5,11,8,3
1408,6,9,9,8
1409,8,7,6,9
1410,6,8,7,5
1411,5,7,8,5
1412,8,8,9,5
1413,4,4,4,3
1414,2,2,1,2
1415,0,0,0,0
1416,0,0,0,0
1417,0,0,0,0
1418,0,0,0,0
1419,0,0,0,0
1420,0,0,0,0
1421,0,0,0,0
1422,0,0,0,0
1423,0,0,0,0
1424,0,0,0,0
1425,9,9,10,9
1426,7,8,11,8
1427,6,5,8,7
1428,2,3,6,4
1429,2,2,5,5
1430,5,4,6,6
1431,6,6,5,5
1432,6,7,3,8
1433,6,10,7,5
1434,5,13,5,4
1435,6,11,7,3
1436,5,9,6,6
1437,3,4,2,3
1438,1,1,1,0
1439,0,0,0,0
1440,0,1,0,0
1441,0,0,0,0
1442,0,0,0,0
1443,0,0,0,0
1444,0,0,0,0
1445,0,0,0,0
1446,0,0,0,0
1447,0,0,0,0
1448,0,0,0,0
1449,6,9,6,7
1450,8,8,8,7
1451,6,6,6,5
1452,4,3,7,9
1453,4,7,3,5
1454,7,8,7,8
1455,7,7,10,6
1456,11,6,10,8
1457,7,9,10,7
1458,10,9,7,5
1459,6,13,5,3
1460,7,11,5,9
1461,2,5,2,3
1462,1,2,0,1
1463,0,0,0,0
1464,0,0,0,0
1465,0,0,0,0
1466,0,0,0,0
1467,0,0,0,0
1468,0,0,0,0
1469,0,0,0,0
1470,0,0,0,0
1471,0,0,0,0
1472,0,0,0,0
1473,9,6,7,4
1474,11,7,3,5
1475,3,4,2,4
1476,3,5,3,2
1477,4,5,3,2
1478,6,5,3,5
1479,5,7,6,6
1480,5,8,7,7
1481,8,6,9,4
1482,8,4,6,4
1483,8,9,5,4
1484,6,10,4,6
1485,4,1,2,3
1486,2,1,0,1
1487,0,0,0,0
1488,0,0,0,0
1489,0,0,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,0,0,0,0
1493,0,0,0,0
1494,0,0,0,0
1495,0,0,0,0
1496,0,0,0,0
1497,6,8,7,12
1498,6,9,9,8
1499,5,8,6,7
1500,5,8,7,2
1501,3,10,2,4
1502,7,10,5,4
1503,6,11,4,4
1504,7,7,7,4
1505,6,10,7,6
1506,5,7,7,6
1507,3,7,4,6
1508,8,11,5,7
1509,1,5,1,4
1510,1,3,0,1
1511,0,0,0,0
1512,0,0,1,0
1513,0,0,0,0
1514,0,0,0,0
1515,0,0,0,0
1516,0,0,0,0
1517,0,0,0,0
1518,0,0,0,0
1519,0,0,0,0
1520,0,0,0,0
1521,6,6,9,6
1522,5,6,12,7
1523,4,7,8,9
1524,4,8,9,7
1525,5,5,5,8
1526,7,9,7,9
1527,8,3,4,8
1528,5,4,10,8
1529,6,9,10,7
1530,5,12,8,6
1531,4,8,7,5
1532,5,10,7,8
1533,3,2,3,6
1534,1,0,1,1
1535,0,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,0,0,0,0
1544,0,0,0,0
1545,7,8,11,8
1546,8,7,9,9
1547,5,5,4,5
1548,5,6,5,3
1549,4,4,4,5
1550,6,6,4,6
1551,5,7,8,8
1552,9,6,9,5
1553,5,5,7,4
1554,6,6,9,4
1555,5,7,8,10
1556,7,7,9,7
1557,2,3,4,4
1558,1,2,0,1
1559,0,0,1,0
1560,0,0,0,0
1561,0,0,0,0
1562,0,0,0,0
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,0,0,0,0
1567,0,0,0,0
1568,0,0,0,0
1569,8,9,7,8
1570,10,4,5,5
1571,9,2,3,5
1572,4,3,3,3
1573,2,8,3,4
1574,6,10,3,6
1575,3,8,3,9
1576,3,4,4,4
1577,3,2,1,7
1578,2,4,8,5
1579,7,2,8,7
1580,8,0,8,6
1581,5,0,3,1
1582,1,0,1,1
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,0,0,0,0
1591,0,0,0,0
1592,0,0,0,0
1593,12,7,7,5
1594,12,7,9,7
1595,15,5,9,5
1596,6,3,6,10
1597,6,2,4,9
1598,4,3,6,7
1599,5,5,6,1
1600,8,4,3,9
1601,9,0,5,8
1602,9,3,5,6
1603,5,2,5,5
1604,7,5,5,7
1605,1,3,1,3
1606,0,0,1,1
1607,0,0,0,0
1608,0,1,0,0
1609,0,0,0,0
1610,0,0,0,0
1611,0,0,0,0
1612,0,0,0,0
1613,0,0,0,0
1614,0,0,0,0
1615,0,0,0,0
1616,0,0,0,0
1617,10,8,9,8
1618,9,8,8,11
1619,10,6,2,10
1620,5,6,4,4
1621,5,4,7,3
1622,4,8,8,3
1623,5,7,8,6
1624,6,6,10,8
1625,8,5,7,5
1626,9,4,4,6
1627,6,4,5,5
1628,3,4,7,5
1629,1,2,5,3
1630,1,2,1,0
1631,0,0,0,0
1632,0,0,0,0
1633,0,0,0,0
1634,0,0,0,0
1635,0,0,0,0
1636,0,0,0,0
1637,0,0,0,0
1638,0,0,0,0
1639,0,0,0,0
1640,0,0,0,0
1641,10,8,6,7
1642,5,8,9,5
1643,8,7,7,8
1644,4,7,5,4
1645,3,5,5,4
1646,3,6,5,6
1647,5,5,8,7
1648,4,5,7,8
1649,7,6,8,7
1650,7,2,6,6
1651,7,2,8,6
1652,9,1,7,7
1653,3,0,2,4
1654,2,0,0,0
1655,0,0,0,0
1656,0,0,0,0
1657,0,0,0,0
1658,0,0,0,0
1659,0,0,0,0
1660,0,0,0,0
1661,0,0,0,0
1662,0,0,0,0
1663,0,0,0,0
1664,0,0,0,0
1665,4,10,7,7
1666,7,10,8,7
1667,5,6,7,8
1668,5,5,6,6
1669,6,4,7,5
1670,9,5,7,5
1671,9,3,2,9
1672,5,4,7,5
1673,6,2,7,4
1674,8,2,10,6
1675,8,5,6,4
1676,4,4,7,5
1677,1,1,6,3
1678,0,0,2,3
1679,0,0,0,0
1680,0,0,0,0
1681,0,0,0,0
1682,0,0,0,0
1683,0,0,0,0
1684,0,0,0,0
1685,0,0,0,0
1686,0,0,0,0
1687,0,0,0,0
1688,0,0,0,0
1689,9,8,8,4
1690,9,9,4,6
1691,7,6,8,2
1692,1,6,6,5
1693,6,4,9,6
1694,4,4,2,6
1695,4,5,7,3
1696,5,7,7,5
1697,5,4,8,4
1698,7,5,8,7
1699,8,2,11,6
1700,8,3,9,9
1701,4,2,5,3
1702,1,1,2,2
1703,0,0,0,0
1704,0,0,1,0
1705,0,0,0,0
1706,0,0,0,0
1707,0,0,0,0
1708,0,0,0,0
1709,0,0,0,0
1710,0,0,0,0
1711,0,0,0,0
1712,0,0,0,0
1713,7,8,8,7
1714,8,6,10,7
1715,6,6,10,5
1716,1,3,5,5
1717,5,4,5,8
1718,7,7,9,7
1719,6,3,8,4
1720,7,4,9,3
1721,8,4,7,8
1722,8,4,6,5
1723,11,3,8,5
1724,8,4,9,6
1725,3,0,3,4
1726,2,0,1,2
1727,0,0,0,0
1728,0,0,0,0
1729,0,0,0,0
1730,0,0,0,0
1731,0,0,0,0
1732,0,0,0,0
1733,0,0,0,0
1734,0,0,0,0
1735,0,0,0,0
1736,0,0,0,0
1737,6,5,7,10
1738,9,9,9,6
1739,7,10,8,7
1740,5,5,1,4
1741,3,4,5,2
1742,2,4,6,6
1743,2,5,9,5
1744,5,6,9,8
1745,11,7,4,5
1746,9,4,5,6
1747,6,4,6,6
1748,10,2,7,3
1749,5,2,0,3
1750,0,1,0,2
1751,0,0,0,0
1752,0,0,0,0
1753,0,0,0,0
1754,0,0,0,0
1755,0,0,0,0
1756,0,0,0,0
1757,0,0,0,0
1758,0,0,0,0
1759,0,0,0,0
1760,0,0,0,0
1761,9,9,5,6
1762,8,6,7,7
1763,6,5,2,8
1764,8,5,0,2
1765,3,7,2,5
1766,4,6,3,4
1767,7,4,7,6
1768,8,5,5,7
1769,4,4,10,6
1770,6,3,8,3
1771,8,3,9,4
1772,9,6,7,7
1773,3,0,3,4
1774,0,0,1,1
1775,0,0,0,0
1776,0,0,0,0
1777,0,0,0,0
1778,0,0,0,0
1779,0,0,0,0
1780,0,0,0,0
1781,0,0,0,0
1782,0,0,0,0
1783,0,0,0,0
1784,0,0,0,0
1785,9,11,7,7
1786,8,6,8,5
1787,5,5,6,5
1788,2,7,2,7
1789,3,6,7,7
1790,4,6,6,6
1791,5,7,7,3
1792,6,3,6,5
1793,6,7,6,7
1794,9,6,7,5
1795,6,6,6,7
1796,4,6,6,7
1797,2,3,4,4
1798,1,0,1,2
1799,0,0,0,0
1800,0,0,0,0
1801,0,0,0,0
1802,0,0,0,0
1803,0,0,0,0
1804,0,0,0,0
1805,0,0,0,0
1806,0,0,0,0
1807,0,0,0,0
1808,0,0,0,0
1809,10,10,6,8
1810,6,7,7,12
1811,5,5,1,10
1812,5,4,7,5
1813,3,5,6,5
1814,2,7,4,4
1815,5,8,3,6
1816,6,4,5,5
1817,8,6,7,6
1818,8,8,9,11
1819,5,6,6,8
1820,7,5,4,6
1821,4,1,1,2
1822,0,0,0,1
1823,0,0,0,0
1824,0,0,0,0
1825,0,0,0,0
1826,0,0,0,0
1827,0,0,0,0
1828,0,0,0,0
1829,0,0,0,0
1830,0,0,0,0
1831,0,0,0,0
1832,0,0,0,0
1833,6,9,13,9
1834,6,9,12,11
1835,2,5,9,9
1836,5,5,4,9
1837,7,3,3,7
1838,6,5,5,9
1839,5,8,10,7
1840,4,9,8,8
1841,2,1,11,11
1842,3,2,6,10
1843,3,2,6,7
1844,6,5,7,5
1845,2,1,2,3
1846,1,1,1,1
1847,0,0,0,0
1848,0,0,0,0
1849,0,0,0,0
1850,0,0,0,0
1851,0,0,0,0
1852,0,0,0,0
1853,0,0,0,0
1854,0,0,0,0
1855,0,0,0,0
1856,0,0,0,0
1857,12,8,7,8
1858,8,6,8,7
1859,7,5,4,8
1860,4,4,5,4
1861,5,6,9,4
1862,4,6,6,2
1863,4,7,6,7
1864,6,3,7,10
1865,6,4,8,12
1866,7,3,6,7
1867,10,6,9,8
1868,8,6,11,6
1869,4,1,5,2
1870,3,0,2,1
1871,0,0,0,0
1872,0,0,0,0
1873,0,1,0,0
1874,0,0,0,0
1875,0,0,0,0
1876,0,0,0,0
1877,0,0,0,0
1878,0,0,0,0
1879,0,0,0,0
1880,0,0,0,0
1881,10,8,5,4
1882,8,7,5,7
1883,4,7,8,4
1884,3,8,8,3
1885,5,3,6,6
1886,7,4,4,5
1887,6,5,4,2
1888,10,5,3,5
1889,5,3,5,7
1890,5,3,4,9
1891,4,4,7,5
1892,5,2,5,4
1893,3,0,2,4
1894,0,0,0,2
1895,0,0,0,0
1896,0,0,0,0
1897,0,0,0,0
1898,0,0,0,0
1899,0,0,0,0
1900,0,0,0,0
1901,0,0,0,0
1902,0,0,0,0
1903,0,0,0,0
1904,0,0,0,0
1905,6,8,8,6
1906,8,7,7,7
1907,7,6,5,8
1908,2,4,3,3
1909,4,6,1,3
1910,7,7,2,8
1911,5,3,7,12
1912,8,6,7,10
1913,9,10,5,9
1914,4,8,6,7
1915,5,6,7,7
1916,6,1,6,7
1917,3,0,3,4
1918,1,0,1,1
1919,0,0,0,0
1920,0,0,0,0
1921,0,0,0,0
1922,0,0,0,0
1923,0,0,0,0
1924,0,0,0,0
1925,0,0,0,0
1926,0,0,0,0
1927,0,0,0,0
1928,0,0,0,0
1929,8,4,9,8
1930,5,8,9,9
1931,4,5,6,5
1932,6,7,4,6
1933,4,4,8,5
1934,5,8,9,5
1935,6,7,6,4
1936,5,5,6,9
1937,4,5,7,8
1938,3,7,4,6
1939,8,9,3,5
1940,7,8,6,8
1941,2,4,5,1
1942,0,1,2,0
1943,0,0,0,0
1944,0,0,0,0
1945,0,0,0,0
1946,0,0,0,0
1947,0,0,0,0
1948,0,0,0,0
1949,0,0,0,0
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0,0
1953,5,4,8,9
1954,5,6,8,9
1955,7,3,8,6
1956,7,3,3,5
1957,6,8,2,6
1958,5,8,4,8
1959,7,9,3,7
1960,8,10,3,6
1961,8,8,5,8
1962,6,6,4,7
1963,6,6,4,9
1964,8,5,4,6
1965,6,1,2,0
1966,3,0,1,1
1967,0,0,0,0
1968,0,0,0,0
1969,0,0,0,0
1970,0,0,0,0
1971,0,0,0,0
1972,0,0,0,0
1973,0,0,0,0
1974,0,0,0,0
1975,0,0,0,0
1976,0,0,0,0
1977,10,7,6,7
1978,8,8,5,9
1979,6,10,3,9
1980,6,9,3,3
1981,5,6,5,3
1982,7,3,4,4
1983,10,10,5,6
1984,6,7,2,9
1985,5,7,1,10
1986,6,4,2,9
1987,5,4,3,7
1988,8,6,2,5
1989,4,3,0,3
1990,1,1,0,1
1991,0,0,0,0
1992,0,0,0,0
1993,0,0,0,0
1994,0,0,0,0
1995,0,0,0,0
1996,0,0,0,0
1997,0,0,0,0
1998,0,0,0,0
1999,0,0,0,0
2000,0,0,0,0
2001,9,9,8,5
2002,8,6,6,4
2003,5,6,4,5
2004,5,2,3,3
2005,6,4,2,4
2006,7,7,2,6
2007,6,7,3,5
2008,3,6,4,5
2009,3,5,4,8
2010,3,3,4,8
2011,5,6,4,10
2012,4,6,4,7
2013,1,1,1,3
2014,0,0,0,0
2015,0,0,0,0
2016,0,0,0,0
2017,0,0,0,0
2018,0,0,0,0
2019,0,0,0,0
2020,0,0,0,0
2021,0,0,0,0
2022,0,0,0,0
2023,0,0,0,0
2024,0,0,0,0
2025,9,9,4,6
2026,9,8,5,9
2027,9,7,4,5
2028,4,3,4,4
2029,7,5,8,4
2030,5,7,5,6
2031,4,3,5,3
2032,4,7,4,5
2033,6,6,3,7
2034,3,6,6,6
2035,3,2,6,7
2036,8,3,6,7
2037,1,2,3,3
2038,1,0,0,2
2039,0,0,0,0
2040,0,0,0,0
2041,0,0,0,0
2042,0,0,0,0
2043,0,0,0,0
2044,0,0,0,0
2045,0,0,0,0
2046,0,0,0,0
2047,0,0,0,0
2048,0,0,0,0
2049,4,11,6,7
2050,6,13,8,9
2051,5,12,7,6
2052,3,7,4,3
2053,6,7,4,1
2054,3,2,7,3
2055,4,4,7,5
2056,3,6,7,8
2057,4,7,7,9
2058,4,9,8,8
2059,6,12,4,8
2060,3,8,2,5
2061,0,3,1,1
2062,0,2,0,0
2063,0,0,0,0
2064,0,0,1,0
2065,0,0,0,0
2066,0,0,0,0
2067,0,0,0,0
2068,0,0,0,0
2069,0,0,0,0
2070,0,0,0,0
2071,0,0,0,0
2072,0,0,0,0
2073,9,9,9,7
2074,9,10,7,8
2075,6,8,8,6
2076,3,3,6,1
2077,3,6,3,2
2078,4,4,5,3
2079,5,5,6,9
2080,2,5,4,8
2081,3,6,3,5
2082,2,3,4,8
2083,5,9,3,7
2084,5,13,2,3
2085,1,6,1,2
2086,0,1,1,0
2087,0,0,0,0
2088,1,0,0,0
2089,0,0,0,0
2090,0,0,0,0
2091,0,0,0,0
2092,0,0,0,0
2093,0,0,0,0
2094,0,0,0,0
2095,0,0,0,0
2096,0,0,0,0
2097,9,7,10,7
2098,7,10,6,9
2099,3,10,6,7
2100,3,6,2,5
2101,4,5,3,4
2102,3,8,5,5
2103,6,7,5,7
2104,6,7,6,3
2105,7,10,5,7
2106,8,8,8,8
2107,6,4,7,7
2108,5,4,3,9
2109,0,0,1,5
2110,0,0,1,1
2111,0,0,0,0
2112,0,0,0,0
2113,0,0,0,0
2114,0,0,0,0
2115,0,0,0,0
2116,0,0,0,0
2117,0,0,0,0
2118,0,0,0,0
2119,0,0,0,0
2120,0,0,0,0
2121,10,9,11,7
2122,8,5,6,9
2123,5,5,3,6
2124,3,2,7,4
2125,7,4,4,2
2126,7,6,5,5
2127,6,5,6,7
2128,7,6,11,9
2129,5,6,11,7
2130,2,6,7,6
2131,3,7,8,4
2132,2,7,8,5
2133,1,3,3,1
2134,0,1,1,0
2135,0,0,0,0
2136,0,0,0,0
2137,0,0,0,0
2138,0,0,0,0
2139,0,0,0,0
2140,0,0,0,0
2141,0,0,0,0
2142,0,0,0,0
2143,0,0,0,0
2144,0,0,0,0
2145,7,10,8,7
2146,8,8,8,6
2147,4,4,10,6
2148,4,2,8,2
2149,1,7,6,4
2150,2,7,8,5
2151,4,5,9,6
2152,5,3,9,4
2153,3,5,4,7
2154,1,3,7,6
2155,2,1,9,6
2156,2,2,10,3
2157,0,2,2,2
2158,0,1,0,1
2159,1,0,0,0
2160,0,0,0,0
2161,0,0,0,0
2162,0,0,0,0
2163,0,0,0,0
2164,0,0,0,0
2165,0,0,0,0
2166,0,0,0,0
2167,0,0,0,0
2168,0,0,0,0
2169,7,8,9,7
2170,6,7,7,8
2171,6,4,9,5
2172,5,5,5,5
2173,5,4,10,6
2174,3,4,10,6
2175,1,7,7,5
2176,3,8,6,7
2177,3,6,6,11
2178,2,2,6,8
2179,5,1,6,6
2180,5,3,1,6
2181,4,1,0,2
2182,0,1,0,1
2183,0,0,0,0
2184,0,0,0,0
2185,0,0,0,0
2186,0,0,0,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,0,0,0,0
2191,0,0,0,0
2192,0,0,0,0
2193,9,11,6,10
2194,7,9,7,8
2195,3,5,7,7
2196,2,1,5,4
2197,1,4,6,4
2198,3,8,4,6
2199,4,6,0,6
2200,5,7,4,6
2201,4,6,7,5
2202,5,5,9,8
2203,3,7,5,7
2204,4,6,0,7
2205,0,3,0,3
2206,0,0,0,1
2207,0,0,0,0
2208,0,0,0,0
2209,0,0,0,0
2210,0,0,0,0
2211,0,0,0,0
2212,0,0,0,0
2213,0,0,0,0
2214,0,0,0,0
2215,0,0,0,0
2216,0,0,0,0
2217,7,10,11,6
2218,10,9,7,6
2219,7,5,3,8
2220,3,2,4,5
2221,7,4,4,3
2222,9,5,4,5
2223,5,6,8,6
2224,9,5,8,5
2225,5,7,5,7
2226,5,5,7,4
2227,6,6,5,6
2228,5,6,6,4
2229,0,4,3,1
2230,0,2,0,1
2231,0,0,0,1
2232,0,0,0,0
2233,0,0,0,0
2234,0,0,0,0
2235,0,0,0,0
2236,0,0,0,0
2237,0,0,0,0
2238,0,0,0,0
2239,0,0,0,0
2240,0,0,0,0
2241,8,5,8,5
2242,8,3,8,7
2243,7,6,3,6
2244,2,7,2,4
2245,3,6,5,2
2246,4,9,7,4
2247,4,7,4,7
2248,8,7,7,7
2249,5,5,8,7
2250,5,2,4,7
2251,4,4,3,5
2252,6,4,10,3
2253,2,0,6,1
2254,1,0,2,0
2255,0,0,0,0
2256,0,0,0,0
2257,0,0,1,0
2258,0,0,0,0
2259,0,0,0,0
2260,0,0,0,0
2261,0,0,0,0
2262,0,0,0,0
2263,0,0,0,0
2264,0,0,0,0
2265,5,12,8,9
2266,5,8,7,7
2267,6,6,3,8
2268,6,3,4,5
2269,6,4,2,4
2270,3,8,5,4
2271,4,7,9,5
2272,6,6,10,9
2273,8,4,10,7
2274,4,5,7,6
2275,4,6,7,5
2276,1,2,5,5
2277,0,1,0,1
2278,1,1,0,1
2279,0,0,0,0
2280,0,0,0,0
2281,0,0,0,0
2282,0,0,0,0
2283,0,0,0,0
2284,0,0,0,0
2285,0,0,0,0
2286,0,0,0,0
2287,0,0,0,0
2288,0,0,0,0
2289,8,7,7,8
2290,7,9,5,8
2291,7,6,5,5
2292,7,4,4,4
2293,5,2,3,6
2294,5,3,6,3
2295,5,5,6,8
2296,7,7,6,6
2297,5,8,8,9
2298,8,6,4,6
2299,9,5,4,8
2300,9,6,3,6
2301,4,3,1,3
2302,1,1,0,0
2303,0,0,0,0
2304,0,0,0,0
2305,0,0,0,0
2306,0,0,0,0
2307,0,0,0,0
2308,0,0,0,0
2309,0,0,0,0
2310,0,0,0,0
2311,0,0,0,0
2312,0,0,0,0
2313,12,8,7,10
2314,10,5,8,5
2315,7,5,11,5
2316,2,5,7,3
2317,7,5,4,4
2318,10,6,4,5
2319,9,4,7,6
2320,7,4,7,6
2321,4,4,5,5
2322,7,4,9,6
2323,7,3,6,6
2324,5,7,3,3
2325,2,4,2,1
2326,1,1,2,0
2327,0,0,0,0
2328,0,0,0,0
2329,0,0,0,0
2330,0,0,0,0
2331,0,0,0,0
2332,0,0,0,0
2333,0,0,0,0
2334,0,0,0,0
2335,0,0,0,0
2336,0,0,0,0
2337,10,6,7,8
2338,8,6,9,8
2339,10,4,6,6
2340,8,4,5,4
2341,7,4,4,5
2342,7,6,4,4
2343,10,7,8,4
2344,6,5,12,7
2345,4,4,11,9
2346,6,4,7,7
2347,7,2,2,3
2348,6,4,5,5
2349,5,2,4,1
2350,1,0,1,0
2351,0,0,0,0
2352,0,0,0,0
2353,0,0,0,0
2354,0,0,0,0
2355,0,0,0,0
2356,0,0,0,0
2357,0,0,0,0
2358,0,0,0,0
2359,0,0,0,0
2360,0,0,0,0
2361,7,8,7,9
2362,11,6,4,6
2363,8,6,4,5
2364,7,2,3,3
2365,6,6,5,0
2366,5,4,5,2
2367,6,8,4,4
2368,8,5,3,6
2369,7,4,6,8
2370,6,7,11,5
2371,7,8,9,4
2372,4,6,6,7
2373,1,1,1,1
2374,0,0,0,0
2375,0,0,0,0
2376,0,0,0,0
2377,0,0,0,0
2378,0,0,0,0
2379,0,0,0,0
2380,0,0,0,0
2381,0,0,0,0
2382,0,0,0,0
2383,0,0,0,0
2384,0,0,0,0
2385,6,6,8,8
2386,5,11,8,6
2387,4,10,5,2
2388,6,4,5,2
2389,6,3,5,3
2390,4,7,4,6
2391,6,9,9,8
2392,7,7,9,8
2393,4,3,5,10
2394,5,5,7,3
2395,1,5,6,2
2396,2,7,6,6
2397,1,4,2,2
2398,0,0,1,0
2399,0,0,0,0
2400,0,0,0,0
2401,0,0,0,0
2402,0,0,0,0
2403,0,0,1,0
2404,0,0,0,0
2405,0,0,0,0
2406,0,0,0,0
2407,0,0,0,0
2408,0,0,0,0
2409,7,8,6,8
2410,8,7,6,7
2411,7,5,4,6
2412,4,4,3,4
2413,6,5,2,2
2414,9,4,7,9
2415,7,5,7,10
2416,6,6,6,5
2417,7,8,5,7
2418,4,9,5,6
2419,5,11,6,6
2420,4,7,7,5
2421,2,2,6,3
2422,0,1,1,1
2423,0,0,0,0
2424,0,1,0,0
2425,0,0,0,0
2426,0,0,0,0
2427,0,0,0,0
2428,0,0,0,0
2429,0,0,0,0
2430,0,0,0,0
2431,0,0,0,0
2432,0,0,0,0
2433,9,7,8,6
2434,6,9,9,6
2435,5,6,10,5
2436,4,6,5,2
2437,7,5,6,7
2438,4,7,8,8
2439,6,9,7,5
2440,6,11,7,6
2441,5,7,6,9
2442,4,5,7,5
2443,7,6,6,4
2444,6,5,4,4
2445,5,3,2,0
2446,2,1,0,0
2447,0,0,0,0
2448,0,0,0,0
2449,0,0,0,0
2450,1,0,0,0
2451,0,0,0,0
2452,0,0,0,0
2453,0,0,0,0
2454,0,0,0,0
2455,0,0,0,0
2456,0,0,0,0
2457,7,10,10,8
2458,7,11,5,8
2459,6,7,6,6
2460,4,7,10,6
2461,1,6,5,4
2462,6,6,5,3
2463,6,7,5,5
2464,5,5,5,5
2465,4,6,5,6
2466,5,4,3,5
2467,6,6,5,7
2468,7,5,6,4
2469,1,3,4,2
2470,1,1,0,0
2471,0,0,0,0
2472,0,0,0,0
2473,0,0,0,0
2474,0,1,0,0
2475,0,0,0,0
2476,0,0,0,0
2477,0,0,0,0
2478,0,0,0,0
2479,0,0,0,0
2480,0,0,0,0
2481,7,7,9,9
2482,7,6,11,12
2483,8,6,6,8
2484,4,6,4,5
2485,4,8,3,4
2486,5,3,5,2
2487,7,6,8,4
2488,3,10,7,5
2489,4,9,7,7
2490,4,6,5,6
2491,9,1,5,7
2492,5,3,4,3
2493,1,2,2,0
2494,0,0,0,0
2495,0,0,0,0
2496,0,0,0,0
2497,0,0,0,0
2498,0,0,0,0
2499,0,0,0,1
2500,0,0,0,0
2501,0,0,0,0
2502,0,0,0,0
2503,0,0,0,0
2504,0,0,0,0
2505,10,10,9,10
2506,8,6,11,11
2507,3,4,8,8
2508,6,2,6,8
2509,10,3,5,5
2510,5,7,5,5
2511,7,4,5,5
2512,8,4,6,5
2513,6,4,6,3
2514,6,9,4,2
2515,6,6,4,5
2516,8,4,4,3
2517,4,1,1,1
2518,1,1,0,1
2519,0,0,0,0
2520,0,0,0,1
2521,0,0,0,0
2522,0,0,0,0
2523,0,0,0,0
2524,0,0,0,0
2525,0,0,0,0
2526,0,0,0,0
2527,0,0,0,0
2528,0,0,0,0
2529,10,7,9,7
2530,8,8,11,7
2531,5,5,6,5
2532,3,5,5,2
2533,2,1,3,2
2534,9,2,4,5
2535,9,5,5,8
2536,9,5,5,5
2537,10,2,6,2
2538,7,8,2,1
2539,5,7,7,1
2540,8,6,10,6
2541,4,3,5,3
2542,1,2,0,3
2543,0,0,0,0
2544,1,0,0,0
2545,0,0,0,0
2546,0,0,0,0
2547,0,0,0,0
2548,0,0,0,0
2549,0,0,0,0
2550,0,0,0,0
2551,0,0,0,0
2552,0,0,0,0
2553,6,6,8,6
2554,9,8,7,8
2555,6,10,5,4
2556,6,6,8,3
2557,5,4,6,3
2558,5,6,6,1
2559,5,4,7,5
2560,5,8,9,4
2561,8,4,11,4
2562,5,4,7,4
2563,6,3,4,2
2564,8,4,2,1
2565,6,2,0,0
2566,2,1,0,0
2567,0,0,0,0
2568,0,0,0,0
2569,0,0,0,0
2570,0,0,0,0
2571,0,0,0,0
2572,0,0,0,0
2573,0,0,0,0
2574,0,0,0,0
2575,0,0,0,0
2576,0,0,0,0
2577,6,5,11,7
2578,2,8,11,6
2579,3,5,7,4
2580,4,9,5,5
2581,7,6,5,5
2582,4,5,6,3
2583,4,2,7,4
2584,5,5,9,2
2585,6,8,11,3
2586,3,5,5,2
2587,8,2,7,3
2588,10,3,4,3
2589,6,2,2,0
2590,1,1,0,0
2591,0,0,0,0
2592,0,0,0,0
2593,0,0,0,0
2594,0,0,0,0
2595,0,0,0,0
2596,0,1,0,0
2597,0,0,0,0
2598,0,0,0,0
2599,0,0,0,0
2600,0,0,0,0
2601,9,9,10,7
2602,10,8,10,10
2603,7,6,7,3
2604,4,6,5,2
2605,4,6,4,4
2606,6,6,4,3
2607,7,6,6,1
2608,7,3,2,2
2609,7,5,1,2
2610,7,2,4,2
2611,6,1,4,5
2612,6,6,2,6
2613,1,2,2,3
2614,0,1,0,0
2615,0,0,0,0
2616,0,0,0,0
2617,0,0,0,0
2618,0,0,0,0
2619,0,0,0,0
2620,0,0,0,0
2621,0,0,0,0
