,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
1587,56.95,19.54,,49.12,41.870000000000005,16.110015518304134
1588,37.27,58.63,,53.52,49.80666666666667,9.106921665536726
1589,41.73,81.96000000000001,26.21,24.0,43.475,23.245946420827874
1590,42.61,32.32,39.92,72.77,46.905,15.402578517897577
1591,61.57,82.01,45.93,29.94,54.862500000000004,19.254206520913815
1592,82.56,41.57,23.93,73.25,55.3275,23.65320736707815
1593,43.03,,15.25,53.3,37.193333333333335,16.07276440303769
1594,57.83,81.78999999999999,24.0,57.56,55.295,20.57254541859125
1595,41.08000000000001,86.6,,32.92,53.53333333333334,23.61778614142786
1596,32.69,80.08,38.53,31.93,45.807500000000005,19.951316215979332
1597,13.11,31.49,38.58,27.25,27.607499999999998,9.297511427796149
1598,80.29,40.22,61.41,22.45,51.0925,21.78043201476959
1600,55.67,,18.94,50.0,41.53666666666667,16.14505565869075
1601,52.16,78.78,44.08,72.46000000000001,61.87,14.220270742851561
1602,82.78999999999999,62.6,37.51,75.49,64.5975,17.228873113178352
1603,79.8,52.81999999999999,,54.23999999999999,62.28666666666666,12.397358141510995
1604,82.73,,15.42,44.86,47.669999999999995,27.550935858272886
1605,27.65,60.1,17.72,,35.156666666666666,18.0974884690912
1606,34.59,,,,34.59,0.0
1607,85.57,,34.52,25.13,48.406666666666666,26.556581523649125
1610,122.49,98.12,46.09,24.53,72.8075,39.22249123589678
1611,50.59,50.68,58.56,30.15,47.495000000000005,10.523859795721341
1612,73.31,101.43,58.01,23.5,64.0625,28.12381319718221
1613,49.78,102.18,82.98,53.84,72.195,21.53343156582341
1614,50.46,,,53.06,51.760000000000005,1.3000000000000007
1617,32.64,49.42,19.86,47.07,37.2475,11.918530477789616
1618,74.3,93.5,32.16,65.58,66.385,22.19160370500519
1620,72.5,74.53,56.16,65.4,67.14750000000001,7.192521723985268
1622,76.85,71.25,57.87,88.94999999999999,73.72999999999999,11.169968666025877
1623,77.37,,39.07,23.16,46.53333333333333,22.751659768514084
1624,122.95,49.58,63.66,,78.73,31.792220222354192
1625,31.86,,13.25,,22.555,9.305
1626,30.24,,31.54,39.95,33.910000000000004,4.303773538032257
1627,77.50999999999999,,60.86,110.31,82.89333333333333,20.54362566723692
1628,78.94,49.62,52.32,68.28,62.29,11.96904758115699
1629,93.87,21.38,52.76000000000001,,56.00333333333334,29.682648504171965
1632,53.87,89.5,76.03,22.85,60.5625,25.217279170243565
1633,96.91,90.08,,65.44,84.14333333333333,13.515996284238746
1635,97.71,89.62,50.17,36.95,68.6125,25.644781511059904
1637,27.36,111.8,58.11,85.04,70.5775,31.35143248322156
1638,29.57,26.58,76.68,70.22,50.7625,22.82666464356981
1639,97.43,67.22,76.97,84.21000000000001,81.45750000000001,11.017498298161886
1640,95.12,47.21,80.38,85.15,76.965,17.983468102676973
1642,100.35,26.49,81.5,,69.44666666666666,31.334613803623338
1643,113.4,,,60.82,87.11,26.290000000000003
1644,96.11,72.36,98.47999999999999,59.62,81.6425,16.309240287334045
1645,116.66,,32.3,93.02,80.65999999999998,35.53148462983217
1646,119.85,,32.19,105.19,85.74333333333334,38.33795798190381
1648,119.55,90.47,56.66,108.77,93.86249999999998,23.86218910221776
1649,96.74,39.59,,61.07,65.8,23.569900296776815
1651,90.7,92.73,68.75,,84.06,10.85747975667773
1652,110.4,90.39,,110.6,103.79666666666667,9.480296526070385
1653,109.65,91.88,25.73,55.0,70.565,32.53618331949831
1654,108.87,,53.6,,81.235,27.635
1655,67.64,,25.39,88.23,60.419999999999995,26.157378818732333
1656,135.34,,22.6,89.55,82.49666666666667,46.29534917846021
1657,85.13,,66.78,,75.955,9.174999999999997
1658,59.23999999999999,89.81,68.74,62.28,70.01749999999998,11.931035946220266
1659,61.95999999999999,90.68,,35.64,62.75999999999999,22.477105388965608
1660,136.69,105.61,,,121.15,15.54
1661,81.48,55.79000000000001,,111.91,83.06,22.938118202386747
1665,136.9,54.23,,,95.565,41.335
1666,114.04,,69.82,126.77,103.54333333333334,24.405745680520035
1667,66.69,,69.16999999999999,125.27,87.04333333333334,27.049289988627965
1668,81.82,57.20999999999999,,49.88,62.96999999999999,13.66074912538352
1669,106.04,,70.27000000000001,76.43,84.24666666666667,15.614062749827653
1670,111.45,80.1,85.44999999999999,74.35,87.8375,14.186541817863862
1671,103.97,32.98,68.97,76.25999999999999,70.54499999999999,25.31551747446613
1673,128.22,32.73,17.72,58.18000000000001,59.2125,42.385290712109075
1674,113.27,30.27,63.11,77.91,71.13999999999999,29.814457902165522
1675,109.03,94.58,59.96,,87.85666666666667,20.589133595715538
1676,126.27,31.58,,77.52000000000001,78.45666666666666,38.66270410730331
1678,125.06,74.67,43.82,78.16,80.42750000000001,29.027829211809827
1679,99.4,86.91,44.63,93.49000000000001,81.1075,21.51870625177081
1680,100.31,,,79.1,89.705,10.605000000000004
1682,70.84,41.15000000000001,,51.95,54.64666666666667,12.269964230682262
1683,94.91,89.30999999999999,16.04,95.17,73.85749999999999,33.46294022870674
1684,58.45,89.39,,48.83,65.55666666666667,17.304275643769536
1685,141.25,20.63,55.95,100.92,79.6875,45.53025827677678
1686,117.67,34.07,,,75.87,41.800000000000004
1687,149.62,32.38,53.96,115.67,87.9075,46.94391620593664
1688,54.16,,,,54.16,0.0
1689,115.36,37.22,54.07,96.35,75.75,31.416139960217897
1691,115.55,,76.36,50.99,80.96666666666667,26.557038405832998
1692,146.21,61.75,75.33,68.81,88.025,33.9346765860528
1693,108.46,61.02,52.53,71.98,73.4975,21.33074819948892
1694,110.92,35.54,99.41,,81.95666666666666,33.156198347954316
1695,58.17,,56.04,,57.105000000000004,1.0650000000000013
1697,134.63,74.71000000000001,109.91,,106.41666666666667,24.58663774401769
1699,134.52,,54.79,71.74,87.01666666666667,34.29529251790819
1700,12.02,34.32,77.64,50.86,43.71,23.952012441546536
1702,101.07,46.79,72.33,114.53,83.68,26.19078654794468
1704,107.91,78.86,,158.29,115.01999999999998,32.8145831402239
1705,81.94,98.4,26.0,,68.78,30.987408195372954
1706,83.21,,,43.57,63.39,19.819999999999997
1707,57.91,24.16,73.85,,51.97333333333333,20.715646797100547
1708,76.17,23.67,73.67,45.33,54.709999999999994,21.6302981948932
1709,102.93,29.25,73.41,95.18,75.1925,28.647686097658923
1711,59.82000000000001,94.27,69.27000000000001,110.09,83.36250000000001,19.913441911181497
1712,32.71,40.59,79.97,,51.09,20.673080725104004
1713,104.47,67.3,77.45,107.05,89.0675,17.098228526663224
1715,44.27,71.36,74.65,154.8,86.27000000000001,41.28466240627384
1719,113.35,48.04,89.76,56.1,76.8125,26.2654291560218
1720,73.38,84.08,48.64,,68.69999999999999,14.841949557476156
1721,100.2,60.28999999999999,76.07000000000001,109.51,86.5175,19.447993951819303
1722,69.61,83.17,64.71000000000001,,72.49666666666667,7.807796673126732
1723,113.14,83.94,97.71000000000001,160.72,113.8775,28.94998132555529
1724,68.39,16.89,89.64000000000001,114.0,72.23,35.79490955429277
1725,72.07,78.82,89.22,,80.03666666666666,7.054116213641195
1726,84.19,,64.39,79.41,75.99666666666666,8.435960065233962
1727,110.79,74.47,,55.69,80.31666666666666,22.871235695130736
1728,88.6,53.65000000000001,69.65,64.98,69.22,12.611223176203005
1729,117.38,72.98,88.33,,92.89666666666666,18.411605639439003
1731,105.74,77.0,110.53,75.75,92.255,15.976161147159225
1732,67.35,2.0,110.53,82.72999999999999,65.6525,39.87528456011317
1733,81.63,,,125.67,103.65,22.020000000000003
1735,113.13,45.23,,123.09,93.81666666666666,34.595746687835614
1736,129.41,74.23,46.7,76.53,81.7175,29.932309779734673
1737,35.11,,,78.19999999999999,56.654999999999994,21.544999999999995
1739,37.91,44.08,,124.33,68.77333333333333,39.36516762598912
1740,124.61,,114.5,78.75999999999999,105.95666666666666,19.66887614707279
1741,129.51,23.81,113.39,,88.90333333333332,46.49602229104
1743,131.9,71.98,,156.75,120.21,35.58070919285711
1744,146.93,12.0,,56.86,71.93,56.106178507065216
1745,74.43,18.72,104.07,80.00999999999999,69.3075,31.25823921384568
1746,50.62,33.7,82.17,58.62,56.2775,17.44749032812456
1747,145.07,,129.7,59.27,111.34666666666665,37.35455022112061
1748,97.38,58.77,35.14,79.97,67.815,23.298609937075643
1749,48.77,38.99,82.99,121.56,73.0775,32.409962492264626
1750,73.74,66.26,131.52,71.53,85.76249999999999,26.557488939092117
1751,142.27,32.19,53.46,123.18,87.775,46.07176602866446
1752,100.73,77.56,131.4,94.77,101.11500000000001,19.44496400099522
1754,92.25,83.42,132.61,100.22,102.125,18.57657732199342
1755,96.61,,,166.65,131.63,35.02
1756,98.46,96.49,,55.27,83.40666666666667,19.911876411383787
1757,142.4,97.36,47.35,123.45,102.64,35.702857728758914
1758,142.65,45.82,74.62,,87.69666666666667,40.59771449505775
1760,72.2,53.07,92.77,140.72,89.69,32.63614483973252
1761,111.49,,64.80000000000001,69.87,82.05333333333334,20.917524285206934
1762,69.05,1.0,,,35.025,34.025
1763,43.04,41.8,70.25999999999999,,51.699999999999996,13.13366158642237
1764,137.46,16.58,97.0,97.28,87.08000000000001,43.90569666911117
1766,139.58,21.76,95.27,,85.53666666666668,48.589720677891904
1767,140.43,84.51,,98.92,107.95333333333333,23.70601095831088
1768,139.3,42.20999999999999,46.84,161.93,97.57,53.66997531208675
1769,82.25999999999999,16.72,,120.16,73.04666666666667,42.728776668137314
1771,135.55,,92.69,97.91,108.71666666666665,19.09333100558646
1772,106.76,17.18,62.95,112.7,74.8975,38.46524559586225
1773,134.24,,89.95,95.92,106.70333333333333,19.623306437895618
1775,108.82,29.27,130.29,142.2,102.645,44.01949937243721
1776,124.52,,,114.36,119.44,5.079999999999998
1777,105.75,37.37,133.36,121.34,99.45500000000001,37.15735627032688
1779,82.45,50.85,68.03,65.84,66.7925,11.19999190847922
1781,54.68,,136.65,,95.665,40.985
1782,150.68,0.0,40.26,118.18,77.28,60.006351330505005
1783,103.72,24.36,58.96,131.42,79.615,41.06261407898917
1784,44.43,74.13,,71.0,63.18666666666667,13.324379493578261
1785,125.76,,37.65,83.16,82.19,35.977295618209
1786,55.55,0.0,,,27.775,27.775
1787,139.94,0.0,53.31,106.83,75.02,53.211387409087536
1788,43.99,,130.63,131.49,102.03666666666668,41.04669319472912
1789,55.64,46.66,60.32,155.06,79.42,43.9457779542017
1791,141.99,24.75,32.76000000000001,153.42,88.23,59.67936201066495
1792,66.17,39.63,,161.0,88.93333333333334,52.09796050603986
1795,51.23,,,,51.23,0.0
1796,112.44,37.91,41.32,,63.88999999999999,34.35824888824613
1798,48.74,13.0,63.67,103.05,57.114999999999995,32.28492721069694
1799,64.26,0.0,,177.36,80.54,73.31630650817048
1800,133.27,35.63,64.92,104.46,84.57,37.24428882392575
1801,133.44,43.84999999999999,60.15,108.26,86.425,36.021464781432755
1802,83.87,12.0,45.2,177.53,79.65,61.971017016021285
1803,65.13,10.0,59.51,,44.879999999999995,24.770370741405277
1804,133.99,15.49,83.16,178.83,102.8675,60.74974171755795
1805,82.94,,,,82.94,0.0
1806,57.96,41.61,38.93,177.91,79.10249999999999,57.509661525260256
1807,138.85,29.27,63.69,,77.27,45.75482779627377
1808,85.23,31.85,61.3,142.9,80.32,40.77825952637018
1809,135.0,30.0,,188.98,117.99333333333334,66.00797998895453
1810,82.5,12.75,,100.37,65.20666666666666,37.80309187825191
1811,151.3,,,144.2,147.75,3.5500000000000114
1812,86.73,50.89,84.78,97.44999999999999,79.9625,17.464465887910798
1814,149.15,,37.18,163.72,116.68333333333334,56.53114913233431
1816,122.25,30.39,,96.68,83.10666666666667,38.710389934601395
1817,82.6,6.82,81.49,161.88,83.19749999999999,54.835506004321694
1818,52.97,25.87,81.9,145.58,76.58000000000001,44.492242582274955
1819,77.67,27.04,27.54,134.8,66.7625,44.34060350006527
1820,149.0,27.55,96.35,,90.96666666666665,49.727663885965484
1821,80.94999999999999,47.32,54.64,165.26,87.04249999999999,46.8585501136132
1822,144.5,25.82,,157.29,109.20333333333333,59.19167302548184
1826,75.72999999999999,0.0,69.13,105.92,62.69499999999999,38.76333351248316
1827,138.84,42.13,115.66,,98.87666666666667,41.22674078259832
1828,47.63,24.51,119.31,,63.81666666666666,40.35894063140024
1829,144.83,20.15,68.69,,77.89,51.31442682131411
1830,47.25,23.58,68.17,,46.333333333333336,18.21532748965979
1832,140.25,,,175.46,157.85500000000002,17.605000000000004
1833,140.4,15.61,110.46,59.81,81.57,47.748874855853934
1834,84.28999999999999,,48.21,105.91,79.47,23.80121565522792
1835,39.7,,,,39.7,0.0
1836,106.63,29.01,47.01000000000001,172.31,88.74000000000001,56.15394643299792
1837,56.8,,118.0,102.9,92.56666666666668,26.031305938982182
1838,113.14,,132.11,80.94,108.73,21.121526144354885
1840,40.41,27.16,,,33.785,6.624999999999998
1841,78.62,30.8,81.83,127.22,79.6175,34.11391385857097
1842,53.26,13.75,,141.03,69.34666666666666,53.192325469835296
1843,132.32,,129.98,78.53999999999999,113.6133333333333,24.818983773626904
1844,50.56,31.52,,167.42,83.16666666666667,60.08104822284274
1845,122.21,29.41,34.58,142.57,82.1925,50.74392888563123
1846,73.94,24.25,78.93,159.89,84.2525,48.621003884638164
1847,77.08,,82.09,71.37,76.84666666666668,4.379530669933581
1850,47.88,29.16,83.87,83.08,60.9975,23.433327095186463
1852,118.53,27.54,,137.45,94.50666666666666,47.978414822593805
1853,144.62,2.0,104.52,,83.71333333333332,60.05444270733756
1854,72.58,28.23,36.21,,45.67333333333334,19.302791392841492
1856,93.83,1.0,49.63,175.11,79.89250000000001,64.03216315844718
1860,71.86,19.04,,,45.45,26.41
1862,110.4,15.0,67.1,,64.16666666666667,39.00207971662822
1863,112.14,18.64,90.57,,73.78333333333333,39.974213632735236
1864,85.98,19.5,,29.77,45.083333333333336,29.220668864502212
1865,137.39,18.78,,96.53,84.23333333333333,49.19680906544877
1866,133.76,16.13,,77.53999999999999,75.80999999999999,48.03782468014138
1867,82.98,35.27,36.12,95.50999999999999,62.47,27.140671509747136
1868,39.27,18.76,59.09,96.69999999999999,53.455,28.75256727667983
1869,42.48,,60.59,,51.535,9.055000000000003
1870,107.15,15.86,61.5,163.77,87.07,54.79686441759237
1871,112.35,28.85,37.88,115.81,73.7225,40.50206005563174
1872,127.14,29.06,102.21,135.87,98.57,41.98935758022502
1873,128.84,,,,128.84,0.0
1875,81.78999999999999,11.4,64.50999999999999,69.77,56.86749999999999,26.98752894857178
1876,105.26,,77.49,160.53,114.42666666666666,34.5150327957093
1877,110.09,1.0,106.92,69.74000000000001,71.9375,43.92136858921862
1878,83.86,22.49,77.0,,61.11666666666667,27.45638278352696
1880,36.43,2.0,75.82,36.25,37.625,26.131003138035094
1881,49.0,,29.78,88.01,55.59666666666667,24.22560949812317
1882,95.97,0.0,33.86,32.83,40.66499999999999,34.71303969692081
1884,106.49,12.0,,,59.245,47.245
1885,121.94,,33.16,156.65,103.91666666666667,52.00048354476032
1887,124.68,13.36,118.59,58.31,78.735,45.799659660307526
1888,101.25,15.78,121.91,,79.64666666666666,45.94142816916146
1889,124.69,,,157.4,141.04500000000002,16.355000000000004
1890,140.99,13.95,74.81,73.72999999999999,75.87,44.9455337046964
1891,42.82,13.31,,122.84,59.656666666666666,46.273176055056155
1894,63.44,,66.67,,65.055,1.615000000000002
1895,142.14,24.44,92.92,97.10000000000001,89.15,42.04979072480623
1896,140.33,0.0,133.81,72.96000000000001,86.775,56.57115895047582
1897,84.53,,12.0,76.59,57.70666666666667,32.4816402842522
1898,140.76,0.0,0.0,80.12,55.22,59.23596542641979
1899,83.74,,,93.77,88.755,5.015000000000001
1900,130.65,0.0,,137.96,89.53666666666668,63.38227950741087
1901,129.74,0.0,132.61,137.81,100.04,57.83050535833143
1902,137.3,0.0,64.58,140.1,85.495,57.90573438788252
1904,42.27,,131.85,,87.06,44.78999999999999
1906,150.32,1.0,137.42,,96.24666666666667,67.5551534344757
1907,126.51,0.0,63.41,,63.30666666666667,51.64754291240668
1908,126.65,14.0,30.58,84.4,63.907500000000006,44.603936695655015
1909,80.22,0.0,38.95,,39.723333333333336,32.75424281253075
1910,122.24,0.0,29.57,157.27,77.27000000000001,64.5527764701101
1911,144.34,0.0,39.22,135.24,79.7,61.75301935938032
1912,75.97999999999999,,,158.43,117.205,41.22500000000001
1913,149.98,12.51,129.96,63.62,89.0175,54.52326401408852
1914,44.87,11.64,60.02,132.87,62.35,44.31578104919285
1915,46.82000000000001,13.43,36.13,,32.12666666666667,13.92223720846937
1917,48.01000000000001,,0.0,57.17,35.06,25.071618748430797
1918,48.95,9.5,55.44,153.46,66.8375,53.01158381665276
1919,124.43,7.44,28.94,126.7,71.8775,54.22889468493711
1920,162.42,8.73,67.42,145.97,96.13499999999999,61.930230299910875
1924,158.26,,63.53,,110.895,47.364999999999995
1925,113.8,0.0,64.71,52.08,57.647499999999994,40.48831150776728
1926,113.78,1.0,63.98,63.65,60.6025,40.00312261249114
1927,116.92,0.0,13.0,20.39,37.5775,46.38632469543152
1928,154.83,0.0,68.09,,74.30666666666667,63.36175204508019
1929,42.42,,62.06,87.21,63.89666666666667,18.331503545051127
1930,44.5,,40.75,92.02000000000001,59.09,23.33529944097569
1931,156.38,,60.11,158.99,125.16000000000001,46.009635947266524
1932,85.17,10.0,,18.04,37.73666666666667,33.70065512056933
1935,55.92,4.0,,,29.96,25.96
1936,128.4,7.28,43.33,91.89,67.725,46.13598622550514
1938,98.2,5.52,31.37,130.4,66.3725,50.101677304756976
1939,5.22,,55.93,,30.575,25.355
1940,30.68,,112.43,,71.555,40.87500000000001
1941,2.8,0.0,62.64,31.99,24.357499999999998,25.405798919734842
1942,76.66,0.0,51.39,158.14,71.5475,57.117791175342205
1944,87.94,,80.7,150.39,106.34333333333332,31.285630709462907
1945,39.81,,123.28,155.12,106.07000000000001,48.62260859586481
1946,116.47,0.0,33.11,,49.85999999999999,49.00161289862474
1948,116.26,1.0,123.8,124.76,91.455,52.327853720556895
1949,93.52,0.0,104.2,150.69,87.10249999999999,54.68940590964579
1950,92.87,1.0,77.49,,57.120000000000005,40.17650142392524
1953,34.36,0.0,,80.59,38.31666666666667,33.01947337893538
1954,56.66,,,,56.66,0.0
1957,34.16,,,,34.16,0.0
1958,33.71,12.0,139.64,,61.78333333333333,55.76185334876243
1959,34.33,12.0,50.17,,32.166666666666664,15.65774001004686
1960,54.36,11.0,47.51,,37.623333333333335,19.03211379630638
1961,50.14,12.0,51.1,45.08,39.58,16.086721232121853
1962,105.95,9.0,74.75,,63.23333333333333,40.40875180232894
1963,122.21,6.0,,,64.10499999999999,58.105
1964,84.3,,44.11,46.16,58.19,18.481516893011424
1965,49.83,,80.92,,65.375,15.545000000000002
1966,129.5,7.0,79.73,72.19,72.105,43.563157885993526
1967,49.49,7.0,131.41,143.35,82.8125,56.754801724171315
1968,33.84,4.0,,44.12,27.320000000000004,17.015412621111093
1969,6.3,8.66,86.91,153.09,63.74,60.93732723052432
1970,80.15,9.58,57.66,57.48999999999999,51.21999999999999,25.7469464208865
1971,128.6,9.65,,151.76,96.67,62.254620712040314
1973,43.83,7.49,51.9,,34.406666666666666,19.315993948596642
1974,52.67,,126.96,7.65,62.42666666666667,49.194264119124924
1976,79.32,,60.25,49.94,63.169999999999995,12.170754564391913
1977,21.23,5.9,31.43,149.14,51.925,56.857903804132626
1979,51.22,,99.62,24.4,58.413333333333334,31.126838723019866
1982,95.98,2.0,68.92,128.84,73.935,46.6377944911635
1983,96.24000000000001,0.0,49.04,,48.42666666666667,39.29220901004281
1985,118.52,0.0,52.98999999999999,163.74,83.8125,62.38504924058328
1987,34.08,1.0,88.60000000000001,29.79,38.3675,31.66855804658621
1988,20.21,,99.01,125.49,81.57,44.714537531620145
1989,115.93,0.0,,43.66,53.196666666666665,47.80622158487557
1991,43.92,10.0,0.0,48.41,25.5825,20.94419534739876
1993,54.59,9.0,109.3,135.0,76.9725,48.81980918387535
1994,37.27,9.0,,144.69,63.653333333333336,58.452283863754104
1996,29.36,8.0,,36.57,24.643333333333334,12.131128920627663
1998,38.28,7.0,109.57,,51.61666666666667,42.92280849255892
1999,125.56,6.0,112.28,134.73,94.6425,51.79641318421576
2001,123.94,6.44,128.51,,86.29666666666667,56.49800370121251
2002,29.47,6.15,,9.04,14.886666666666665,10.379249598223478
2005,0.0,9.04,53.77,14.09,19.225,20.57340577055729
2006,124.98,6.29,32.83,129.09,73.29750000000001,54.569926413272725
2007,44.4,,,,44.4,0.0
2009,19.0,1.0,,31.75,17.25,12.614475811542864
2010,139.31,0.0,,,69.655,69.655
2011,136.98,,48.3,129.45,104.90999999999998,40.14718171926891
2013,88.73,0.0,55.16,29.23,43.279999999999994,32.70090900877222
2014,48.43,,0.0,144.79,64.40666666666667,60.18015416693078
2016,137.12,14.0,0.0,16.65,41.9425,55.313704619651
2017,86.82,,99.97,,93.395,6.575000000000003
2018,61.02,12.0,,,36.510000000000005,24.509999999999998
2020,21.44,11.0,,36.39,22.94333333333333,10.419789931770325
2021,85.63,11.0,,,48.315,37.315
2022,20.91,9.0,,131.7,53.87,55.24849138211829
2023,22.86,,49.85,37.69,36.800000000000004,11.036578576110745
2024,34.85,7.0,41.57,19.95,25.8425,13.400099579853874
2025,133.23,,42.76,,87.99499999999999,45.235
2026,133.41,5.0,,43.26,60.556666666666665,53.8309888034351
2027,136.36,3.0,20.24,32.04,47.910000000000004,52.10037523857194
2028,84.12,4.0,43.57,54.56,46.5625,28.701251170462935
2029,59.66,1.0,11.0,39.92,27.895,23.250795147693335
2030,36.83,4.66,,,20.744999999999997,16.085
2032,84.3,3.75,38.87,10.04,34.239999999999995,31.79119610835679
2033,7.73,0.0,52.39,101.92,40.510000000000005,40.705991573722905
2035,53.48,0.0,56.81,23.83,33.53,23.228817232050364
2036,100.46,0.0,,119.77,73.41,52.50390525157787
2037,119.85,,80.31,23.98,74.71333333333332,39.33832934372728
2038,5.7,,67.38,,36.54,30.839999999999996
2040,19.77,,74.92,50.67,48.45333333333334,22.56938683753332
2041,51.74,0.0,,64.05,38.596666666666664,27.75080819643917
2042,42.01000000000001,2.0,43.66,117.21,51.22,41.5910633429827
2043,115.0,0.0,42.42,62.71,55.032500000000006,41.360295801045716
2044,136.5,0.0,12.0,17.13,41.4075,55.252517306906476
2045,43.27,,,,43.27,0.0
2046,1.41,,20.29,,10.85,9.44
2048,23.72,0.0,42.27,37.86,25.962500000000002,16.48154479258543
2049,40.67,0.0,88.42,91.75,55.21,37.741328143031744
2050,33.28,,35.73,,34.504999999999995,1.2249999999999979
2051,131.55,,29.76,,80.655,50.895
2052,110.87,,36.04,43.99,63.63333333333333,33.558681274580636
2053,37.88,11.0,,,24.44,13.440000000000001
2054,123.59,12.0,,84.93,73.50666666666667,46.26698919195941
2055,125.88,11.0,12.35,100.26,62.3725,51.50254720642465
2056,37.0,11.0,31.96,,26.653333333333336,11.25819800066699
2058,30.75,9.0,,12.22,17.323333333333334,9.584662516518542
2059,25.25,5.0,36.73,,22.326666666666664,13.117612418254915
2060,49.34999999999999,3.0,50.09,,34.14666666666667,22.026091094174852
2061,71.92,3.0,52.43,,42.449999999999996,29.007951783375997
2062,74.89999999999999,,81.95,7.06,54.63666666666666,33.76467615060976
2064,75.47,6.24,,,40.855,34.614999999999995
2065,51.99,,30.4,74.57,52.31999999999999,18.03383671509384
2066,76.75999999999999,8.93,81.78,15.25,45.68,33.71099153095322
2068,54.55,5.37,27.04,85.04,43.0,29.881024915487757
2069,0.0,5.7,28.84,81.83,29.0925,32.306695416739856
2070,0.0,5.45,44.68,,16.71,19.90253417700034
2071,51.36,,,92.08,71.72,20.36
2072,0.0,0.0,93.07000000000001,89.31,45.595,45.614375201245494
2074,63.6,0.0,85.62,104.62,63.46,39.40939735646817
2075,65.00999999999999,1.0,38.38,90.25,48.66,33.06888492223467
2076,23.77,,,30.02,26.895,3.125
2077,136.99,3.0,0.0,106.07,61.515,61.011728585576066
2078,72.23,0.0,46.26000000000001,88.23,51.68000000000001,33.38563987704894
2079,12.0,,0.0,27.98,13.326666666666668,11.461242903319382
2080,12.0,0.0,44.15,99.67,38.955,38.591978765023185
2081,36.35,0.0,,31.72,22.689999999999998,16.155211749360227
2083,83.05000000000001,0.0,41.6,98.11,55.69,38.23588040048248
2085,32.7,12.0,82.08,,42.26,29.397809442201638
2086,80.84,,29.39,0.0,36.74333333333333,33.40987911115846
2087,130.43,8.0,82.45,94.01,78.7225,44.50544763003739
2088,132.38,7.0,28.26,0.0,41.91,53.25950525493078
2089,29.7,7.0,37.82,1.0,18.880000000000003,15.302163245763653
2091,32.44,,,100.15,66.295,33.855000000000004
2092,38.11,,,0.0,19.055,19.055
2093,50.08,9.29,56.84,3.4,29.902500000000003,23.769823700440018
2094,50.01000000000001,,0.0,90.03999999999999,46.68333333333334,36.833865154531665
2097,99.98,8.08,30.17,12.0,37.557500000000005,36.990716656345015
2099,98.71,9.94,42.04,,50.23,36.70000272479554
2100,117.0,,0.0,,58.5,58.5
2101,48.67,0.0,90.96,11.0,37.6575,35.67611692365076
2102,113.51,,,66.87,90.19,23.32
2103,0.0,,41.63,108.13,49.919999999999995,44.53139192375045
2105,1.0,0.0,43.01,18.62,15.657499999999999,17.442299697860946
2106,13.0,0.0,42.34,29.85,21.2975,16.111828535271844
2107,42.94,0.0,47.63,108.73,49.825,38.744518644577326
2109,17.36,13.0,84.4,76.45,47.8025,32.77962810573055
2112,106.68,11.0,12.0,29.05,39.682500000000005,39.34056962920085
2113,32.29,11.0,86.84,29.31,39.86,28.322373664648943
2114,38.56,10.0,64.05,105.19,54.45,34.98214616057739
2115,14.21,9.0,20.93,,14.713333333333333,4.88338907818012
2117,101.65,9.0,,,55.325,46.32500000000001
2118,29.29,9.0,37.27,,25.186666666666667,11.900314655037022
2119,57.42,,38.88,78.03999999999999,58.11333333333334,15.994518505482498
2120,37.25,7.0,39.8,0.0,21.0125,17.709473982871426
2122,30.93,,51.84,1.0,27.923333333333336,20.863947107124503
2123,32.49,8.0,,,20.245,12.245000000000001
2124,34.19,8.0,76.4,87.31,51.475,31.993162160061644
2125,30.97,,28.67,0.0,19.88,14.088607690849607
2126,34.15,6.89,27.6,,22.88,11.618539782032279
2127,46.08,8.530000000000001,50.23,,34.946666666666665,18.756080495550115
2128,49.48,7.98,50.38,,35.946666666666665,19.778832680980496
2129,52.96,8.879999999999999,51.88,86.12,49.96,27.421699436759937
2131,102.63,6.64,83.21,,64.16,41.438282622071426
2132,104.05,6.38,29.61,13.0,38.26,38.91512752131232
2133,117.48,,31.24,89.76,79.49333333333334,35.94799700802382
2134,42.26000000000001,8.379999999999999,51.22,107.77,52.4075,35.73446891657969
2135,41.46,6.72,0.0,12.0,15.045,15.832576385414978
2136,65.44,0.0,80.63,11.0,39.2675,34.412367961969714
2137,66.65,0.0,52.98,63.6,45.8075,26.929327298504877
2138,65.66,1.0,94.28,64.4,56.335,34.109328269551135
2140,92.92,,0.0,,46.46,46.46
2141,93.97,0.0,54.94,102.11,62.754999999999995,40.38086335134503
2142,22.68,0.0,28.55,105.65,39.22,39.80758030827797
2143,20.52,,0.0,88.0,36.17333333333333,37.59228762510855
2145,12.0,,,30.23,21.115000000000002,9.115
2146,105.05,,0.75,59.08,54.96,42.679841455500586
2147,17.76,7.0,49.67,98.86,43.322500000000005,35.69828453511457
2148,37.45,7.0,42.15,,28.866666666666664,15.580668221299826
2149,18.05,6.0,49.31,30.8,26.04,16.043629576875677
2150,103.87,,,33.7,68.785,35.085
2151,30.27,7.67,45.43,58.26,35.4075,18.831158189288303
2152,38.05,6.68,67.03,97.1,52.214999999999996,33.57168040179103
2153,29.4,7.65,46.09999999999999,,27.716666666666658,15.74221147813172
