,all_100,all_101,all_102,all_103
1522,112.0,28.0,77.0,109.0
1523,110.0,25.0,76.0,107.0
1524,108.0,23.0,77.0,108.0
1525,108.0,21.0,76.0,105.0
1526,108.0,19.0,74.0,103.0
1527,105.0,17.0,72.0,100.0
1528,103.0,15.0,73.0,99.0
1529,101.0,15.0,69.0,98.0
1530,101.0,10.0,68.0,97.0
1531,102.0,11.0,69.0,98.0
1532,103.0,11.0,71.0,98.0
1533,107.0,12.0,71.0,99.0
1534,107.0,13.0,74.0,101.0
1535,109.0,13.0,76.0,101.0
1536,109.0,13.0,78.0,101.0
1537,109.0,13.0,78.0,102.0
1538,110.0,16.0,79.0,103.0
1539,110.0,18.0,81.0,103.0
1540,110.0,19.0,82.0,105.0
1541,110.0,19.0,84.0,107.0
1542,110.0,19.0,85.0,108.0
1543,105.0,19.0,80.0,104.0
1544,103.0,17.0,76.0,99.0
1545,100.0,17.0,77.0,97.0
1546,100.0,16.0,76.0,98.0
1547,100.0,17.0,76.0,97.0
1548,99.0,15.0,75.0,95.0
1549,98.0,13.0,74.0,91.0
1550,99.0,12.0,71.0,92.0
1551,96.0,14.0,68.0,89.0
1552,96.0,11.0,64.0,86.0
1553,94.0,10.0,63.0,84.0
1554,91.0,6.0,63.0,84.0
1555,93.0,7.0,64.0,84.0
1556,94.0,9.0,64.0,83.0
1557,94.0,9.0,64.0,83.0
1558,95.0,9.0,64.0,84.0
1559,95.0,9.0,66.0,84.0
1560,96.0,9.0,66.0,85.0
1561,98.0,9.0,67.0,86.0
1562,102.0,10.0,68.0,86.0
1563,104.0,11.0,68.0,89.0
1564,106.0,12.0,70.0,90.0
1565,108.0,14.0,70.0,90.0
1566,108.0,16.0,70.0,91.0
1567,103.0,13.0,66.0,86.0
1568,102.0,13.0,64.0,85.0
1569,103.0,15.0,65.0,83.0
1570,101.0,12.0,66.0,80.0
1571,101.0,11.0,65.0,79.0
1572,98.0,8.0,61.0,78.0
1573,97.0,7.0,59.0,75.0
1574,97.0,7.0,58.0,76.0
1575,98.0,5.0,59.0,74.0
1576,97.0,4.0,56.0,71.0
1577,94.0,2.0,55.0,67.0
1578,93.0,3.0,53.0,64.0
1579,95.0,3.0,53.0,68.0
1580,98.0,3.0,55.0,69.0
1581,99.0,4.0,56.0,70.0
1582,100.0,4.0,58.0,70.0
1583,104.0,4.0,62.0,72.0
1584,107.0,6.0,64.0,75.0
1585,108.0,6.0,66.0,77.0
1586,108.0,6.0,66.0,77.0
1587,108.0,7.0,68.0,78.0
1588,108.0,8.0,69.0,78.0
1589,109.0,10.0,73.0,79.0
1590,110.0,11.0,74.0,79.0
1591,103.0,9.0,70.0,79.0
1592,99.0,6.0,69.0,77.0
1593,94.0,6.0,65.0,78.0
1594,95.0,9.0,65.0,75.0
1595,96.0,10.0,66.0,74.0
1596,94.0,9.0,66.0,71.0
1597,92.0,6.0,64.0,70.0
1598,94.0,6.0,65.0,67.0
1599,93.0,7.0,64.0,67.0
1600,93.0,9.0,64.0,66.0
1601,90.0,8.0,62.0,66.0
1602,86.0,5.0,58.0,65.0
1603,87.0,7.0,58.0,66.0
1604,90.0,8.0,59.0,68.0
1605,90.0,8.0,60.0,68.0
1606,93.0,10.0,62.0,69.0
1607,93.0,12.0,62.0,70.0
1608,93.0,17.0,64.0,72.0
1609,94.0,18.0,65.0,73.0
1610,95.0,19.0,65.0,76.0
1611,97.0,20.0,65.0,77.0
1612,98.0,21.0,65.0,78.0
1613,99.0,22.0,66.0,79.0
1614,100.0,23.0,68.0,79.0
1615,94.0,18.0,63.0,73.0
1616,90.0,16.0,60.0,70.0
1617,88.0,15.0,62.0,71.0
1618,88.0,15.0,61.0,70.0
1619,87.0,15.0,60.0,68.0
1620,86.0,13.0,62.0,68.0
1621,84.0,8.0,60.0,65.0
1622,84.0,4.0,55.0,66.0
1623,82.0,2.0,53.0,67.0
1624,78.0,1.0,52.0,67.0
1625,76.0,0.0,54.0,66.0
1626,72.0,2.0,54.0,65.0
1627,72.0,3.0,56.0,65.0
1628,73.0,5.0,56.0,66.0
1629,73.0,7.0,56.0,66.0
1630,74.0,9.0,58.0,66.0
1631,76.0,10.0,58.0,67.0
1632,77.0,11.0,61.0,71.0
1633,79.0,11.0,64.0,73.0
1634,81.0,14.0,65.0,75.0
1635,82.0,14.0,69.0,77.0
1636,83.0,15.0,71.0,78.0
1637,85.0,18.0,72.0,80.0
1638,89.0,19.0,72.0,80.0
1639,84.0,13.0,69.0,74.0
1640,83.0,9.0,66.0,69.0
1641,83.0,9.0,67.0,67.0
1642,81.0,8.0,65.0,68.0
1643,79.0,8.0,67.0,71.0
1644,78.0,9.0,65.0,72.0
1645,80.0,8.0,64.0,69.0
1646,81.0,6.0,62.0,69.0
1647,78.0,3.0,62.0,67.0
1648,76.0,5.0,61.0,65.0
1649,74.0,4.0,58.0,62.0
1650,73.0,5.0,55.0,59.0
1651,73.0,7.0,56.0,58.0
1652,74.0,8.0,56.0,60.0
1653,74.0,8.0,58.0,61.0
1654,75.0,8.0,58.0,63.0
1655,76.0,9.0,58.0,63.0
1656,78.0,9.0,59.0,64.0
1657,79.0,10.0,61.0,66.0
1658,82.0,10.0,62.0,67.0
1659,85.0,11.0,63.0,68.0
1660,87.0,15.0,64.0,70.0
1661,87.0,16.0,67.0,70.0
1662,87.0,17.0,69.0,71.0
1663,83.0,12.0,66.0,68.0
1664,78.0,10.0,62.0,64.0
1665,79.0,9.0,60.0,64.0
1666,78.0,9.0,62.0,64.0
1667,76.0,7.0,59.0,64.0
1668,74.0,6.0,59.0,65.0
1669,73.0,7.0,60.0,62.0
1670,74.0,4.0,60.0,63.0
1671,70.0,5.0,56.0,62.0
1672,67.0,6.0,54.0,60.0
1673,66.0,8.0,54.0,60.0
1674,65.0,7.0,50.0,57.0
1675,70.0,9.0,52.0,59.0
1676,70.0,9.0,52.0,60.0
1677,70.0,10.0,54.0,60.0
1678,73.0,10.0,55.0,61.0
1679,74.0,11.0,57.0,65.0
1680,77.0,11.0,60.0,65.0
1681,78.0,11.0,62.0,66.0
1682,78.0,16.0,64.0,68.0
1683,79.0,16.0,65.0,69.0
1684,83.0,18.0,66.0,69.0
1685,84.0,20.0,67.0,73.0
1686,84.0,23.0,67.0,74.0
1687,84.0,16.0,65.0,69.0
1688,81.0,15.0,66.0,66.0
1689,79.0,16.0,66.0,67.0
1690,79.0,13.0,65.0,69.0
1691,78.0,12.0,61.0,66.0
1692,76.0,13.0,61.0,62.0
1693,76.0,10.0,57.0,61.0
1694,75.0,8.0,55.0,60.0
1695,72.0,6.0,56.0,60.0
1696,71.0,4.0,57.0,58.0
1697,70.0,3.0,53.0,58.0
1698,69.0,1.0,50.0,56.0
1699,71.0,1.0,51.0,57.0
1700,72.0,3.0,52.0,56.0
1701,74.0,4.0,53.0,58.0
1702,76.0,5.0,52.0,61.0
1703,77.0,8.0,53.0,61.0
1704,79.0,8.0,53.0,62.0
1705,81.0,10.0,54.0,63.0
1706,81.0,10.0,54.0,63.0
1707,81.0,10.0,55.0,64.0
1708,84.0,11.0,57.0,65.0
1709,87.0,15.0,58.0,67.0
1710,87.0,16.0,59.0,69.0
1711,84.0,15.0,55.0,68.0
1712,81.0,14.0,49.0,65.0
1713,80.0,13.0,49.0,64.0
1714,79.0,12.0,47.0,65.0
1715,77.0,11.0,46.0,65.0
1716,77.0,8.0,44.0,64.0
1717,77.0,9.0,43.0,62.0
1718,76.0,10.0,38.0,63.0
1719,73.0,7.0,35.0,58.0
1720,70.0,6.0,35.0,56.0
1721,67.0,5.0,32.0,56.0
1722,65.0,7.0,30.0,56.0
1723,65.0,8.0,31.0,57.0
1724,66.0,9.0,32.0,59.0
1725,67.0,12.0,34.0,60.0
1726,67.0,15.0,34.0,61.0
1727,69.0,17.0,36.0,63.0
1728,70.0,18.0,38.0,65.0
1729,73.0,19.0,40.0,66.0
1730,74.0,22.0,40.0,67.0
1731,75.0,23.0,41.0,69.0
1732,75.0,25.0,42.0,69.0
1733,75.0,26.0,46.0,70.0
1734,77.0,28.0,47.0,71.0
1735,74.0,23.0,42.0,67.0
1736,73.0,18.0,39.0,67.0
1737,71.0,16.0,37.0,64.0
1738,69.0,12.0,38.0,62.0
1739,68.0,13.0,38.0,61.0
1740,69.0,12.0,36.0,62.0
1741,69.0,9.0,31.0,59.0
1742,70.0,5.0,30.0,59.0
1743,67.0,6.0,31.0,58.0
1744,65.0,6.0,29.0,57.0
1745,63.0,4.0,27.0,55.0
1746,61.0,2.0,24.0,55.0
1747,63.0,2.0,27.0,56.0
1748,65.0,2.0,31.0,56.0
1749,66.0,2.0,31.0,56.0
1750,66.0,5.0,32.0,56.0
1751,68.0,6.0,35.0,60.0
1752,71.0,8.0,37.0,62.0
1753,71.0,9.0,38.0,65.0
1754,76.0,12.0,38.0,68.0
1755,77.0,15.0,38.0,68.0
1756,78.0,15.0,40.0,70.0
1757,80.0,18.0,42.0,71.0
1758,80.0,19.0,43.0,72.0
1759,75.0,16.0,38.0,66.0
1760,72.0,17.0,35.0,68.0
1761,69.0,16.0,36.0,66.0
1762,70.0,15.0,37.0,65.0
1763,70.0,14.0,35.0,66.0
1764,69.0,12.0,35.0,62.0
1765,70.0,11.0,34.0,63.0
1766,71.0,8.0,35.0,61.0
1767,67.0,5.0,30.0,61.0
1768,64.0,6.0,27.0,60.0
1769,63.0,6.0,25.0,58.0
1770,61.0,4.0,22.0,55.0
1771,61.0,4.0,23.0,57.0
1772,62.0,6.0,26.0,58.0
1773,62.0,8.0,26.0,59.0
1774,64.0,10.0,27.0,61.0
1775,65.0,14.0,29.0,64.0
1776,65.0,14.0,29.0,65.0
1777,66.0,14.0,31.0,66.0
1778,66.0,15.0,33.0,70.0
1779,66.0,16.0,34.0,71.0
1780,69.0,17.0,35.0,72.0
1781,69.0,19.0,36.0,73.0
1782,69.0,20.0,39.0,75.0
1783,64.0,13.0,34.0,71.0
1784,60.0,11.0,32.0,69.0
1785,59.0,10.0,30.0,66.0
1786,59.0,7.0,31.0,63.0
1787,57.0,6.0,32.0,61.0
1788,54.0,7.0,31.0,64.0
1789,54.0,9.0,29.0,61.0
1790,53.0,8.0,26.0,59.0
1791,52.0,6.0,28.0,56.0
1792,49.0,4.0,25.0,56.0
1793,49.0,4.0,21.0,55.0
1794,50.0,4.0,19.0,55.0
1795,52.0,4.0,19.0,57.0
1796,57.0,4.0,20.0,59.0
1797,58.0,5.0,22.0,60.0
1798,59.0,9.0,24.0,62.0
1799,61.0,10.0,27.0,62.0
1800,62.0,11.0,27.0,65.0
1801,63.0,13.0,28.0,67.0
1802,62.0,14.0,28.0,68.0
1803,63.0,17.0,28.0,70.0
1804,63.0,18.0,29.0,73.0
1805,63.0,19.0,29.0,75.0
1806,64.0,21.0,30.0,75.0
1807,59.0,16.0,27.0,69.0
1808,57.0,13.0,25.0,65.0
1809,55.0,12.0,24.0,63.0
1810,53.0,16.0,20.0,64.0
1811,54.0,16.0,22.0,64.0
1812,56.0,15.0,20.0,61.0
1813,53.0,12.0,21.0,63.0
1814,53.0,11.0,22.0,64.0
1815,49.0,8.0,17.0,60.0
1816,45.0,5.0,16.0,55.0
1817,44.0,3.0,14.0,57.0
1818,42.0,2.0,13.0,54.0
1819,46.0,3.0,15.0,55.0
1820,48.0,4.0,17.0,56.0
1821,52.0,4.0,17.0,59.0
1822,52.0,4.0,17.0,58.0
1823,54.0,4.0,18.0,60.0
1824,56.0,6.0,19.0,60.0
1825,57.0,7.0,20.0,60.0
1826,59.0,6.0,22.0,62.0
1827,61.0,7.0,23.0,64.0
1828,61.0,9.0,25.0,66.0
1829,63.0,10.0,26.0,67.0
1830,64.0,13.0,28.0,67.0
1831,60.0,10.0,22.0,61.0
1832,57.0,11.0,19.0,57.0
1833,57.0,10.0,18.0,58.0
1834,57.0,8.0,18.0,60.0
1835,58.0,9.0,19.0,58.0
1836,59.0,7.0,17.0,58.0
1837,56.0,4.0,15.0,59.0
1838,53.0,1.0,18.0,55.0
1839,53.0,3.0,17.0,49.0
1840,52.0,4.0,17.0,47.0
1841,49.0,3.0,15.0,45.0
1842,48.0,1.0,14.0,45.0
1843,50.0,1.0,14.0,44.0
1844,50.0,4.0,14.0,45.0
1845,51.0,6.0,15.0,47.0
1846,52.0,6.0,15.0,48.0
1847,53.0,8.0,18.0,49.0
1848,53.0,8.0,19.0,49.0
1849,53.0,8.0,20.0,49.0
1850,53.0,8.0,21.0,49.0
1851,53.0,9.0,24.0,50.0
1852,56.0,10.0,27.0,51.0
1853,59.0,11.0,28.0,52.0
1854,62.0,11.0,28.0,55.0
1855,60.0,8.0,26.0,51.0
1856,58.0,8.0,21.0,50.0
1857,56.0,11.0,18.0,48.0
1858,54.0,7.0,19.0,47.0
1859,56.0,9.0,18.0,50.0
1860,56.0,7.0,17.0,52.0
1861,57.0,6.0,17.0,48.0
1862,53.0,5.0,14.0,47.0
1863,53.0,8.0,11.0,45.0
1864,51.0,6.0,11.0,40.0
1865,47.0,4.0,9.0,38.0
1866,45.0,5.0,7.0,35.0
1867,46.0,4.0,8.0,35.0
1868,50.0,7.0,9.0,35.0
1869,50.0,7.0,11.0,36.0
1870,51.0,8.0,12.0,37.0
1871,52.0,10.0,14.0,39.0
1872,55.0,10.0,14.0,40.0
1873,55.0,12.0,16.0,40.0
1874,59.0,13.0,18.0,42.0
1875,61.0,13.0,18.0,42.0
1876,64.0,13.0,19.0,44.0
1877,66.0,15.0,23.0,45.0
1878,66.0,17.0,25.0,45.0
1879,61.0,12.0,24.0,43.0
1880,60.0,12.0,19.0,39.0
1881,61.0,12.0,14.0,39.0
1882,61.0,13.0,13.0,39.0
1883,61.0,12.0,14.0,37.0
1884,62.0,9.0,14.0,36.0
1885,61.0,7.0,12.0,36.0
1886,56.0,7.0,10.0,35.0
1887,57.0,7.0,9.0,31.0
1888,53.0,6.0,6.0,28.0
1889,51.0,6.0,4.0,24.0
1890,50.0,7.0,1.0,24.0
1891,50.0,7.0,1.0,25.0
1892,54.0,9.0,5.0,27.0
1893,56.0,12.0,7.0,29.0
1894,56.0,14.0,7.0,30.0
1895,58.0,16.0,5.0,31.0
1896,59.0,16.0,9.0,32.0
1897,59.0,16.0,11.0,33.0
1898,61.0,16.0,13.0,34.0
1899,63.0,16.0,14.0,36.0
1900,65.0,19.0,16.0,36.0
1901,69.0,20.0,16.0,38.0
1902,72.0,24.0,19.0,39.0
1903,66.0,21.0,17.0,36.0
1904,67.0,19.0,17.0,34.0
1905,66.0,19.0,17.0,33.0
1906,63.0,18.0,16.0,34.0
1907,60.0,16.0,17.0,34.0
1908,59.0,15.0,17.0,33.0
1909,57.0,15.0,16.0,30.0
1910,55.0,15.0,13.0,29.0
1911,53.0,13.0,12.0,29.0
1912,50.0,10.0,10.0,26.0
1913,50.0,11.0,9.0,23.0
1914,48.0,11.0,5.0,22.0
1915,49.0,13.0,7.0,23.0
1916,49.0,15.0,7.0,24.0
1917,49.0,17.0,8.0,26.0
1918,51.0,18.0,8.0,27.0
1919,51.0,20.0,10.0,31.0
1920,52.0,20.0,12.0,33.0
1921,53.0,22.0,14.0,34.0
1922,53.0,23.0,17.0,35.0
1923,53.0,25.0,17.0,36.0
1924,53.0,25.0,19.0,38.0
1925,54.0,28.0,20.0,38.0
1926,55.0,30.0,23.0,40.0
1927,49.0,27.0,19.0,33.0
1928,46.0,23.0,16.0,31.0
1929,45.0,21.0,16.0,33.0
1930,46.0,19.0,16.0,31.0
1931,45.0,17.0,15.0,29.0
1932,42.0,14.0,12.0,31.0
1933,40.0,14.0,10.0,29.0
1934,40.0,15.0,9.0,27.0
1935,39.0,14.0,7.0,24.0
1936,38.0,13.0,8.0,21.0
1937,35.0,10.0,6.0,19.0
1938,35.0,9.0,5.0,17.0
1939,37.0,10.0,7.0,18.0
1940,37.0,10.0,8.0,18.0
1941,37.0,10.0,9.0,20.0
1942,38.0,10.0,9.0,22.0
1943,38.0,12.0,9.0,22.0
1944,40.0,14.0,9.0,25.0
1945,43.0,15.0,10.0,27.0
1946,43.0,20.0,12.0,28.0
1947,44.0,21.0,12.0,28.0
1948,45.0,23.0,12.0,30.0
1949,46.0,23.0,13.0,30.0
1950,46.0,23.0,15.0,33.0
1951,44.0,20.0,13.0,29.0
1952,41.0,19.0,11.0,26.0
1953,40.0,19.0,9.0,27.0
1954,37.0,20.0,7.0,26.0
1955,37.0,20.0,6.0,23.0
1956,36.0,21.0,6.0,21.0
1957,31.0,19.0,7.0,20.0
1958,27.0,20.0,8.0,20.0
1959,27.0,19.0,5.0,20.0
1960,24.0,17.0,4.0,17.0
1961,24.0,16.0,7.0,15.0
1962,23.0,14.0,7.0,13.0
1963,25.0,14.0,8.0,14.0
1964,25.0,14.0,8.0,13.0
1965,26.0,15.0,9.0,15.0
1966,28.0,15.0,9.0,16.0
1967,28.0,16.0,10.0,17.0
1968,30.0,16.0,11.0,18.0
1969,32.0,16.0,13.0,19.0
1970,32.0,18.0,14.0,20.0
1971,35.0,20.0,16.0,22.0
1972,35.0,20.0,16.0,23.0
1973,37.0,21.0,18.0,23.0
1974,37.0,23.0,18.0,25.0
1975,33.0,22.0,11.0,21.0
1976,30.0,21.0,7.0,18.0
1977,31.0,18.0,6.0,17.0
1978,29.0,17.0,7.0,16.0
1979,28.0,18.0,5.0,15.0
1980,25.0,18.0,3.0,15.0
1981,21.0,15.0,1.0,15.0
1982,21.0,12.0,3.0,17.0
1983,20.0,11.0,4.0,12.0
1984,19.0,11.0,3.0,10.0
1985,16.0,10.0,1.0,8.0
1986,14.0,9.0,2.0,8.0
1987,14.0,10.0,2.0,9.0
1988,17.0,9.0,2.0,12.0
1989,17.0,12.0,4.0,13.0
1990,18.0,13.0,5.0,15.0
1991,19.0,13.0,6.0,17.0
1992,19.0,14.0,6.0,19.0
1993,23.0,15.0,7.0,20.0
1994,25.0,16.0,9.0,20.0
1995,25.0,16.0,10.0,21.0
1996,27.0,16.0,11.0,21.0
1997,28.0,17.0,11.0,22.0
1998,29.0,18.0,12.0,26.0
1999,24.0,13.0,8.0,24.0
2000,21.0,10.0,5.0,23.0
2001,22.0,9.0,3.0,21.0
2002,21.0,13.0,1.0,21.0
2003,21.0,13.0,2.0,20.0
2004,20.0,12.0,5.0,16.0
2005,18.0,10.0,6.0,16.0
2006,17.0,9.0,8.0,15.0
2007,15.0,6.0,6.0,14.0
2008,12.0,8.0,8.0,15.0
2009,9.0,8.0,9.0,13.0
2010,7.0,6.0,6.0,11.0
2011,7.0,8.0,7.0,10.0
2012,10.0,9.0,9.0,12.0
2013,11.0,10.0,11.0,14.0
2014,13.0,11.0,12.0,17.0
2015,15.0,14.0,15.0,21.0
2016,15.0,16.0,18.0,21.0
2017,17.0,17.0,19.0,22.0
2018,20.0,18.0,18.0,23.0
2019,21.0,20.0,20.0,25.0
2020,24.0,22.0,25.0,26.0
2021,24.0,25.0,27.0,29.0
2022,25.0,28.0,30.0,29.0
2023,20.0,23.0,24.0,23.0
2024,17.0,21.0,21.0,21.0
2025,16.0,20.0,22.0,20.0
2026,16.0,20.0,22.0,21.0
2027,14.0,17.0,18.0,19.0
2028,12.0,15.0,16.0,20.0
2029,11.0,14.0,17.0,19.0
2030,9.0,12.0,15.0,17.0
2031,9.0,12.0,10.0,16.0
2032,10.0,13.0,8.0,15.0
2033,8.0,14.0,7.0,14.0
2034,4.0,12.0,5.0,14.0
2035,6.0,12.0,5.0,17.0
2036,6.0,14.0,6.0,19.0
2037,6.0,16.0,8.0,20.0
2038,6.0,16.0,10.0,22.0
2039,7.0,19.0,10.0,24.0
2040,8.0,20.0,11.0,26.0
2041,9.0,22.0,13.0,26.0
2042,9.0,22.0,15.0,26.0
2043,9.0,23.0,16.0,28.0
2044,9.0,26.0,16.0,29.0
2045,10.0,26.0,16.0,32.0
2046,12.0,28.0,17.0,32.0
2047,10.0,26.0,13.0,29.0
2048,10.0,22.0,11.0,27.0
2049,10.0,20.0,12.0,30.0
2050,11.0,17.0,13.0,29.0
2051,9.0,15.0,11.0,29.0
2052,8.0,16.0,10.0,26.0
2053,5.0,17.0,8.0,26.0
2054,5.0,17.0,7.0,27.0
2055,3.0,14.0,7.0,25.0
2056,2.0,11.0,5.0,21.0
2057,4.0,10.0,5.0,17.0
2058,5.0,7.0,5.0,16.0
2059,7.0,7.0,8.0,15.0
2060,7.0,8.0,9.0,17.0
2061,8.0,8.0,11.0,19.0
2062,9.0,10.0,14.0,19.0
2063,10.0,12.0,15.0,20.0
2064,10.0,13.0,17.0,24.0
2065,11.0,15.0,19.0,26.0
2066,11.0,17.0,22.0,27.0
2067,13.0,17.0,23.0,27.0
2068,13.0,18.0,24.0,28.0
2069,14.0,19.0,25.0,30.0
2070,14.0,20.0,27.0,31.0
2071,8.0,15.0,23.0,26.0
2072,9.0,17.0,19.0,25.0
2073,6.0,17.0,19.0,25.0
2074,7.0,18.0,17.0,27.0
2075,6.0,17.0,15.0,28.0
2076,3.0,15.0,13.0,27.0
2077,2.0,13.0,12.0,24.0
2078,6.0,12.0,9.0,21.0
2079,6.0,9.0,9.0,19.0
2080,6.0,12.0,8.0,17.0
2081,5.0,11.0,9.0,19.0
2082,4.0,11.0,8.0,19.0
2083,5.0,13.0,10.0,21.0
2084,6.0,13.0,10.0,23.0
2085,6.0,14.0,10.0,23.0
2086,7.0,15.0,11.0,26.0
2087,10.0,17.0,12.0,28.0
2088,11.0,19.0,13.0,30.0
2089,12.0,20.0,14.0,32.0
2090,13.0,22.0,16.0,33.0
2091,16.0,22.0,17.0,34.0
2092,17.0,25.0,20.0,34.0
2093,18.0,26.0,21.0,35.0
2094,20.0,27.0,21.0,36.0
2095,15.0,25.0,17.0,29.0
2096,15.0,22.0,16.0,27.0
2097,14.0,18.0,14.0,26.0
2098,12.0,20.0,15.0,24.0
2099,9.0,19.0,16.0,23.0
2100,10.0,18.0,13.0,22.0
2101,10.0,16.0,13.0,21.0
2102,9.0,14.0,15.0,18.0
2103,6.0,8.0,11.0,17.0
2104,4.0,4.0,8.0,13.0
2105,4.0,4.0,5.0,10.0
2106,5.0,6.0,3.0,8.0
2107,6.0,7.0,7.0,11.0
2108,11.0,9.0,7.0,11.0
2109,11.0,10.0,9.0,11.0
2110,12.0,10.0,13.0,12.0
2111,13.0,10.0,14.0,12.0
2112,14.0,13.0,16.0,12.0
2113,15.0,14.0,17.0,16.0
2114,15.0,14.0,19.0,17.0
2115,16.0,16.0,20.0,18.0
2116,17.0,17.0,20.0,20.0
2117,17.0,18.0,22.0,22.0
2118,19.0,19.0,24.0,23.0
2119,16.0,14.0,21.0,22.0
2120,13.0,13.0,23.0,20.0
2121,13.0,13.0,23.0,19.0
2122,12.0,13.0,19.0,19.0
2123,11.0,11.0,18.0,20.0
2124,10.0,10.0,17.0,21.0
2125,8.0,10.0,15.0,21.0
2126,6.0,11.0,14.0,20.0
2127,3.0,11.0,15.0,18.0
2128,1.0,13.0,15.0,19.0
2129,2.0,10.0,14.0,21.0
2130,3.0,10.0,14.0,19.0
2131,5.0,11.0,17.0,22.0
2132,6.0,11.0,17.0,24.0
2133,7.0,11.0,19.0,24.0
2134,8.0,11.0,20.0,27.0
2135,8.0,11.0,21.0,28.0
2136,9.0,12.0,24.0,29.0
2137,9.0,16.0,25.0,30.0
2138,9.0,17.0,27.0,32.0
2139,9.0,18.0,30.0,35.0
2140,10.0,19.0,30.0,36.0
2141,11.0,20.0,32.0,37.0
2142,13.0,21.0,34.0,37.0
2143,9.0,15.0,28.0,33.0
2144,8.0,12.0,24.0,31.0
2145,7.0,12.0,23.0,29.0
2146,7.0,13.0,24.0,29.0
2147,5.0,12.0,25.0,29.0
2148,6.0,10.0,24.0,26.0
2149,5.0,8.0,20.0,26.0
2150,3.0,8.0,19.0,24.0
2151,4.0,6.0,19.0,22.0
2152,5.0,3.0,13.0,21.0
2153,4.0,5.0,11.0,18.0
2154,3.0,2.0,11.0,18.0
2155,5.0,3.0,12.0,21.0
2156,5.0,3.0,14.0,23.0
2157,6.0,3.0,15.0,24.0
2158,6.0,5.0,17.0,25.0
2159,7.0,5.0,20.0,27.0
2160,8.0,6.0,19.0,27.0
2161,8.0,6.0,19.0,29.0
2162,8.0,7.0,20.0,32.0
2163,9.0,10.0,20.0,32.0
2164,11.0,12.0,20.0,33.0
2165,12.0,14.0,20.0,36.0
2166,12.0,17.0,22.0,37.0
2167,12.0,17.0,17.0,32.0
2168,10.0,16.0,16.0,30.0
2169,9.0,13.0,15.0,28.0
2170,7.0,12.0,17.0,25.0
2171,8.0,10.0,14.0,24.0
2172,5.0,9.0,13.0,24.0
2173,8.0,5.0,12.0,23.0
2174,7.0,1.0,11.0,21.0
2175,9.0,1.0,11.0,19.0
2176,5.0,1.0,9.0,18.0
2177,2.0,1.0,7.0,15.0
2178,2.0,1.0,8.0,18.0
2179,2.0,2.0,11.0,19.0
2180,2.0,3.0,15.0,21.0
2181,2.0,3.0,16.0,21.0
2182,2.0,4.0,20.0,21.0
2183,2.0,7.0,20.0,22.0
2184,4.0,7.0,21.0,23.0
2185,7.0,8.0,25.0,26.0
2186,7.0,13.0,26.0,28.0
2187,7.0,16.0,26.0,30.0
2188,7.0,17.0,26.0,30.0
2189,8.0,19.0,28.0,30.0
2190,8.0,20.0,28.0,30.0
2191,7.0,14.0,23.0,27.0
2192,7.0,17.0,21.0,26.0
2193,7.0,18.0,19.0,26.0
2194,6.0,17.0,18.0,25.0
2195,9.0,16.0,15.0,23.0
2196,8.0,16.0,14.0,24.0
2197,4.0,13.0,16.0,21.0
2198,5.0,9.0,14.0,19.0
2199,6.0,5.0,11.0,15.0
2200,5.0,5.0,7.0,13.0
2201,6.0,4.0,5.0,13.0
2202,5.0,3.0,4.0,13.0
2203,9.0,3.0,5.0,13.0
2204,13.0,5.0,7.0,13.0
2205,13.0,7.0,10.0,14.0
2206,16.0,8.0,11.0,15.0
2207,18.0,9.0,14.0,15.0
2208,19.0,10.0,16.0,17.0
2209,20.0,11.0,17.0,19.0
2210,23.0,11.0,18.0,20.0
2211,24.0,14.0,19.0,22.0
2212,26.0,15.0,20.0,23.0
2213,26.0,17.0,21.0,24.0
2214,27.0,18.0,22.0,28.0
2215,24.0,13.0,20.0,24.0
2216,20.0,9.0,18.0,25.0
2217,19.0,8.0,18.0,21.0
2218,20.0,9.0,16.0,19.0
2219,16.0,8.0,18.0,21.0
2220,12.0,8.0,20.0,21.0
2221,12.0,8.0,18.0,19.0
2222,13.0,9.0,19.0,18.0
2223,12.0,8.0,14.0,17.0
2224,8.0,9.0,12.0,17.0
2225,5.0,7.0,11.0,14.0
2226,3.0,2.0,7.0,14.0
2227,4.0,3.0,8.0,14.0
2228,4.0,4.0,8.0,15.0
2229,4.0,6.0,9.0,15.0
2230,4.0,6.0,9.0,16.0
2231,4.0,7.0,11.0,17.0
2232,4.0,8.0,11.0,18.0
2233,7.0,9.0,11.0,18.0
2234,8.0,10.0,11.0,19.0
2235,9.0,11.0,13.0,20.0
2236,9.0,12.0,16.0,22.0
2237,10.0,15.0,18.0,24.0
2238,10.0,17.0,20.0,24.0
2239,9.0,15.0,18.0,21.0
2240,9.0,14.0,19.0,17.0
2241,7.0,13.0,22.0,13.0
2242,7.0,12.0,20.0,10.0
2243,7.0,15.0,17.0,9.0
2244,9.0,14.0,15.0,8.0
2245,9.0,11.0,14.0,7.0
2246,6.0,10.0,11.0,7.0
2247,10.0,5.0,10.0,7.0
2248,9.0,5.0,9.0,5.0
2249,8.0,5.0,7.0,6.0
2250,5.0,3.0,3.0,4.0
2251,5.0,3.0,3.0,9.0
2252,7.0,3.0,4.0,9.0
2253,9.0,3.0,6.0,10.0
2254,9.0,4.0,10.0,10.0
2255,10.0,4.0,9.0,11.0
2256,11.0,6.0,13.0,14.0
