,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
1583,6.37,,6.0,,6.1850000000000005,0.18500000000000005
1584,7.39,,6.54,0.0,4.6433333333333335,3.3016191314094496
1586,6.55,12.0,,,9.275,2.725
1587,0.0,,8.120000000000001,0.0,2.706666666666667,3.827804708823178
1589,0.0,8.0,7.68,,5.226666666666667,3.6981196423167395
1590,0.0,7.0,7.31,15.0,7.3275,5.3072373934091175
1591,1.0,7.0,6.13,,4.71,2.6473005118422046
1593,0.0,7.0,0.0,0.0,1.75,3.031088913245535
1595,0.0,5.0,,10.0,5.0,4.08248290463863
1597,12.0,7.68,,9.0,9.56,1.8075397644312008
1599,9.0,8.46,0.0,7.0,6.115,3.605506205791359
1601,6.0,8.940000000000001,,10.12,8.353333333333333,1.7323843556080605
1602,5.0,,0.0,11.23,5.41,4.593785657457983
1607,5.33,6.83,3.0,9.43,6.1475,2.3353626592030627
1608,4.85,0.0,0.0,,1.6166666666666665,2.2863119258365034
1609,0.0,0.0,0.0,9.59,2.3975,4.152591811146383
1610,0.0,0.0,1.0,10.7,2.925,4.507424430869584
1612,1.0,3.0,0.0,,1.3333333333333333,1.247219128924647
1613,0.0,0.0,0.0,9.95,2.4875,4.308476383827582
1614,0.0,1.0,,,0.5,0.5
1616,0.0,1.0,0.0,9.54,2.635,4.007452432655938
1618,1.0,1.0,0.0,0.0,0.5,0.5
1620,1.0,,0.0,3.0,1.3333333333333333,1.247219128924647
1621,0.0,1.0,,1.0,0.6666666666666666,0.4714045207910317
1622,0.0,0.0,12.0,4.09,4.0225,4.899134489886964
1623,1.0,0.0,12.0,2.0,3.75,4.815340071064556
1624,1.0,,12.0,3.58,5.526666666666666,4.696958826966894
1625,0.0,12.0,10.0,0.0,5.5,5.545268253204709
1627,10.0,9.0,11.0,16.74,11.684999999999999,3.002944388429462
1628,9.0,9.0,9.0,0.0,6.75,3.897114317029974
1629,11.0,8.0,,1.0,6.666666666666667,4.189935029992179
1630,9.0,9.0,6.0,,8.0,1.4142135623730951
1631,9.0,7.0,9.0,0.0,6.25,3.6996621467371855
1632,6.0,6.0,9.0,12.0,8.25,2.48746859276655
1634,8.96,,5.53,9.0,7.830000000000001,1.6264275780577095
1635,7.84,6.77,5.62,,6.743333333333333,0.9065073389419168
1636,11.3,9.379999999999999,6.81,9.0,9.122499999999999,1.5945591083431183
1637,9.38,7.99,5.16,,7.510000000000001,1.7559233088795956
1639,7.84,,,8.15,7.995,0.15500000000000025
1640,10.77,23.57,6.97,9.36,12.6675,6.43945019003952
1641,9.0,0.0,2.0,9.74,5.1850000000000005,4.2523728670002585
1642,10.36,1.0,3.0,12.56,6.73,4.845399880298839
1644,10.34,,0.0,,5.17,5.17
1645,11.58,,,10.56,11.07,0.5099999999999998
1647,10.76,1.0,,9.43,7.063333333333333,4.321668916312565
1649,22.46,1.0,0.0,9.73,8.2975,9.010139774165548
1650,22.1,0.0,2.0,2.0,6.525,9.029223388531264
1651,0.0,0.0,0.0,,0.0,0.0
1653,0.0,1.0,12.0,0.0,3.25,5.0682837331783235
1655,0.0,0.0,12.0,,4.0,5.656854249492381
1657,0.0,,9.0,13.0,7.333333333333333,5.436502143433363
1659,0.0,13.0,8.0,13.0,8.5,5.315072906367325
1660,1.0,13.0,7.0,,7.0,4.898979485566356
1661,1.0,11.0,8.0,11.0,7.75,4.085033659592048
1662,0.0,,,11.0,5.5,5.5
1663,0.0,9.91,7.26,9.0,6.5425,3.8954613013095125
1664,11.0,8.0,9.8,7.0,8.95,1.55161206491829
1665,10.0,8.0,,7.0,8.333333333333334,1.247219128924647
1666,10.0,9.0,8.92,,9.306666666666667,0.4913473539383541
1667,9.0,7.0,8.89,6.0,7.7225,1.2731923460341725
1670,10.94,7.19,,,9.065,1.8749999999999996
1671,13.33,6.92,10.3,7.61,9.540000000000001,2.5264104971282872
1672,12.3,5.36,,7.83,8.496666666666668,2.872192348866783
1673,13.2,6.03,9.53,7.71,9.1175,2.662267595490731
1675,14.18,1.0,24.81,7.67,11.915,8.78305897737229
1676,13.32,1.0,24.18,9.04,11.885,8.3636639698161
1677,13.76,1.0,1.0,,5.253333333333333,6.015121685293565
1678,12.15,0.0,1.0,8.379999999999999,5.3825,5.073501626096123
1679,12.26,0.0,0.0,8.190000000000001,5.112500000000001,5.311145709731564
1680,12.19,,0.0,,6.095,6.095
1682,9.09,12.0,2.0,0.0,5.7725,4.933079033423243
1683,9.48,11.0,0.0,3.0,5.87,4.5288740322512835
1684,24.53,10.0,0.0,0.0,8.6325,10.045405355186023
1685,0.0,10.0,,0.0,3.3333333333333335,4.714045207910316
1686,0.0,11.0,0.0,,3.6666666666666665,5.185449728701348
1687,2.0,11.0,13.0,1.0,6.75,5.3091901453988255
1688,0.0,,,,0.0,0.0
1689,0.0,10.0,12.0,1.0,5.75,5.3091901453988255
1691,0.0,,12.0,14.0,8.666666666666666,6.182412330330469
1692,3.0,7.0,12.0,,7.333333333333333,3.6817870057290873
1693,14.0,8.01,10.0,10.0,10.5025,2.176584193179763
1694,11.0,6.93,12.0,10.0,9.9825,1.8989256831166406
1695,11.0,,9.0,7.0,9.0,1.632993161855452
1697,10.0,8.1,12.0,6.0,9.025,2.2252808811473663
1699,9.0,,7.0,6.0,7.333333333333333,1.247219128924647
1700,7.0,9.61,10.0,,8.87,1.3318408313308312
1702,10.33,8.35,8.85,,9.176666666666668,0.8406875493044701
1704,10.37,0.0,10.36,,6.909999999999999,4.886109563514378
1705,8.48,0.0,10.83,7.96,6.817500000000001,4.081901364560394
1706,10.67,,8.9,7.94,9.17,1.1307519621915318
1707,8.73,2.0,7.33,,6.0200000000000005,2.8994597197868894
1708,11.19,5.0,10.7,,8.963333333333333,2.809630264327002
1709,7.96,4.0,8.14,7.75,6.9625,1.7159600082752513
1711,10.55,1.0,,11.09,7.546666666666667,4.634438717064044
1712,8.37,0.0,1.0,7.99,4.34,3.8585813455206566
1713,22.44,1.0,0.0,7.57,7.7525,8.964561826994112
1715,0.0,0.0,1.0,10.15,2.7875,4.270300779804627
1719,1.0,13.86,12.0,2.0,7.215,5.763564435312579
1720,0.0,12.0,0.0,2.0,3.5,4.9749371855331
1721,0.0,13.11,12.0,,8.37,5.935806600623035
1722,1.0,11.0,11.0,0.0,5.75,5.261891294962297
1723,16.0,8.0,11.0,1.0,9.0,5.431390245600108
1724,2.0,11.62,,1.0,4.873333333333333,4.788049939403538
1725,0.0,13.48,7.0,2.0,5.62,5.205112871014422
1726,12.0,,7.0,2.0,7.0,4.08248290463863
1727,11.0,9.51,6.0,0.0,6.6274999999999995,4.235123227250891
1728,12.0,9.33,4.0,0.0,6.3325,4.654209787923188
1729,11.0,8.64,2.94,0.0,5.6450000000000005,4.382610523420944
1731,12.0,0.0,7.23,15.0,8.557500000000001,5.664575778467439
1732,10.0,0.0,6.94,,5.646666666666667,4.18366134172237
1733,12.0,,6.31,14.0,10.770000000000001,3.25767810973808
1735,10.0,0.0,1.0,0.0,2.75,4.205650960315181
1736,8.0,0.0,0.0,14.88,5.720000000000001,6.215722001505538
1737,12.0,,1.0,17.74,10.246666666666666,6.945623722092126
1739,13.71,2.0,0.0,20.44,9.037500000000001,8.412075769392477
1740,9.99,,4.0,10.0,7.996666666666667,2.8260730508762313
1741,10.08,1.0,0.0,9.0,5.02,4.549857140614416
1743,11.15,13.0,,9.0,11.049999999999999,1.6345233759927287
1744,13.67,12.0,0.0,9.0,8.6675,5.276520515453342
1745,11.65,10.0,0.0,8.0,7.4125,4.470511016651229
1746,12.86,10.0,0.0,10.24,8.275,4.9075120988134096
1747,5.15,,12.0,10.77,9.306666666666667,2.981792898389975
1748,11.73,9.0,11.0,12.55,11.07,1.3148954331048537
1749,23.95,7.0,,9.47,13.473333333333334,7.476435573780388
1750,23.35,6.0,10.0,,13.116666666666667,7.418033581901758
1751,0.0,6.0,8.0,21.14,8.785,7.716778796881507
1752,0.0,6.0,9.0,1.2,4.05,3.634212431875715
1754,1.0,5.89,4.0,2.0,3.2225,1.881095093290076
1755,18.01,,,2.0,10.005,8.005
1756,18.59,0.0,,,9.295,9.295
1757,19.71,0.0,2.0,3.24,6.237500000000001,7.863778910294974
1758,24.28,0.0,0.0,,8.093333333333334,11.44570176480625
1760,2.0,2.0,2.0,0.0,1.5,0.8660254037844386
1761,1.0,,0.0,,0.5,0.5
1762,2.0,0.0,,0.32,0.7733333333333333,0.8771671575145881
1763,14.0,0.0,1.0,2.0,4.25,5.673402858955108
1764,1.0,0.0,0.0,0.0,0.25,0.4330127018922193
1766,19.46,11.0,0.0,11.18,10.41,6.913964130656161
1767,36.5,9.0,,12.0,19.166666666666668,12.317557477934585
1768,11.0,8.0,0.0,,6.333333333333333,4.642796092394707
1769,10.0,9.0,,8.0,9.0,0.816496580927726
1771,6.12,,13.0,10.0,9.706666666666667,2.8163964367412637
1772,12.02,13.0,12.0,7.0,11.004999999999999,2.347354894343844
1773,29.15,,12.0,,20.575,8.575
1775,7.71,6.0,11.0,11.64,9.0875,2.3239554105016733
1776,7.38,,,11.8,9.59,2.2100000000000004
1777,11.64,4.58,13.0,,9.74,3.690672928703744
1779,11.38,6.6,10.0,,9.326666666666666,2.0086700962466577
1781,10.08,,8.0,11.91,9.996666666666666,1.5973380634320617
1782,6.78,0.0,10.0,11.75,7.1325,4.487222832666102
1783,24.16,1.0,8.0,12.51,11.417499999999999,8.422714452597807
1784,2.0,0.0,,23.57,8.523333333333333,10.6708835414672
1785,7.11,,5.0,24.82,12.31,8.887748121243462
1786,0.0,0.0,,22.89,7.63,10.790449480906716
1787,19.95,0.0,3.5,1.0,6.1125,8.090146398551758
1788,1.0,,6.25,0.0,2.4166666666666665,2.7411473672330877
1789,0.0,1.0,5.17,0.0,1.5425,2.1337569566377517
1791,19.28,0.0,2.81,0.0,5.5225,8.025311131040342
1792,1.0,0.0,,1.0,0.6666666666666666,0.4714045207910317
1795,0.0,,,0.0,0.0,0.0
1796,2.0,0.0,1.0,12.0,3.75,4.815340071064556
1798,1.0,0.0,0.0,11.0,3.0,4.636809247747852
1799,15.0,13.0,,9.0,12.333333333333334,2.494438257849294
1800,0.0,13.0,0.0,7.0,5.0,5.431390245600108
1801,13.0,12.0,11.0,6.0,10.5,2.692582403567252
1802,12.0,11.0,12.0,9.15,11.0375,1.1637090486887174
1803,12.0,10.0,9.0,,10.333333333333334,1.247219128924647
1804,12.35,10.0,11.0,9.13,10.620000000000001,1.1981026667193422
1805,11.0,,,,11.0,0.0
1806,10.0,9.0,9.0,7.41,8.8525,0.9275067385199958
1807,13.0,8.0,7.0,,9.333333333333334,2.6246692913372702
1808,10.0,8.0,7.0,7.61,8.1525,1.1246193800570927
1809,10.0,6.0,,1.0,5.666666666666667,3.6817870057290873
1810,8.68,7.57,,2.0,6.083333333333333,2.9226966239340606
1811,10.63,,,0.0,5.315,5.315
1812,12.98,10.81,9.0,0.0,8.1975,4.938129073849731
1814,11.4,,8.23,2.0,7.210000000000001,3.904723635120246
1816,25.39,8.16,,0.0,11.183333333333332,10.583585823759776
1817,11.98,10.9,9.12,1.0,8.25,4.308561244777658
1818,10.96,7.24,6.87,0.0,6.267500000000001,3.9563201020645438
1819,22.4,10.46,7.75,0.0,10.1525,8.045823062310033
1820,23.49,8.46,8.36,,13.436666666666667,7.10889739848749
1821,24.54,9.2,0.0,0.0,8.434999999999999,10.028144145354114
1822,0.0,0.0,,0.0,0.0,0.0
1826,0.0,0.0,1.0,9.0,2.5,3.774917217635375
1827,0.0,1.0,0.0,,0.3333333333333333,0.4714045207910317
1828,0.0,1.0,0.0,,0.3333333333333333,0.4714045207910317
1829,0.0,3.25,0.0,,1.0833333333333333,1.532064692570853
1830,0.0,15.77,0.0,,5.256666666666667,7.434049292874569
1832,12.0,,,6.84,9.42,2.58
1833,12.0,9.0,0.0,6.06,6.765,4.434599756460553
1834,12.0,,13.0,7.97,10.99,2.1741358436552827
1835,9.0,,,,9.0,0.0
1836,10.0,6.0,0.0,10.38,6.595000000000001,4.176371032367695
1837,11.0,,11.0,9.52,10.506666666666666,0.6976786907707271
1838,8.14,,12.0,7.52,9.22,1.9819855364423493
1840,10.97,9.2,,,10.085,0.8850000000000007
1841,16.22,13.6,9.0,0.0,9.705,6.170500384895863
1842,10.07,13.01,,0.0,7.6933333333333325,5.570842744943434
1843,10.57,,11.0,1.0,7.523333333333333,4.616032447411473
1844,25.97,10.91,,2.0,12.959999999999999,9.89249210259983
1845,12.84,9.9,9.93,1.0,8.4175,4.4458766008516255
1846,12.55,10.1,10.09,1.0,8.434999999999999,4.408052290978409
1847,24.98,,10.05,0.0,11.676666666666668,10.262703780626667
1850,0.0,21.94,10.56,11.0,10.875,7.759102718742677
1852,0.0,0.0,,8.0,2.6666666666666665,3.7712361663282534
1853,0.0,0.0,12.42,,4.14,5.854844148224614
1854,0.0,0.0,11.96,,3.986666666666667,5.63799806866074
1856,0.0,1.0,25.86,8.0,8.715,10.367433385365926
1860,0.0,1.0,,,0.5,0.5
1862,1.0,1.0,0.0,,0.6666666666666666,0.4714045207910317
1863,1.0,14.0,0.0,,5.0,6.377042156569663
1864,13.0,12.0,,5.93,10.31,3.123918479516818
1865,15.0,9.0,,8.04,10.68,3.0797402487872256
1866,0.0,9.0,,6.16,5.053333333333334,3.7566415260915638
1867,11.0,11.0,12.0,0.0,8.5,4.924428900898052
1868,13.0,10.0,11.0,0.0,8.5,5.024937810560445
1869,10.0,,11.0,,10.5,0.5
1870,9.0,8.0,8.0,1.0,6.5,3.2015621187164243
1871,8.67,7.42,10.0,2.0,7.0225,3.0398715022184737
1872,9.0,7.68,8.0,2.0,6.67,2.739835761501043
1873,10.67,,,,10.67,0.0
1875,9.74,6.03,9.27,13.0,9.51,2.469868417547785
1876,9.81,,9.49,10.0,9.766666666666667,0.21044925490219454
1877,9.98,2.0,8.56,12.0,8.135,3.7470354948945976
1878,9.64,1.0,11.19,,7.276666666666666,4.483156130327036
1880,11.61,1.0,9.09,8.0,7.425,3.9337545678397374
1881,11.3,,7.35,8.0,8.883333333333333,1.7293222821543581
1882,24.63,0.0,9.75,5.0,9.844999999999999,9.206021127501282
1884,25.41,12.0,,,18.705,6.705
1885,22.39,,8.79,5.0,12.06,7.466489581233384
1887,0.0,9.0,0.0,3.0,3.0,3.6742346141747673
1888,0.0,7.0,1.0,,2.6666666666666665,3.091206165165235
1889,0.0,,,5.43,2.715,2.715
1890,0.0,5.0,1.0,6.67,3.1675,2.754844596342959
1891,2.0,4.0,,6.97,4.323333333333333,2.0418346869638806
1894,2.0,,0.0,,1.0,1.0
1895,0.0,8.76,0.0,6.04,3.7,3.822930812871193
1896,12.0,0.0,12.0,5.93,7.4825,4.980303078126872
1897,14.0,,12.0,6.88,10.96,2.9983106354523485
1898,0.0,1.0,12.0,8.35,5.3375,5.01913525918559
1899,11.0,,,0.0,5.5,5.5
1900,9.0,1.0,,1.0,3.6666666666666665,3.7712361663282534
1901,8.0,0.0,11.0,0.0,4.75,4.866980583482946
1902,8.0,0.0,12.0,1.0,5.25,4.968651728587948
1904,7.26,,9.0,,8.129999999999999,0.8700000000000001
1906,5.5,0.0,10.0,,5.166666666666667,4.089281382128433
1907,9.79,1.0,10.0,,6.93,4.194019551695009
1908,9.51,0.0,8.0,10.0,6.8774999999999995,4.038566422630684
1909,9.57,1.0,10.58,,7.05,4.297821153406301
1910,9.42,0.0,9.98,9.0,7.1,4.113903256033132
1911,7.92,0.0,9.62,8.0,6.385,3.748262931012177
1912,7.11,,,7.0,7.055,0.05500000000000016
1913,0.0,9.0,9.19,6.0,6.047499999999999,3.7137270699393086
1914,1.0,8.0,11.07,9.2,7.3175,3.8079415371037406
1915,1.0,10.0,8.37,,6.456666666666666,3.9154083084937925
1917,0.0,,0.0,7.75,2.5833333333333335,3.6533850361304956
1918,1.0,1.0,0.0,8.55,2.6375,3.437909066569388
1919,1.0,1.0,0.0,7.8,2.45,3.1156861202630792
1920,0.0,4.05,0.0,9.04,3.2725,3.7177639449002133
1924,0.0,,1.0,,0.5,0.5
1925,1.0,1.0,0.0,2.0,1.0,0.7071067811865476
1926,13.0,0.0,1.0,0.0,3.5,5.5
1927,11.0,1.0,13.0,0.0,6.25,5.80409338312195
1928,13.0,1.0,14.0,,9.333333333333334,5.90668171555645
1929,10.0,,13.0,2.0,8.333333333333334,4.642796092394707
1930,10.0,,12.0,0.0,7.333333333333333,5.2493385826745405
1931,9.0,,13.0,0.0,7.333333333333333,5.436502143433363
1932,9.0,10.0,,13.0,10.666666666666666,1.699673171197595
1935,9.0,4.0,,,6.5,2.5
1936,8.0,2.0,11.0,12.0,8.25,3.897114317029974
1938,2.0,3.39,12.0,11.0,7.0975,4.443930551887597
1939,0.0,,8.0,,4.0,4.0
1940,0.0,,6.67,,3.335,3.335
1941,0.0,0.0,12.24,9.0,5.3100000000000005,5.432154268796128
1942,0.0,0.0,12.34,10.0,5.585,5.6459432338627
1944,0.0,,10.23,8.0,6.076666666666667,4.392238103240255
1945,0.0,,9.48,6.0,5.16,3.9155076299248863
1946,1.0,0.0,9.71,,3.5700000000000003,4.360787390674609
1948,1.0,0.0,9.48,10.67,5.2875,4.818938550137364
1949,12.0,0.0,25.26,7.44,11.175,9.191010553796573
1950,12.0,0.0,11.44,,7.813333333333333,5.529589094639452
1953,10.0,0.0,,8.68,6.226666666666667,4.4357737643943125
1954,10.0,,,,10.0,0.0
1957,5.0,,,,5.0,0.0
1958,5.0,11.0,0.0,,5.333333333333333,4.4969125210773475
1959,5.0,11.0,0.0,,5.333333333333333,4.4969125210773475
1960,6.0,10.0,1.0,,5.666666666666667,3.6817870057290873
1961,8.379999999999999,10.0,2.35,0.0,5.1825,4.132604354399293
1962,6.85,10.0,15.62,,10.823333333333332,3.6273620656829326
1963,8.23,7.0,,,7.615,0.6150000000000002
1964,7.22,,12.0,1.0,6.739999999999999,4.50353934885293
1965,8.26,,10.0,,9.129999999999999,0.8700000000000001
1966,6.73,8.0,9.0,0.0,5.9325,3.518333234643927
1967,7.92,7.0,10.0,12.0,9.23,1.9335718243706388
1968,7.33,5.0,,12.0,8.11,2.9104753334578644
1969,6.19,5.0,11.44,11.0,8.4075,2.8480464796066793
1970,0.0,8.0,11.59,8.0,6.8975,4.2434088596316055
1971,0.0,8.46,,7.0,5.153333333333333,3.6923825490987374
1973,0.0,8.23,12.54,,6.923333333333333,5.20214272092653
1974,1.0,,11.1,7.67,6.59,4.193431371402979
1976,2.0,,12.45,8.18,7.543333333333333,4.289882153263523
1977,0.0,5.41,25.21,8.79,9.8525,9.404643467457978
1979,0.0,,23.6,7.86,10.486666666666666,9.812051546723325
1982,0.0,0.0,19.74,7.28,6.755,8.064519514515418
1983,0.0,0.0,4.0,,1.3333333333333333,1.8856180831641267
1985,0.0,2.0,1.0,1.0,1.0,0.7071067811865476
1987,11.0,0.0,19.46,0.0,7.615,8.181361439271583
1988,9.0,,2.0,0.0,3.6666666666666665,3.8586123009300755
1989,10.0,0.0,,0.0,3.3333333333333335,4.714045207910316
1991,9.0,11.0,0.0,2.0,5.5,4.6097722286464435
1993,8.0,9.0,0.0,14.0,7.75,5.018714974971183
1994,9.32,8.0,,1.0,6.1066666666666665,3.6509481264764942
1996,9.03,7.0,,11.0,9.01,1.6330543979508665
1998,11.33,7.0,9.0,,9.11,1.7694255188243069
1999,10.2,5.0,10.0,9.0,8.55,2.0994046775217017
2001,11.18,6.09,10.61,,9.293333333333333,2.2770204703125136
2002,7.1,7.4,,10.13,8.21,1.3631580979475568
2005,0.0,7.76,12.53,10.78,7.7675,4.798194321825659
2006,1.0,5.8,10.18,9.54,6.63,3.6556941885228853
2007,0.0,,,,0.0,0.0
2009,0.0,0.0,,9.67,3.223333333333333,4.558481716049276
2010,1.0,0.0,,,0.5,0.5
2011,1.0,,23.39,9.46,11.283333333333333,9.231158588654454
2013,0.0,0.0,9.47,0.0,2.3675,4.100630286919317
2014,1.0,,0.0,0.0,0.3333333333333333,0.4714045207910317
2016,1.0,0.0,0.0,1.0,0.5,0.5
2017,0.0,,0.0,,0.0,0.0
2018,1.0,11.0,,,6.0,5.0
2020,12.0,11.0,,0.0,7.666666666666667,5.436502143433364
2021,12.0,10.0,,,11.0,1.0
2022,13.0,9.0,,11.0,11.0,1.632993161855452
2023,12.0,,16.0,11.0,13.0,2.160246899469287
2024,12.0,6.0,1.0,12.0,7.75,4.602988159880492
2025,10.0,,1.0,,5.5,4.5
2026,9.0,3.0,,9.0,7.0,2.8284271247461903
2027,12.0,7.0,12.0,8.0,9.75,2.277608394786075
2028,11.0,3.0,12.0,7.0,8.25,3.5619517121937516
2029,7.0,2.0,12.0,9.0,7.5,3.640054944640259
2030,8.0,6.27,,,7.135,0.8650000000000002
2032,8.73,4.26,8.0,5.28,6.567500000000001,1.8513964324260757
2033,9.11,1.0,5.0,6.59,5.425,2.945237681410449
2035,10.49,1.0,3.62,6.17,5.32,3.500135711654621
2036,9.72,3.0,,6.13,6.283333333333334,2.745570169483118
2037,9.24,,0.0,0.0,3.08,4.355777772109133
2038,8.48,,0.0,,4.24,4.24
2040,1.0,,0.0,0.0,0.3333333333333333,0.4714045207910317
2041,0.0,0.0,,0.0,0.0,0.0
2042,0.0,0.0,0.0,1.0,0.25,0.4330127018922193
2043,0.0,0.0,0.0,0.0,0.0,0.0
2044,0.0,0.0,12.0,1.0,3.25,5.0682837331783235
2045,0.0,,,,0.0,0.0
2046,1.0,,10.0,,5.5,4.5
2048,13.0,0.0,7.0,0.0,5.0,5.431390245600108
2049,11.0,0.0,8.0,11.0,7.5,4.5
2050,9.0,,6.0,,7.5,1.5
2051,7.0,,8.0,,7.5,0.5
2052,7.0,,7.0,10.0,8.0,1.4142135623730951
2053,8.0,13.0,,,10.5,2.5
2054,8.0,11.0,,5.0,8.0,2.449489742783178
2055,4.0,13.0,10.0,7.0,8.5,3.3541019662496847
2056,3.0,10.0,5.0,,6.0,2.943920288775949
2058,5.6,9.0,,2.76,5.786666666666666,2.55088655612558
2059,6.55,8.0,8.940000000000001,,7.830000000000001,0.9830903654632507
2060,9.690000000000001,6.22,6.9,,7.603333333333334,1.5013845461957964
2061,5.25,7.76,10.07,,7.6933333333333325,1.9683213378127284
2062,5.24,,5.79,0.0,3.676666666666667,2.609474191394802
2064,6.31,8.84,,,7.574999999999999,1.2650000000000001
2065,6.41,,8.98,0.0,5.13,3.776144418142223
2066,8.08,10.61,9.48,0.0,7.0424999999999995,4.1635824418402
2068,0.0,6.94,3.0,11.0,5.235,4.139525939041813
2069,0.0,10.0,0.0,11.0,5.25,5.261891294962297
2070,0.0,5.68,0.0,,1.8933333333333333,2.67757767809306
2071,0.0,,,9.0,4.5,4.5
2072,0.0,1.0,4.0,11.0,4.0,4.301162633521313
2074,0.0,0.0,0.0,10.0,2.5,4.330127018922194
2075,0.0,2.0,14.0,10.0,6.5,5.722761571129799
2076,1.0,,,6.0,3.5,2.5
2077,0.0,2.0,0.0,5.0,1.75,2.0463381929681126
2078,0.0,3.0,12.0,7.0,5.5,4.5
2079,12.0,,12.0,4.0,9.333333333333334,3.7712361663282534
2080,12.0,0.0,12.0,6.0,7.5,4.9749371855331
2081,12.0,1.0,,5.0,6.0,4.546060565661952
2083,12.0,1.0,10.0,6.09,7.2725,4.1991390486622375
2085,12.0,12.0,7.0,,10.333333333333334,2.357022603955158
2086,7.0,,7.0,1.0,5.0,2.8284271247461903
2087,5.0,8.0,6.0,2.0,5.25,2.165063509461097
2088,4.0,9.0,6.98,0.0,4.995,3.3882259369764585
2089,4.0,7.0,6.27,1.0,4.5675,2.3379839071302437
2091,8.120000000000001,,,0.0,4.0600000000000005,4.0600000000000005
2092,8.85,,,0.0,4.425,4.425
2093,8.77,9.34,0.0,1.0,4.7775,4.296814954125904
2094,7.93,,0.0,0.0,2.643333333333333,3.738237849872881
2097,8.35,9.58,0.0,12.0,7.4825,4.5151875653177465
2099,0.0,8.46,0.0,,2.8200000000000003,3.9880822458921283
2100,6.0,,0.0,,3.0,3.0
2101,2.0,0.0,1.0,11.0,3.5,4.387482193696061
2102,0.0,,,10.0,5.0,5.0
2103,0.0,,0.0,10.0,3.3333333333333335,4.714045207910316
2105,0.0,2.0,0.0,9.0,2.75,3.6996621467371855
2106,12.0,0.0,0.0,8.0,5.0,5.196152422706632
2107,11.0,1.0,0.0,10.0,5.5,5.024937810560445
2109,10.0,0.0,12.0,7.0,7.25,4.548351349665063
2112,9.0,11.0,12.0,7.89,9.9725,1.6162514501153589
2113,8.0,10.0,10.0,7.79,8.9475,1.0551155150029783
2114,8.0,11.0,11.0,9.83,9.9575,1.2269550725271077
2115,7.0,10.0,10.0,,9.0,1.4142135623730951
2117,7.91,8.0,,,7.955,0.04499999999999993
2118,9.73,10.0,9.0,,9.576666666666666,0.4224005471376928
2119,10.25,,8.0,2.0,6.75,3.48209706929603
2120,9.46,8.0,7.0,1.0,6.365,3.2186449011967757
2122,7.3,,5.0,0.0,4.1000000000000005,3.0474032661705057
2123,8.84,7.0,,,7.92,0.9199999999999999
2124,7.8,7.0,9.32,1.0,6.28,3.160253154416589
2125,9.59,,8.73,0.0,6.1066666666666665,4.33231526502349
2126,8.46,6.92,10.78,,8.72,1.586526604462297
2127,0.0,8.11,9.57,,5.8933333333333335,4.209626533976091
2128,2.0,9.09,11.48,,7.523333333333333,4.025620725083551
2129,2.0,6.89,9.89,14.0,8.195,4.377559251455084
2131,5.0,7.31,11.64,,7.983333333333333,2.7522637147547395
2132,0.0,8.7,9.07,0.0,4.4425,4.444425581557193
2133,2.0,,10.58,13.0,8.526666666666666,4.7196139201798655
2134,2.0,6.41,7.86,12.0,7.0675,3.573145498017118
2135,0.0,7.85,3.0,12.0,5.7125,4.585081106152867
2136,1.0,0.0,1.0,10.0,3.0,4.06201920231798
2137,1.0,1.0,0.0,10.0,3.0,4.06201920231798
2138,0.0,1.0,2.0,11.0,3.5,4.387482193696061
2140,12.0,,1.0,,6.5,5.5
2141,0.0,0.0,2.0,6.0,2.0,2.449489742783178
2142,12.0,0.0,3.0,7.0,5.5,4.5
2143,11.0,,3.0,6.07,6.69,3.295279451983802
2145,10.0,,,9.42,9.71,0.29000000000000004
2146,11.0,,2.0,7.7,6.8999999999999995,3.7175260590882213
2147,10.0,6.0,0.0,11.25,6.8125,4.385255836322437
2148,9.0,7.0,3.0,,6.333333333333333,2.494438257849294
2149,8.0,6.0,2.0,7.53,5.8825,2.360385296937769
2150,10.0,,,7.76,8.879999999999999,1.12
2151,10.25,5.0,1.0,8.67,6.23,3.5700070027942523
2152,11.93,5.62,13.0,8.969999999999999,9.879999999999999,2.8684752047037114
2153,15.16,7.8,12.0,,11.653333333333334,3.0146899601046138
2154,11.81,7.34,12.0,0.0,7.7875,4.867521828405087
2155,11.32,,,1.0,6.16,5.16
2156,13.85,7.1,9.0,,9.983333333333333,2.842045429303026
2157,11.84,7.09,,0.0,6.31,4.865024837209638
2159,11.38,,,2.0,6.69,4.69
2160,10.45,,8.5,,9.475,0.9749999999999996
2162,10.37,,9.11,1.0,6.826666666666665,4.152062405867983
2163,23.11,0.0,7.77,,10.293333333333333,9.601855144826036
2164,0.0,1.0,,0.0,0.3333333333333333,0.4714045207910317
2165,1.0,0.0,8.06,0.0,2.265,3.3705600424855215
2168,1.0,1.0,8.51,,3.5033333333333334,3.5402479511406475
2170,1.0,1.0,0.0,,0.6666666666666666,0.4714045207910317
2171,0.0,0.0,0.0,,0.0,0.0
2174,0.0,0.0,1.0,,0.3333333333333333,0.4714045207910317
2175,0.0,,,8.05,4.025,4.025
2176,0.0,0.0,,8.18,2.7266666666666666,3.856088980070639
2177,1.0,13.0,14.0,9.06,9.265,5.116705483023231
2178,12.0,,0.0,,6.0,6.0
