,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
2338,7.73,,,,7.73,0.0
2346,1.0,,,,1.0,0.0
2377,12.24,,,,12.24,0.0
2395,0.0,,,,0.0,0.0
2428,2.0,,,,2.0,0.0
2435,0.0,,,,0.0,0.0
2437,14.0,,,,14.0,0.0
2450,1.0,,,,1.0,0.0
2472,1.0,0.0,,0.0,0.3333333333333333,0.4714045207910317
2483,10.0,,,,10.0,0.0
2485,8.0,,,,8.0,0.0
2488,0.0,,,,0.0,0.0
2538,7.0,,,,7.0,0.0
2545,8.1,,,,8.1,0.0
2552,1.0,,,,1.0,0.0
2556,0.0,,,,0.0,0.0
2562,5.06,,1.0,,3.03,2.03
2574,0.0,,,,0.0,0.0
2576,0.0,,,,0.0,0.0
2578,12.0,,,,12.0,0.0
2592,1.0,,,,1.0,0.0
2595,0.0,9.83,,,4.915,4.915
2601,0.0,7.09,,0.0,2.3633333333333333,3.3422580524084147
2605,0.0,,0.0,,0.0,0.0
2628,0.0,,,,0.0,0.0
2650,9.0,,,,9.0,0.0
2651,0.0,,,,0.0,0.0
2683,0.0,,,,0.0,0.0
2684,0.0,,,,0.0,0.0
2696,11.0,,,,11.0,0.0
2698,0.0,,,,0.0,0.0
2702,5.0,,,,5.0,0.0
2703,7.46,,,,7.46,0.0
2704,7.13,,,,7.13,0.0
2730,6.7,,,,6.7,0.0
2753,9.0,,,,9.0,0.0
2759,8.0,,,,8.0,0.0
2765,8.89,,,,8.89,0.0
2782,0.0,,,,0.0,0.0
2794,9.45,,,,9.45,0.0
2821,6.0,,,,6.0,0.0
2830,1.0,,,,1.0,0.0
2836,0.0,,,,0.0,0.0
2839,0.0,,,,0.0,0.0
2840,11.0,,,,11.0,0.0
2857,0.0,,,,0.0,0.0
2884,6.13,,,,6.13,0.0
2901,0.0,,,11.4,5.7,5.7
2919,9.06,,,,9.06,0.0
2940,1.0,,,,1.0,0.0
2941,0.0,,,,0.0,0.0
2947,1.0,,,,1.0,0.0
2964,9.81,,,,9.81,0.0
2976,1.0,,,,1.0,0.0
2995,8.08,,,,8.08,0.0
2996,7.27,,6.98,,7.125,0.14499999999999957
2998,7.06,,,,7.06,0.0
3036,0.0,,,,0.0,0.0
3057,9.91,,,,9.91,0.0
3064,0.0,,,,0.0,0.0
3066,0.0,,,,0.0,0.0
3084,0.0,,,,0.0,0.0
3085,7.96,,,,7.96,0.0
3092,0.0,,,,0.0,0.0
3127,22.11,0.0,,,11.055,11.055
3134,0.0,,,,0.0,0.0
3139,0.0,,,,0.0,0.0
3149,0.0,,,,0.0,0.0
3160,12.08,,,12.06,12.07,0.009999999999999787
3169,0.0,,,,0.0,0.0
3197,1.0,,,12.09,6.545,5.545
3199,0.0,,,,0.0,0.0
3218,10.0,,,0.0,5.0,5.0
3219,9.32,,,,9.32,0.0
3221,9.61,,,,9.61,0.0
3224,8.99,,,,8.99,0.0
3237,0.0,,,1.0,0.5,0.5
3244,1.0,,,,1.0,0.0
3245,0.0,,,,0.0,0.0
3256,6.29,,,,6.29,0.0
3291,7.6,,,,7.6,0.0
3303,0.0,,,0.0,0.0,0.0
3312,7.0,,,,7.0,0.0
3322,1.0,,,1.0,1.0,0.0
3335,7.0,0.0,,8.0,5.0,3.559026084010437
3336,7.0,,,,7.0,0.0
3337,0.0,,,,0.0,0.0
3342,8.2,,,,8.2,0.0
3358,1.0,,,,1.0,0.0
3362,10.0,,,6.0,8.0,2.0
3385,2.0,,,,2.0,0.0
3406,6.22,6.98,,,6.6,0.38000000000000034
3407,7.8,,,,7.8,0.0
3424,8.0,,8.57,,8.285,0.28500000000000014
3426,7.95,,,,7.95,0.0
3433,0.0,,,,0.0,0.0
3441,0.0,,,,0.0,0.0
3470,13.0,,,,13.0,0.0
3477,9.0,,,,9.0,0.0
3485,10.02,9.16,,,9.59,0.4299999999999997
3486,9.55,,,,9.55,0.0
3523,0.0,,,,0.0,0.0
3528,12.0,,,0.0,6.0,6.0
3557,0.0,,,,0.0,0.0
3562,13.0,,1.0,,7.0,6.0
3563,11.0,,,,11.0,0.0
3581,0.0,,,,0.0,0.0
3611,0.0,,,,0.0,0.0
3621,0.0,,,,0.0,0.0
3639,0.0,,,0.0,0.0,0.0
3677,0.0,,,,0.0,0.0
3689,8.55,,,,8.55,0.0
3693,7.24,,,,7.24,0.0
3696,8.31,,,,8.31,0.0
3717,9.31,0.0,,,4.655,4.655
3720,9.16,0.0,,,4.58,4.58
3722,6.66,,,,6.66,0.0
3739,0.0,,,,0.0,0.0
3749,9.95,,,10.76,10.355,0.40500000000000025
3756,8.05,,,,8.05,0.0
3759,10.9,,,7.76,9.33,1.5700000000000003
3761,8.28,,,1.0,4.64,3.6399999999999997
3767,0.0,12.0,,,6.0,6.0
3772,0.0,,,,0.0,0.0
3786,0.0,,,0.0,0.0,0.0
3787,8.63,,,,8.63,0.0
3789,8.3,,,,8.3,0.0
3794,0.0,,,,0.0,0.0
3799,0.0,,,,0.0,0.0
3802,0.0,,,,0.0,0.0
3835,0.0,,,,0.0,0.0
3836,0.0,,,,0.0,0.0
3852,6.78,,,,6.78,0.0
3854,6.54,,,,6.54,0.0
3856,7.43,,,,7.43,0.0
3873,9.0,,,,9.0,0.0
3879,0.0,,,,0.0,0.0
3890,8.63,,,,8.63,0.0
3906,0.0,,,,0.0,0.0
3922,11.66,,,,11.66,0.0
3935,1.0,,,,1.0,0.0
3938,0.0,,12.0,,6.0,6.0
3945,0.0,,,,0.0,0.0
3955,9.89,,9.5,,9.695,0.19500000000000028
3969,0.0,,,,0.0,0.0
3976,10.0,,6.87,,8.435,1.565
4033,8.97,,,,8.97,0.0
4039,3.0,,,,3.0,0.0
4054,8.71,,,,8.71,0.0
4062,9.3,0.0,,,4.65,4.65
4080,9.0,,,,9.0,0.0
4089,10.15,,,,10.15,0.0
4095,1.0,,,,1.0,0.0
4132,0.0,,0.0,,0.0,0.0
4167,0.0,,,,0.0,0.0
4184,0.0,,,,0.0,0.0
4185,0.0,,,,0.0,0.0
4241,7.88,,,,7.88,0.0
4279,0.0,,,,0.0,0.0
4289,0.0,,,8.28,4.14,4.14
4290,6.0,,,,6.0,0.0
4295,9.4,,,,9.4,0.0
4314,4.0,,,,4.0,0.0
4335,0.0,,,,0.0,0.0
4363,1.0,,,,1.0,0.0
4372,0.0,,,,0.0,0.0
4396,0.0,,,,0.0,0.0
4409,0.0,0.0,,,0.0,0.0
4424,0.0,,,,0.0,0.0
4432,0.0,,,,0.0,0.0
4433,1.0,,,,1.0,0.0
4454,9.71,,,,9.71,0.0
4478,0.0,,,,0.0,0.0
4495,0.0,,,,0.0,0.0
4508,8.77,,0.0,,4.385,4.385
4548,8.56,,,,8.56,0.0
4568,1.0,,,,1.0,0.0
4572,11.0,,,,11.0,0.0
4577,0.0,,,,0.0,0.0
4579,4.94,,,,4.94,0.0
4589,0.0,,,,0.0,0.0
4608,10.45,,,,10.45,0.0
4616,1.0,,,,1.0,0.0
4627,12.0,,,,12.0,0.0
4635,9.0,7.0,,0.0,5.333333333333333,3.8586123009300755
4644,10.52,5.74,,,8.129999999999999,2.3899999999999997
4650,11.75,,,,11.75,0.0
4660,0.0,,,,0.0,0.0
4673,11.0,,7.9,,9.45,1.5499999999999998
4678,6.0,0.0,,,3.0,3.0
4694,0.0,,,,0.0,0.0
4701,0.0,,,,0.0,0.0
4713,7.99,,,,7.99,0.0
4724,0.0,,,,0.0,0.0
4727,2.0,,,,2.0,0.0
4746,11.16,,1.0,,6.08,5.08
4756,13.55,,,,13.55,0.0
4771,0.0,,,,0.0,0.0
4778,11.6,,,0.0,5.8,5.8
4787,15.76,,,,15.76,0.0
4801,13.45,,,,13.45,0.0
4810,26.39,,,,26.39,0.0
4827,12.0,,,,12.0,0.0
4829,0.0,,,,0.0,0.0
4837,12.19,,,,12.19,0.0
4838,11.6,,,,11.6,0.0
4850,0.0,,,,0.0,0.0
4855,0.0,,,,0.0,0.0
4872,0.0,,,,0.0,0.0
4890,9.08,,,,9.08,0.0
4900,0.0,,,,0.0,0.0
4901,0.0,,,,0.0,0.0
4905,0.0,,,,0.0,0.0
4922,10.54,,,,10.54,0.0
4923,8.46,,0.0,,4.23,4.23
4926,7.77,,,10.37,9.07,1.2999999999999998
4927,6.73,,,,6.73,0.0
4955,0.0,,,,0.0,0.0
4980,0.0,,,,0.0,0.0
5010,0.0,,,,0.0,0.0
5011,0.0,,,,0.0,0.0
5044,1.0,,,,1.0,0.0
5062,6.1,,0.0,,3.05,3.05
5065,0.0,,,,0.0,0.0
5071,1.0,,,,1.0,0.0
5072,1.0,,,,1.0,0.0
5088,0.0,11.66,,,5.83,5.83
5109,1.0,,,,1.0,0.0
5113,2.0,,,,2.0,0.0
5114,0.0,,,,0.0,0.0
5115,0.0,,,,0.0,0.0
5163,7.75,,,,7.75,0.0
5171,0.0,,,,0.0,0.0
5189,6.0,,,,6.0,0.0
5207,0.0,,0.0,,0.0,0.0
5216,0.0,,,,0.0,0.0
5220,0.0,,,,0.0,0.0
5224,1.0,,,,1.0,0.0
5285,0.0,,,,0.0,0.0
5295,10.15,,,,10.15,0.0
5301,0.0,,0.0,,0.0,0.0
5326,9.92,1.0,,,5.46,4.46
5353,8.88,,,,8.88,0.0
5380,10.68,,,,10.68,0.0
5403,0.0,,,,0.0,0.0
5411,0.0,,,,0.0,0.0
5423,12.0,,,,12.0,0.0
5445,0.0,,,,0.0,0.0
5448,1.0,5.0,,,3.0,2.0
5449,1.0,,,,1.0,0.0
5458,8.0,,,,8.0,0.0
5473,10.6,0.0,,,5.3,5.3
5504,1.0,,,12.64,6.82,5.82
5514,3.0,,,11.48,7.24,4.24
5520,,,,0.0,0.0,0.0
